

#ID_REF = 
#VALUE = MAS5.0 signal intensity
#ABS_CALL = P or A
#DETECTION P-VALUE = 
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
1423548_s_at	3279.42	P	0.000244141
1423549_at	61.1811	A	0.366211
1423550_at	26.4929	A	0.665527
1423551_at	19.2633	A	0.780518
1423552_at	10699.4	P	0.000244141
1423553_at	104.182	A	0.111572
1423554_at	222.872	P	0.0302734
1423555_a_at	69.242	P	0.0375977
1423556_at	150.104	A	0.067627
1423557_at	1446.49	P	0.000244141
1423558_at	644.018	A	0.067627
1423559_at	353.021	A	0.27417
1423560_at	12.5267	A	0.99585
1423561_at	15.1867	A	0.665527
1423562_at	268.115	A	0.129639
1423563_at	627.581	P	0.0107422
1423564_a_at	18740.7	P	0.000244141
1423565_at	13376.9	P	0.000244141
1423566_a_at	1516.58	P	0.000244141
1423567_a_at	10565.2	P	0.000244141
1423568_at	9357.69	P	0.000244141
1423569_at	898.323	P	0.000732422
1423570_at	2259.51	P	0.000732422
1423571_at	1509.69	P	0.0012207
1423572_at	1139.23	P	0.000244141
1423573_at	1050.43	P	0.00195313
1423574_s_at	1105.92	P	0.000244141
1423575_a_at	2350.94	P	0.000732422
1423576_a_at	91.1363	A	0.303711
1423577_at	650.043	P	0.000244141
1423578_at	141.426	P	0.0185547
1423579_a_at	7.78669	A	0.888428
1423580_at	10.4371	A	0.850342
1423581_at	608.28	P	0.000244141
1423582_at	76.9668	A	0.303711
1423583_at	758.128	P	0.0461426
1423584_at	683.469	P	0.0302734
1423585_at	41.9946	A	0.219482
1423586_at	2223.42	P	0.000732422
1423587_a_at	1792.25	P	0.000244141
1423588_at	14299.3	P	0.000244141
1423589_at	8327.89	P	0.000244141
1423590_at	619.804	P	0.00415039
1423591_at	11764.2	P	0.000244141
1423592_at	444.076	A	0.0952148
1423593_a_at	283.862	A	0.246094
1423594_a_at	103.89	P	0.0107422
1423595_at	879.022	P	0.0185547
1423596_at	649.85	P	0.000244141
1423597_at	683.879	P	0.000244141
1423598_at	277.034	P	0.00805664
1423599_a_at	2457.69	P	0.000244141
1423600_a_at	632.672	P	0.000244141
1423601_s_at	951.194	P	0.000244141
1423602_at	3215.74	P	0.000244141
1423603_at	97.8739	A	0.129639
1423604_at	24.4673	A	0.633789
1423605_a_at	2358.68	P	0.000732422
1423606_at	64.8856	A	0.303711
1423607_at	397.842	P	0.00585938
1423608_at	21908	P	0.000244141
1423609_a_at	1387.71	P	0.00415039
1423610_at	7826.42	P	0.000244141
1423611_at	15.4533	A	0.366211
1423612_at	3821.69	P	0.000244141
1423613_at	678.37	P	0.000244141
1423614_at	5832.5	P	0.000244141
1423615_at	5098.15	P	0.000244141
1423616_at	1037.93	P	0.000244141
1423617_at	1674.03	P	0.000244141
1423618_at	35.1567	A	0.850342
1423619_at	209.796	A	0.171387
1423620_at	2016.62	P	0.000244141
1423621_a_at	1369.56	P	0.000244141
1423622_a_at	12034.8	P	0.000244141
1423623_at	855.276	P	0.00805664
1423624_at	1776.47	P	0.000244141
1423625_a_at	4433.83	P	0.000244141
1423626_at	1048.2	P	0.00415039
1423627_at	113.265	A	0.246094
1423628_s_at	776.608	P	0.0185547
1423629_at	1992.95	P	0.0239258
1423630_at	19.6706	A	0.665527
1423631_at	11.6093	A	0.80542
1423632_at	1054.34	P	0.000244141
1423633_at	2413.24	P	0.000244141
1423634_at	9.58788	A	0.904785
1423635_at	8.1466	A	0.80542
1423636_at	147.48	A	0.111572
1423637_at	415.9	M	0.0561523
1423638_at	27.4438	A	0.870361
1423639_at	423.466	P	0.00805664
1423640_at	11.917	A	0.72583
1423641_s_at	9427.34	P	0.000244141
1423642_at	12408	P	0.000244141
1423643_at	7837.52	P	0.000244141
1423644_at	858.306	P	0.000732422
1423645_a_at	21611.2	P	0.000244141
1423646_at	1862.08	P	0.000244141
1423647_a_at	1556.81	P	0.0107422
1423648_at	4879.69	P	0.000732422
1423649_at	1338.07	P	0.000244141
1423650_at	1051.97	P	0.00195313
1423651_at	3763.32	P	0.000244141
1423652_at	2242.22	P	0.000244141
1423653_at	3880.98	P	0.00292969
1423654_a_at	3419.41	P	0.000244141
1423655_a_at	512.928	P	0.000244141
1423656_x_at	608.028	P	0.0012207
1423657_at	7831.2	P	0.000244141
1423658_at	780.062	P	0.00292969
1423659_a_at	1153.93	P	0.000244141
1423660_at	2545.41	P	0.00805664
1423661_s_at	1098.01	P	0.000244141
1423662_at	6511.74	P	0.000244141
1423663_at	1205.19	P	0.000732422
1423664_at	3756.29	P	0.000244141
1423665_a_at	82075.3	P	0.000244141
1423666_s_at	1554.19	P	0.000244141
1423667_at	11905	P	0.000244141
1423668_at	71.8137	P	0.0375977
1423669_at	7.85987	A	0.870361
1423670_a_at	4273.74	P	0.000244141
1423671_at	101.81	A	0.246094
1423672_at	100.689	P	0.00805664
1423673_at	626.96	P	0.000732422
1423674_at	2126.56	P	0.000244141
1423675_at	2928.37	P	0.000244141
1423676_at	32805.4	P	0.000244141
1423677_at	110.086	M	0.0561523
1423678_at	3164.78	P	0.000244141
1423679_at	83.666	A	0.125244
1423680_at	1241.9	P	0.000244141
1423681_at	1661.07	P	0.000244141
1423682_a_at	5684.19	P	0.000244141
1423683_at	4842.15	P	0.00292969
1423684_at	14430.3	P	0.000244141
1423685_at	2076.14	P	0.000244141
1423686_a_at	19189.3	P	0.000244141
1423687_a_at	4703.38	P	0.000244141
1423688_at	1253.91	P	0.000244141
1423689_a_at	386.576	P	0.000244141
1423690_s_at	260.637	P	0.0185547
1423691_x_at	39.286	A	0.533936
1423692_at	10605.1	P	0.000244141
1423693_at	794.827	P	0.00585938
1423694_at	2581.83	P	0.000732422
1423695_at	2689.68	P	0.000732422
1423696_a_at	11104.2	P	0.000244141
1423697_at	11026.7	P	0.000244141
1423698_at	5122.55	P	0.000244141
1423699_at	434.01	P	0.00195313
1423700_at	1159.6	P	0.0012207
1423701_at	1364.77	P	0.000244141
1423702_at	12564.7	P	0.000244141
1423703_at	1143.26	P	0.00195313
1423704_at	431.958	P	0.0302734
1423705_at	483.18	P	0.000244141
1423706_a_at	4334.33	P	0.000732422
1423707_at	1965.28	P	0.000244141
1423708_a_at	2287.36	P	0.000244141
1423709_s_at	3440.28	P	0.000244141
1423710_at	3295.56	P	0.000244141
1423711_at	3226.9	P	0.000244141
1423712_a_at	9210.37	P	0.000244141
1423713_at	375.661	P	0.00805664
1423714_at	2917.55	P	0.000244141
1423715_a_at	12817	P	0.000244141
1423716_s_at	12726.2	P	0.000244141
1423717_at	3494.11	P	0.000244141
1423718_at	1439.09	P	0.000244141
1423719_at	24.9773	A	0.303711
1423720_a_at	5701.11	P	0.000244141
1423721_at	645.372	P	0.000244141
1423722_at	11181.8	P	0.000244141
1423723_s_at	5452.78	P	0.000244141
1423724_at	5172.49	P	0.00292969
1423725_at	499.269	P	0.000244141
1423726_at	128.692	A	0.0805664
1423727_at	8819.78	P	0.000244141
1423728_at	14478	P	0.000244141
1423729_a_at	5549.97	P	0.000244141
1423730_at	9181.8	P	0.000244141
1423731_at	990.377	A	0.0952148
1423732_at	11525.8	P	0.000244141
1423733_a_at	2026.21	P	0.000244141
1423734_at	24763.2	P	0.000244141
1423735_a_at	2199.73	P	0.000244141
1423736_a_at	1701.75	P	0.000732422
1423737_at	9455.62	P	0.000244141
1423738_at	402.795	P	0.000244141
1423739_x_at	4864.52	P	0.000244141
1423740_a_at	8650.69	P	0.000244141
1423741_at	2133.44	P	0.000732422
1423742_at	1339.22	P	0.000244141
1423743_at	2500.88	P	0.000244141
1423744_x_at	19243.8	P	0.000244141
1423745_at	2939.98	P	0.000732422
1423746_at	1577.48	P	0.000244141
1423747_a_at	14618.3	P	0.000244141
1423748_at	6668.37	P	0.000244141
1423749_s_at	2111	P	0.000244141
1423750_a_at	4165.89	P	0.000244141
1423751_at	645.909	P	0.0239258
1423752_at	4019.31	P	0.000244141
1423753_at	304.333	P	0.0141602
1423754_at	3558.78	P	0.000244141
1423755_at	4179.62	P	0.000244141
1423756_s_at	27524.9	P	0.000244141
1423757_x_at	16834.2	P	0.000244141
1423758_at	6274.62	P	0.000244141
1423759_a_at	7975.16	P	0.000244141
1423760_at	11456.6	P	0.000244141
1423761_at	146.285	A	0.0952148
1423762_at	728.97	P	0.0185547
1423763_x_at	72785.7	P	0.000244141
1423764_s_at	1501.67	P	0.000244141
1423765_at	863.108	P	0.000732422
1423766_at	6752.74	P	0.000732422
1423767_at	6113.29	P	0.000244141
1423768_at	455.135	A	0.111572
1423769_at	3344.92	P	0.0185547
1423770_at	1718.62	P	0.0107422
1423771_at	82.6229	A	0.432373
1423772_x_at	34127.1	P	0.000244141
1423773_at	11333.2	P	0.000244141
1423774_a_at	1676.38	P	0.000732422
1423775_s_at	2039.54	P	0.000244141
1423776_s_at	1252.46	P	0.000732422
1423777_at	350.571	P	0.00195313
1423778_at	306.677	P	0.0375977
1423779_at	471.176	P	0.00585938
1423780_at	2899.57	P	0.000244141
1423781_at	8970.2	P	0.000244141
1423782_at	10305.9	P	0.000244141
1423783_at	1761.3	P	0.000244141
1423784_at	5655.21	P	0.000244141
1423785_at	6507.46	P	0.000244141
1423786_at	954.662	P	0.000732422
1423787_at	1053.85	P	0.0012207
1423788_at	7.41606	A	0.953857
1423789_at	2826.62	P	0.000244141
1423790_at	8884.25	P	0.000732422
1423791_at	8208.87	P	0.000244141
1423792_a_at	6355.35	P	0.000244141
1423793_at	854.657	P	0.000244141
1423794_at	949.532	M	0.0561523
1423795_at	8073.44	P	0.000244141
1423796_at	2978.04	P	0.000244141
1423797_at	1028.52	P	0.00195313
1423798_a_at	41696.7	P	0.000244141
1423799_at	19899	P	0.000244141
1423800_at	7299.48	P	0.000244141
1423801_a_at	8568.3	P	0.000244141
1423802_at	31.1716	A	0.5
1423803_s_at	32357.3	P	0.000244141
1423804_a_at	2121.6	P	0.000244141
1423805_at	402.287	P	0.000732422
1423806_at	1494.94	P	0.000244141
1423807_a_at	29917.4	P	0.000244141
1423808_at	826.565	P	0.000244141
1423809_at	4466.71	P	0.000244141
1423810_at	3559.58	P	0.000732422
1423811_at	4979.75	P	0.000244141
1423812_s_at	2394.97	P	0.000244141
1423813_at	912.724	P	0.000732422
1423814_at	1156.15	P	0.000732422
1423815_at	1124.3	P	0.000244141
1423816_at	2656.62	P	0.00292969
1423817_s_at	14846.5	P	0.000244141
1423818_a_at	19616.4	P	0.000244141
1423819_s_at	16928.6	P	0.000244141
1423820_at	2845.53	P	0.000244141
1423821_at	1294.02	P	0.000244141
1423822_a_at	1575.02	P	0.000244141
1423823_at	2824.08	P	0.00195313
1423824_at	244.153	P	0.00415039
1423825_at	63.8739	A	0.398926
1423826_at	2897.17	P	0.000732422
1423827_s_at	1819.06	P	0.000244141
1423828_at	5799.57	P	0.000244141
1423829_at	24511.9	P	0.000244141
1423830_a_at	366.024	A	0.0952148
1423831_at	593.134	P	0.0141602
1423832_at	469.763	P	0.000732422
1423833_a_at	8961.97	P	0.000244141
1423834_s_at	564.924	A	0.27417
1423835_at	43.0636	A	0.432373
1423836_at	6.40327	A	0.943848
1423837_at	1638.29	P	0.00292969
1423838_s_at	5579.53	P	0.000244141
1423839_a_at	21944.8	P	0.000244141
1423840_at	2264.51	P	0.000244141
1423841_at	314.448	P	0.0302734
1423842_a_at	778.048	A	0.149658
1423843_at	419.402	P	0.0141602
1423844_s_at	108.257	A	0.171387
1423845_at	22.4093	A	0.665527
1423846_x_at	55679.6	P	0.000244141
1423847_at	2418.63	P	0.000244141
1423848_at	3622.88	P	0.000244141
1423849_a_at	2381.98	P	0.000244141
1423850_at	6069.76	P	0.00292969
1423851_a_at	5.10192	A	0.5
1423852_at	12.0842	A	0.633789
1423853_at	16.4964	A	0.72583
1423854_a_at	351.106	M	0.0561523
1423855_x_at	73882	P	0.000244141
1423856_at	70.8955	A	0.334473
1423857_at	17458.9	P	0.000244141
1423858_a_at	42.7692	A	0.665527
1423859_a_at	172.888	A	0.067627
1423860_at	7.67679	A	0.976074
1423861_at	675.295	P	0.00805664
1423862_at	1485.78	P	0.0107422
1423863_at	1860.47	P	0.00195313
1423864_at	1257.03	P	0.00195313
1423865_at	49.872	A	0.633789
1423866_at	7.69698	A	0.5
1423867_at	32.4996	A	0.5
1423868_at	15.8044	A	0.932373
1423869_s_at	163.464	A	0.171387
1423870_at	2559.28	P	0.000732422
1423871_at	1531.05	P	0.00415039
1423872_a_at	347.757	A	0.219482
1423873_at	2503.72	P	0.000244141
1423874_at	282.072	P	0.0185547
1423875_at	521.985	P	0.00195313
1423876_at	1273.66	P	0.00195313
1423877_at	1012.21	P	0.000244141
1423878_at	1209.89	P	0.000244141
1423879_at	2153.8	P	0.0012207
1423880_at	5689.05	P	0.000244141
1423881_at	2316.1	P	0.00195313
1423882_at	3313.19	P	0.000244141
1423883_at	792.229	P	0.000244141
1423884_at	4422.9	P	0.000244141
1423885_at	694.631	P	0.00805664
1423886_at	323.292	A	0.219482
1423887_a_at	673.996	P	0.00195313
1423888_at	568.43	A	0.0952148
1423889_at	624.874	P	0.0302734
1423890_x_at	171.247	A	0.129639
1423891_at	550.571	P	0.0141602
1423892_at	556.39	P	0.000732422
1423893_x_at	824.604	P	0.0012207
1423894_a_at	1513.26	P	0.000244141
1423895_a_at	10774.4	P	0.000244141
1423896_a_at	11137.1	P	0.000244141
1423897_at	6928.92	P	0.000244141
1423898_a_at	9025.38	P	0.000244141
1423899_at	280.754	P	0.0012207
1423900_at	1653.62	P	0.0141602
1423901_at	1035.1	P	0.0185547
1423902_s_at	1114.79	P	0.000244141
1423903_at	996.04	P	0.00292969
1423904_a_at	1032.88	P	0.000244141
1423905_at	798.301	P	0.00805664
1423906_at	2424.91	P	0.000732422
1423907_a_at	8938.03	P	0.000244141
1423908_at	3093.38	P	0.000244141
1423909_at	11330.4	P	0.000244141
1423910_at	712.405	P	0.0239258
1423911_at	7198.57	P	0.000732422
1423912_at	2093.37	P	0.0012207
1423913_at	1196.38	P	0.0012207
1423914_at	600.538	A	0.149658
1423915_at	71.9974	A	0.696289
1423916_s_at	4120.18	P	0.000244141
1423917_a_at	150.827	P	0.0185547
1423918_at	1217.94	P	0.000732422
1423919_at	4397.92	P	0.000244141
1423920_at	1292.59	P	0.000732422
1423921_at	557.477	P	0.000244141
1423922_s_at	1039.26	P	0.0375977
1423923_a_at	1191.98	P	0.000244141
1423924_s_at	2284.47	P	0.00415039
1423925_at	3715.39	P	0.000244141
1423926_at	485.6	A	0.334473
1423927_at	1115.62	P	0.00415039
1423928_at	1288.42	P	0.000244141
1423929_at	2684.42	P	0.000244141
1423930_at	1188.45	P	0.000244141
1423931_s_at	4200.26	P	0.000244141
1423932_at	333.376	P	0.0185547
1423933_a_at	7.64565	A	0.953857
1423934_at	186.074	A	0.219482
1423935_x_at	12.5647	A	0.665527
1423936_at	702.43	P	0.000244141
1423937_at	1018.98	P	0.000244141
1423938_at	427.785	P	0.00195313
1423939_a_at	3342.9	P	0.000244141
1423940_at	2225.08	P	0.000732422
1423941_at	1661.82	P	0.000244141
1423942_a_at	1554.56	P	0.000244141
1423943_at	2114.21	P	0.000732422
1423944_at	113.023	A	0.219482
1423945_a_at	977.337	P	0.0239258
1423946_at	2651.82	P	0.000732422
1423947_at	1816	P	0.00292969
1423948_at	780.811	P	0.000732422
1423949_at	3770.28	P	0.000244141
1423950_at	64.1393	A	0.828613
1423951_at	1780.75	P	0.000244141
1423952_a_at	14.9219	A	0.665527
1423953_at	1111.25	P	0.000244141
1423954_at	360.779	A	0.0805664
1423955_a_at	4611.51	P	0.000244141
1423956_at	3695.76	P	0.000244141
1423957_at	2540.92	P	0.0012207
1423958_a_at	3166.37	P	0.000244141
1423959_at	48.6309	A	0.27417
1423960_at	3428.18	P	0.000244141
1423961_at	4155.93	P	0.000244141
1423962_at	1354.16	P	0.000732422
1423963_at	2635.74	P	0.000244141
1423964_at	3786.66	P	0.0012207
1423965_at	538.013	P	0.0107422
1423966_at	270.356	P	0.0107422
1423967_at	192.779	A	0.111572
1423968_at	7.5708	A	0.850342
1423969_at	2111.16	P	0.000244141
1423970_at	1944.37	P	0.000244141
1423971_at	740.13	P	0.000244141
1423972_at	5554.58	P	0.000244141
1423973_a_at	4178.71	P	0.000732422
1423974_at	1928	P	0.000244141
1423975_s_at	3847.18	P	0.000244141
1423976_at	4411.84	P	0.000244141
1423977_at	6.86247	A	0.466064
1423978_at	380.864	P	0.0141602
1423979_a_at	161.06	A	0.129639
1423980_at	247.067	P	0.0461426
1423981_x_at	149.607	A	0.432373
1423982_at	8624.7	P	0.000244141
1423983_at	13.321	A	0.870361
1423984_a_at	538.084	P	0.0012207
1423985_at	21709.2	P	0.000244141
1423986_a_at	45324.4	P	0.000244141
1423987_at	3365.95	P	0.000732422
1423988_at	75.6842	P	0.0185547
1423989_at	7461.76	P	0.000244141
1423990_at	2190.99	P	0.000244141
1423991_at	1680.77	P	0.000244141
1423992_at	4699.21	P	0.000244141
1423993_at	13643.6	P	0.000244141
1423994_at	3309.19	P	0.000244141
1423995_at	512.095	P	0.0375977
1423996_a_at	1459.5	P	0.0239258
1423997_at	8652.5	P	0.000244141
1423998_at	657.93	P	0.000244141
1423999_at	1102.03	P	0.00585938
1424000_a_at	71383.7	P	0.000244141
1424001_at	3455.36	P	0.000244141
1424002_at	6331	P	0.000244141
1424003_at	367.632	P	0.000244141
1424004_x_at	354.729	P	0.000732422
1424005_at	7034.64	P	0.000244141
1424006_at	1498.46	P	0.000244141
1424007_at	37.3133	A	0.303711
1424008_a_at	228.262	P	0.0302734
1424009_at	90.0729	A	0.246094
1424010_at	6.85316	A	0.969727
1424011_at	1315.04	P	0.000244141
1424012_at	212.939	P	0.0012207
1424013_at	6649.53	P	0.000244141
1424014_at	1924.81	P	0.000244141
1424015_at	4702.61	P	0.000732422
1424016_at	1260.29	P	0.000244141
1424017_a_at	37719.1	P	0.000244141
1424018_at	19211.2	P	0.000244141
1424019_at	1861.93	P	0.000732422
1424020_at	3061.58	P	0.000244141
1424021_at	610.602	P	0.0012207
1424022_at	154.489	A	0.0805664
1424023_at	916.445	P	0.0012207
1424024_at	2245.3	P	0.000732422
1424025_at	2510.46	P	0.000244141
1424026_s_at	1963.58	P	0.000244141
1424027_at	1322.5	P	0.000732422
1424028_at	2032.13	P	0.000244141
1424029_at	1695.77	P	0.00292969
1424030_at	25.9913	A	0.5
1424031_at	423.641	P	0.00195313
1424032_at	3353.1	P	0.000244141
1424033_at	3221.17	P	0.000732422
1424034_at	7024.83	P	0.000244141
1424035_at	455.558	P	0.0185547
1424036_at	3875.91	P	0.000244141
1424037_at	116.658	A	0.067627
1424038_a_at	3550.36	P	0.000244141
1424039_at	28709.8	P	0.000244141
1424040_at	1879.04	P	0.000244141
1424041_s_at	45.9923	A	0.533936
1424042_at	2291.21	P	0.000244141
1424043_at	3200.09	P	0.000244141
1424044_at	716	P	0.0012207
1424045_at	2602.06	P	0.000244141
1424046_at	1853.19	P	0.000244141
1424047_at	3131.89	P	0.000244141
1424048_a_at	1122.39	P	0.000244141
1424049_at	1253.09	P	0.000244141
1424050_s_at	15.8566	A	0.696289
1424051_at	162.549	A	0.129639
1424052_at	1073.37	P	0.000732422
1424053_a_at	9483.67	P	0.000244141
1424054_at	1054.83	A	0.129639
1424055_at	939.2	P	0.0012207
1424056_at	1566.64	P	0.0012207
1424057_at	1733.7	P	0.0239258
1424058_at	1604.51	P	0.00585938
1424059_at	885.652	P	0.000732422
1424060_at	717.449	P	0.00292969
1424061_at	709.492	P	0.000732422
1424062_at	2804.18	P	0.000244141
1424063_at	98.2036	A	0.334473
1424064_at	3578.57	P	0.000732422
1424065_at	6645.74	P	0.0012207
1424066_at	1904.51	P	0.000244141
1424067_at	3531.98	P	0.000732422
1424068_at	817.226	P	0.00585938
1424069_at	1932.68	P	0.000244141
1424070_at	1128.87	P	0.00805664
1424071_s_at	2685.97	P	0.000244141
1424072_at	410.923	P	0.00585938
1424073_at	5526.91	P	0.000244141
1424074_at	285.662	P	0.000244141
1424075_at	2661.8	P	0.000244141
1424076_at	56.2827	A	0.0805664
1424077_at	227.413	P	0.00585938
1424078_s_at	721.379	P	0.0141602
1424079_x_at	823.735	P	0.0185547
1424080_at	2811.73	P	0.00195313
1424081_at	2658.6	P	0.000244141
1424082_at	827.317	P	0.00415039
1424083_at	2400.77	P	0.0012207
1424084_at	1422.77	P	0.0012207
1424085_at	7271.33	P	0.000244141
1424086_at	204.539	A	0.0952148
1424087_at	1447.65	P	0.00195313
1424088_at	3169.34	P	0.000732422
1424089_a_at	349.904	P	0.00292969
1424090_at	1226.28	P	0.00292969
1424091_at	765.926	P	0.000732422
1424092_at	2339.95	P	0.00292969
1424093_x_at	574.66	P	0.000244141
1424094_at	4749.66	P	0.000732422
1424095_at	3505.59	P	0.000244141
1424096_at	157.069	P	0.0239258
1424097_at	107.313	P	0.00805664
1424098_at	100.678	A	0.19458
1424099_at	23.9181	A	0.533936
1424100_s_at	205.585	P	0.0107422
1424101_at	4811.87	P	0.0012207
1424102_at	1953.49	P	0.0302734
1424103_at	824.513	P	0.000244141
1424104_at	7517.48	P	0.000244141
1424105_a_at	4983.21	P	0.000244141
1424106_at	1929.77	P	0.000732422
1424107_at	482.979	P	0.0012207
1424108_at	3017.3	P	0.000244141
1424109_a_at	8125.49	P	0.000244141
1424110_a_at	11660.6	P	0.000244141
1424111_at	1186.93	P	0.0012207
1424112_at	1458.61	P	0.000244141
1424113_at	41.9066	A	0.432373
1424114_s_at	2.33739	A	0.919434
1424115_at	2392.86	P	0.000244141
1424116_x_at	3204.17	P	0.000244141
1424117_at	2538.58	P	0.000244141
1424118_a_at	2320.22	P	0.000244141
1424119_at	1384.9	P	0.000244141
1424120_at	1401.16	P	0.00292969
1424121_at	1803.19	P	0.000244141
1424122_s_at	3912.61	P	0.000244141
1424123_at	91.9855	A	0.19458
1424124_at	1647.79	P	0.000732422
1424125_at	177.521	A	0.246094
1424126_at	1596.61	P	0.000244141
1424127_at	681.185	P	0.00292969
1424128_x_at	1863.83	P	0.000244141
1424129_at	2963.79	P	0.000244141
1424130_a_at	157.788	P	0.0461426
1424131_at	99.6666	P	0.00805664
1424132_at	1057.98	P	0.0107422
1424133_at	25.4469	A	0.601074
1424134_at	2400.66	P	0.000244141
1424135_at	2302.38	P	0.000244141
1424136_a_at	2500.63	P	0.000244141
1424137_at	57.355	A	0.303711
1424138_at	183.033	P	0.0239258
1424139_at	26736.1	P	0.000244141
1424140_at	923.869	P	0.00195313
1424141_at	5934.68	P	0.000244141
1424142_at	347.051	P	0.000732422
1424143_a_at	6424.33	P	0.000244141
1424144_at	1888.56	P	0.000244141
1424145_at	683.222	P	0.0141602
1424146_at	20.6104	A	0.567627
1424147_at	5728.44	P	0.000244141
1424148_a_at	51.4248	A	0.19458
1424149_at	2126.85	P	0.000244141
1424150_at	889.799	P	0.0461426
1424151_at	4879.22	P	0.000244141
1424152_at	21.1157	A	0.633789
1424153_s_at	33.4138	A	0.533936
1424154_a_at	3333.26	P	0.000244141
1424155_at	6.16499	A	0.753906
1424156_at	2983.19	P	0.000244141
1424157_at	231.865	A	0.111572
1424158_at	27.611	A	0.665527
1424159_at	2081.31	P	0.000732422
1424160_at	5606.41	P	0.000244141
1424161_at	1968.75	P	0.000244141
1424162_at	13.7273	A	0.80542
1424163_at	1856.85	P	0.000244141
1424164_at	2012.99	P	0.000244141
1424165_a_at	3257.79	P	0.000244141
1424166_at	1283.74	P	0.00195313
1424167_a_at	987.078	P	0.000244141
1424168_a_at	16662.4	P	0.000244141
1424169_at	1362.21	P	0.000732422
1424170_at	4727.18	P	0.000244141
1424171_a_at	978.976	P	0.00292969
1424172_at	1813.19	P	0.000732422
1424173_at	180	A	0.0805664
1424174_at	5215.2	P	0.000732422
1424175_at	1269.3	P	0.00415039
1424176_a_at	875.179	P	0.000244141
1424177_at	8.7431	A	0.780518
1424178_at	117.235	A	0.5
1424179_at	2648.63	P	0.000244141
1424180_a_at	1323.23	P	0.000244141
1424181_at	10005.1	P	0.000244141
1424182_at	859.183	P	0.000732422
1424183_at	7716.62	P	0.000244141
1424184_at	5180.94	P	0.000244141
1424185_a_at	23453	P	0.000244141
1424186_at	14.3944	A	0.665527
1424187_at	24.7706	A	0.601074
1424188_at	2035.4	P	0.000244141
1424189_at	1812.66	P	0.00195313
1424190_at	48.133	A	0.27417
1424191_a_at	1190.49	P	0.00195313
1424192_at	2800.82	P	0.000244141
1424193_at	581.706	P	0.000244141
1424194_at	5426.31	P	0.000732422
1424195_a_at	1028.28	P	0.00415039
1424196_at	4132.13	P	0.000244141
1424197_s_at	538.629	P	0.00195313
1424198_at	97.7778	P	0.0302734
1424199_at	1395.04	P	0.000244141
1424200_s_at	3317.92	P	0.000244141
1424201_a_at	1106.15	P	0.000244141
1424202_at	2192.07	P	0.000244141
1424203_at	1447.8	A	0.111572
1424204_at	5856.04	P	0.0012207
1424205_at	3208.01	P	0.000244141
1424206_at	10257.3	P	0.000244141
1424207_at	3988.86	P	0.000244141
1424208_at	4122.29	P	0.00415039
1424209_at	2312.22	P	0.0012207
1424210_at	682.208	P	0.000732422
1424211_at	331.853	P	0.000244141
1424212_at	1194.22	P	0.00292969
1424213_at	638.452	P	0.000732422
1424214_at	6.7955	A	0.989258
1424215_at	3283.96	P	0.000244141
1424216_a_at	5524.23	P	0.000244141
1424217_at	104.252	P	0.0461426
1424218_a_at	11.9542	A	0.850342
1424219_at	657.398	P	0.00585938
1424220_a_at	15.7446	A	0.696289
1424221_at	12.0549	A	0.567627
1424222_s_at	9371.08	P	0.000244141
1424223_at	247.199	M	0.0561523
1424224_at	1420.65	P	0.00195313
1424225_at	1842.93	P	0.00195313
1424226_at	1303.77	P	0.000244141
1424227_at	1018.98	P	0.00195313
1424228_at	169.942	P	0.0375977
1424229_at	449.764	A	0.0805664
1424230_at	1213.65	P	0.00415039
1424231_s_at	2437.1	P	0.000732422
1424232_a_at	221.611	P	0.000244141
1424233_at	19.2761	A	0.32666
1424234_s_at	13.3134	A	0.665527
1424235_at	3929.97	P	0.000732422
1424236_at	3055.36	P	0.000244141
1424237_at	2356.16	P	0.000244141
1424238_at	9341.77	P	0.000244141
1424239_at	374.25	P	0.000244141
1424240_at	1609.68	P	0.00415039
1424241_at	1667.94	P	0.00195313
1424242_at	1215.05	P	0.000244141
1424243_at	2442.39	P	0.000244141
1424244_at	3738.23	P	0.000244141
1424245_at	9.95337	A	0.850342
1424246_a_at	5517.89	P	0.000244141
1424247_at	809.373	P	0.000732422
1424248_at	7.26463	A	0.962402
1424249_a_at	4525.3	P	0.000244141
1424250_a_at	2351.42	P	0.000244141
1424251_a_at	28123.5	P	0.000244141
1424252_at	6637.61	P	0.000244141
1424253_at	2751.25	P	0.000244141
1424254_at	4918.4	P	0.000244141
1424255_at	7730.28	P	0.000244141
1424256_at	588.334	P	0.00805664
1424257_at	163.195	P	0.00415039
1424258_at	3301.41	P	0.000244141
1424259_at	615.33	P	0.00292969
1424260_at	19.8087	A	0.398926
1424261_at	908.388	P	0.000244141
1424262_at	328.24	A	0.210938
1424263_at	129.222	A	0.246094
1424264_at	879.773	P	0.000244141
1424265_at	6.69075	A	0.888428
1424266_s_at	2.74857	A	0.533936
1424267_at	423.161	M	0.0561523
1424268_at	5155.2	P	0.000244141
1424269_a_at	31507.9	P	0.000244141
1424270_at	18.5544	A	0.633789
1424271_at	33.9022	A	0.27417
1424272_at	241.975	P	0.0375977
1424273_at	161.14	P	0.0461426
1424274_at	2913.2	P	0.000732422
1424275_s_at	1746.16	P	0.000244141
1424276_at	523.376	P	0.000244141
1424277_at	914.842	P	0.0141602
1424278_a_at	8798.16	P	0.000244141
1424279_at	7.83551	A	0.665527
