

#ID_REF = 
#VALUE = MAS5
ID_REF	VALUE
1428032_at	6
1428033_at	7.5
1428034_a_at	262.2
1428035_at	12.6
1428036_at	4.7
1428037_at	32.8
1428038_at	18.4
1428039_at	18.5
1428040_at	2.6
1428041_at	14.1
1428042_at	10.3
1428043_a_at	822.9
1428044_at	31.6
1428045_a_at	810.2
1428046_a_at	323.1
1428047_s_at	261.7
1428048_at	3.4
1428049_a_at	320.1
1428050_a_at	524.3
1428051_a_at	20.9
1428052_a_at	187.1
1428053_at	1.2
1428054_at	2
1428055_at	3
1428056_at	5.7
1428057_a_at	433.2
1428058_at	157.3
1428059_at	46.6
1428060_at	12.1
1428061_at	1037.4
1428062_at	3
1428063_at	355.5
1428064_at	121.6
1428065_at	2393.3
1428066_at	1.6
1428067_at	13.1
1428068_at	1238.6
1428069_at	186.4
1428070_at	145
1428071_at	555.7
1428072_a_at	72.4
1428073_a_at	1159
1428074_at	136.9
1428075_at	1429.9
1428076_s_at	1285.6
1428077_at	691.1
1428078_at	831
1428079_at	2.7
1428080_at	321.8
1428081_at	1206.7
1428082_at	3284.3
1428083_at	1818.1
1428084_at	1883.8
1428085_at	469.1
1428086_at	300.4
1428087_at	727.2
1428088_at	61.4
1428089_at	1
1428090_at	962.6
1428091_at	22.1
1428092_at	1163.3
1428093_at	480.1
1428094_at	338.9
1428095_a_at	219.7
1428096_at	519.1
1428097_at	7.2
1428098_a_at	98.4
1428099_a_at	1782.8
1428100_at	160.9
1428101_at	3367.3
1428102_at	11.7
1428103_at	1093
1428104_at	476.3
1428105_at	153.5
1428106_at	239.5
1428107_at	711.6
1428108_x_at	22.2
1428109_at	322.6
1428110_x_at	336
1428111_at	0.5
1428112_at	2385.9
1428113_at	197.7
1428114_at	89.1
1428115_a_at	44.4
1428116_a_at	1690.8
1428117_x_at	400.4
1428118_at	2.1
1428119_a_at	578.6
1428120_at	100.4
1428121_at	135.7
1428122_s_at	167.3
1428123_at	101.2
1428125_at	507.2
1428126_a_at	1927.2
1428127_at	2012.8
1428128_at	1157.1
1428129_at	983.9
1428130_at	290.6
1428131_a_at	6437.9
1428132_at	1828.9
1428133_at	281.1
1428134_at	866.4
1428135_a_at	151.4
1428137_at	391.7
1428138_s_at	761.1
1428140_at	958.6
1428141_at	56.9
1428143_a_at	651.2
1428144_at	1779
1428145_at	536.4
1428146_s_at	1293.7
1428155_at	49.6
1428159_s_at	218.5
1428160_at	574.3
1428161_a_at	5257.7
1428163_at	1638.9
1428164_at	1473.5
1428165_at	326.4
1428169_at	177.4
1428171_at	1005.9
1428172_at	275.6
1428179_at	1335
1428181_at	2508.4
1428182_at	1531.2
1428187_at	3114.7
1428188_at	173.4
1428189_at	332.7
1428191_s_at	321.5
1428193_at	483.2
1428194_at	373.5
1428195_at	468.1
1428196_a_at	758.2
1428197_at	5.3
1428200_a_at	63.8
1428201_at	3675.7
1428209_at	9.4
1428212_x_at	10257.7
1428213_at	949.6
1428214_at	871.9
1428215_x_at	1570.3
1428216_s_at	7.9
1428217_at	209.8
1428218_a_at	182.6
1428224_at	52.4
1428225_s_at	1195.8
1428226_at	861.7
1428229_at	175.8
1428230_at	455.6
1428235_at	1745.3
1428237_at	2212.9
1428238_at	157.6
1428241_at	52.3
1428242_at	2444.9
1428244_at	2273
1428245_at	146.3
1428246_at	3462.6
1428247_at	493.8
1428248_at	895
1428249_at	687
1428255_at	345.5
1428257_s_at	5729.6
1428258_at	2499
1428262_s_at	4715.5
1428263_a_at	2040.2
1428264_at	634.9
1428265_at	1529.2
1428266_at	3.1
1428267_at	1135.4
1428272_at	1458.5
1428277_at	152.8
1428279_a_at	56.2
1428280_at	1754.6
1428282_at	384.7
1428283_at	123.1
1428286_at	2520.5
1428288_at	12.4
1428289_at	33.2
1428294_at	145.4
1428296_at	1357.4
1428297_at	390.2
1428299_at	1421.4
1428301_at	569.4
1428302_at	518.3
1428303_at	38.9
1428306_at	6492.8
1428308_at	1753.8
1428309_s_at	2349.1
1428310_at	1091
1428311_at	1205.7
1428312_at	278.8
1428314_at	1276.4
1428315_at	1793.7
1428316_a_at	1405.5
1428317_at	50.9
1428319_at	63.5
1428320_at	408.5
1428322_a_at	3027.4
1428326_s_at	218.4
1428327_at	1957.2
1428328_at	712.2
1428329_a_at	30
1428330_at	294.2
1428331_at	892.1
1428333_at	14.1
1428335_a_at	381.5
1428337_at	471.1
1428340_s_at	156.8
1428346_at	2845.8
1428349_s_at	0.3
1428351_at	955.2
1428353_at	783.8
1428354_at	1487.3
1428357_at	771.3
1428358_at	15.3
1428359_s_at	5.9
1428360_x_at	627.5
1428361_x_at	238.3
1428362_at	811.4
1428363_at	61.9
1428364_at	1433.9
1428365_a_at	481.1
1428367_at	361.1
1428368_at	11.4
1428369_s_at	36.4
1428372_at	70.2
1428374_at	266.8
1428379_at	0.2
1428380_at	454.1
1428381_a_at	549.3
1428388_at	5314.4
1428389_s_at	330.2
1428390_at	866.9
1428392_at	1382.8
1428394_at	151
1428401_at	40.4
1428402_at	237.5
1428405_at	996.8
1428406_s_at	204.6
1428421_a_at	892.7
1428439_at	22.6
1428442_at	433.9
1428443_a_at	8.9
1428448_a_at	258.7
1428449_at	182.9
1428452_at	50.5
1428453_at	332.8
1428454_at	194.3
1428455_at	1.7
1428456_at	7.1
1428464_at	2158.6
1428465_at	406.7
1428467_at	160.3
1428468_at	81.7
1428469_a_at	50.4
1428472_at	13.5
1428475_at	3382
1428476_a_at	253.7
1428477_at	299.1
1428483_a_at	173.2
1428485_at	42.1
1428488_at	544.9
1428492_at	2065.4
1428494_a_at	440.2
1428500_at	925.8
1428501_at	48.4
1428502_at	75.7
1428503_a_at	394
1428505_at	100.1
1428507_at	335.4
1428510_at	889.8
1428511_at	499.9
1428515_at	22.8
1428526_at	1642.2
1428528_at	306.4
1428529_at	2076
1428530_x_at	6054.4
1428531_at	1055.2
1428532_at	247.6
1428534_at	349.7
1428537_at	1182.7
1428538_s_at	3.9
1428543_at	599.4
1428552_at	1641.7
1428554_a_at	791.4
1428563_at	743.7
1428570_at	218.5
1428571_at	0.9
1428572_at	12.5
1428573_at	33.9
1428574_a_at	141.5
1428575_at	1005.1
1428577_at	12.9
1428578_s_at	1
1428580_at	995.5
1428585_at	295.4
1428586_at	21.5
1428587_at	253.6
1428588_a_at	1550.6
1428589_at	1068.8
1428590_at	25.9
1428591_at	28.4
1428592_s_at	813.2
1428608_at	6054
1428609_at	98.2
1428610_at	259.4
1428611_at	46.6
1428612_at	231.9
1428616_at	614.3
1428619_at	2035.7
1428620_at	2175
1428621_a_at	2790.5
1428625_a_at	358.3
1428626_at	83.6
1428631_a_at	1788.5
1428635_at	148.6
1428639_at	183.2
1428645_at	2325.8
1428648_at	789.8
1428649_at	51.6
1428655_at	422.2
1428657_at	259.7
1428662_a_at	4155.1
1428664_at	2.3
1428666_at	1901.6
1428667_at	5.9
1428669_at	105.7
1428674_at	1452.4
1428675_at	429.7
1428679_s_at	430.6
1428684_at	308.6
1428689_at	197.4
1428690_at	23.7
1428697_at	1316
1428698_at	246.8
1428699_at	62.4
1428701_at	11.4
1428706_at	98.9
1428707_at	2706.3
1428708_x_at	2659.5
1428709_a_at	1826.6
1428710_at	236.1
1428714_at	666.3
1428722_at	0.9
1428728_at	176.3
1428736_at	2328.8
1428737_s_at	763.5
1428740_a_at	104
1428741_at	8.1
1428742_at	226.7
1428745_a_at	962.4
1428751_at	6.9
1428752_at	39
1428753_a_at	29.6
1428760_at	249.4
1428761_a_at	192.5
1428762_at	512.9
1428766_at	130.9
1428772_at	130
1428776_at	1.7
1428780_at	175.8
1428781_at	0.4
1428782_a_at	997.3
1428784_at	413.3
1428786_at	1278.7
1428787_at	565.7
1428788_at	260
1428789_at	195.6
1428790_at	101.2
1428794_at	27.7
1428797_at	1679.6
1428798_s_at	1390.5
1428803_at	30.4
1428810_at	91.4
1428816_a_at	12.9
1428819_at	660
1428820_at	374.3
1428823_at	498.6
1428835_at	14.8
1428838_a_at	402.5
1428842_a_at	1304.9
1428843_at	899.3
1428844_a_at	2757.4
1428845_at	382.8
1428847_a_at	1810.2
1428848_a_at	672.7
1428849_at	135.6
1428850_x_at	52.7
1428853_at	831
1428855_at	93.6
1428856_at	251.7
1428862_at	160.6
1428868_a_at	3797.3
1428869_at	995
1428870_at	170
1428871_at	1423.6
1428872_at	462.3
1428873_a_at	493.9
1428874_at	940.3
1428875_at	254.2
1428878_a_at	1451.5
1428879_at	103.3
1428880_at	400.7
1428881_at	678.2
1428882_at	283.2
1428888_at	78.7
1428891_at	15.2
1428895_at	26.1
1428904_at	176.2
1428905_at	569.6
1428907_at	820.9
1428908_at	367.5
1428917_at	212.8
1428920_at	26.4
1428922_at	8.5
1428929_s_at	141.3
1428931_a_at	326.3
1428935_at	108.3
1428942_at	160.2
1428943_at	84.7
1428954_at	9.4
1428955_x_at	4.3
1428961_a_at	419.9
1428966_at	1927.5
1428982_at	885.9
1428983_at	18.1
1428988_at	91
1428995_at	58.5
1428997_at	1348.2
1429002_at	1843.5
1429003_at	931.2
1429005_at	1335.1
1429014_at	51
1429015_at	73.6
1429016_at	18.8
1429033_at	787
1429035_at	10.4
1429038_at	291.7
1429039_s_at	326.7
1429040_at	663.2
1429041_at	341.7
1429043_at	625.9
1429052_at	6.8
1429054_at	205.1
1429061_at	219.3
1429062_at	168.7
1429063_s_at	94.1
1429076_a_at	5.3
1429077_x_at	8076.7
1429078_a_at	540.7
1429080_at	444.2
1429086_at	3.8
1429090_at	86.1
1429103_at	1118.6
1429104_at	1782
1429108_at	471
1429109_at	2527.9
1429110_a_at	105.2
1429115_at	406.7
1429117_at	81.3
1429122_a_at	209
1429124_s_at	509.3
1429126_at	145.4
1429128_x_at	125
1429137_at	172.7
1429139_at	270.1
1429144_at	293
1429150_at	201.6
1429159_at	63.7
1429168_at	21.1
1429170_a_at	568.6
1429171_a_at	665
1429172_a_at	228.1
1429173_at	160.7
1429177_x_at	4.4
1429183_at	4
1429186_a_at	172
1429193_at	764.7
1429198_at	938.6
1429199_s_at	148.9
1429200_at	53.7
1429207_at	350.5
1429208_at	20.7
1429212_a_at	37.2
1429219_at	5.2
1429220_at	333.6
1429221_at	1.2
1429222_at	99.6
1429227_x_at	3764.5
1429238_a_at	74.6
1429239_a_at	570
1429240_at	135.2
1429244_at	397
1429246_a_at	3576.7
1429247_at	1076.4
1429252_at	331
1429253_at	60.3
1429265_a_at	246.8
1429270_a_at	301.7
1429280_at	2.2
1429287_a_at	0.5
1429288_x_at	288.8
1429291_at	1662
1429292_a_at	315.7
1429294_at	147.4
1429295_s_at	414.1
1429296_at	1584.3
1429301_at	55.9
1429302_at	496.1
1429303_at	1.6
1429317_at	200
1429318_a_at	220.6
1429319_at	814.5
1429321_at	319.1
1429328_at	968.1
1429339_a_at	28.5
1429347_at	13.7
1429349_at	1.1
1429352_at	51.7
1429356_s_at	235.5
1429359_s_at	13.9
1429360_at	951.6
1429367_at	195.5
1429369_at	637
1429370_a_at	894.1
1429379_at	0.6
1429381_x_at	27
1429382_at	1005.7
1429388_at	0.3
1429400_at	151.7
1429410_at	34.5
1429411_a_at	2524.9
1429412_at	51.7
1429427_s_at	0.1
1429428_at	19.3
1429439_at	103.6
1429451_at	31.7
1429453_a_at	158.7
1429456_a_at	588.5
1429457_at	10.2
1429473_at	128.7
1429474_at	16.4
1429483_at	0.3
1429485_a_at	2399.5
1429490_at	31.6
1429491_s_at	251.8
1429492_x_at	39.4
1429497_s_at	268.4
1429514_at	4.5
1429527_a_at	442.5
1429528_at	1570.6
1429530_a_at	20
1429531_at	162.4
1429533_at	393.9
1429534_a_at	988.8
1429536_at	32.1
1429541_at	38.4
1429553_at	21.7
1429554_at	595.3
1429555_at	270.1
1429558_a_at	953.4
1429560_at	156.9
1429562_at	204.8
1429563_x_at	214.6
1429566_a_at	180.8
1429568_x_at	493.2
1429569_a_at	3.7
1429574_at	16.3
1429581_at	82.1
1429582_at	26.6
1429583_at	116.2
1429584_at	698.9
1429585_s_at	216.6
1429597_at	0.8
1429615_at	616.2
1429616_at	38.9
1429619_a_at	46.4
1429620_at	7.5
1429623_at	214.6
1429626_at	0.7
1429632_at	31.6
1429638_at	3.9
1429643_a_at	17.2
1429650_at	277.8
1429654_at	0.5
1429655_at	78.4
1429681_a_at	4060.5
1429692_s_at	16
1429707_at	441.6
1429708_at	848.5
1429709_at	1018.4
1429710_at	298.6
1429711_at	220.8
1429715_at	643.6
1429721_s_at	1.2
1429723_at	133.4
1429730_at	152.1
1429739_a_at	133.9
1429745_at	17
1429748_at	3.6
1429752_x_at	6.4
1429758_at	156.4
1429761_at	1.3
1429763_at	835
1429768_at	10
1429775_a_at	116.2
1429776_a_at	1782.2
1429777_at	241.8
1429782_at	92.8
1429783_at	108.6
1429786_a_at	339.3
1429787_x_at	789.9
1429794_a_at	7.2
1429800_at	683.2
1429806_at	82.2
1429819_at	36.6
1429830_a_at	0.7
1429832_at	174.8
1429835_at	18.7
1429839_a_at	359.1
1429845_at	24.5
1429848_at	65.4
1429850_x_at	581.6
1429859_a_at	1555
1429866_at	2.1
1429878_a_at	501.4
1429884_at	693.6
1429888_a_at	1.2
1429894_a_at	2
1429897_a_at	827.1
1429907_at	295.8
1429908_at	29.4
1429921_at	24.9
1429939_at	297.7
1429947_a_at	2040.4
1429948_x_at	0.7
1429956_at	11.6
1429962_at	32.7
1429976_at	3.2
1429979_a_at	242.3
1429980_x_at	256
1429981_a_at	14.1
1429982_at	0.7
1429994_s_at	0.2
1429999_at	51.9
1430005_a_at	20.5
1430007_a_at	2.8
1430018_at	4
1430019_a_at	5482.8
1430020_x_at	5637.7
1430021_a_at	1171.5
1430022_at	165.3
1430025_at	378.6
1430029_a_at	2365.4
1430032_at	38.9
1430045_at	35.9
1430053_a_at	502.3
1430078_a_at	62.6
1430092_at	0.7
1430111_a_at	14.3
1430117_a_at	145.4
1430123_a_at	1653.2
1430124_x_at	2458.2
1430125_s_at	78.4
1430127_a_at	889.8
1430128_a_at	19.3
1430147_a_at	412
1430153_at	14.3
1430164_a_at	13.8
1430167_a_at	53.3
1430171_at	155.1
1430172_a_at	130
1430173_x_at	42.1
1430195_at	96.4
1430197_a_at	103.7
1430205_a_at	565
1430219_at	31.9
1430231_a_at	23.4
1430233_a_at	6.7
1430240_a_at	3.1
1430259_at	8.1
1430265_at	13.1
1430271_x_at	444.1
1430274_a_at	524.2
1430275_a_at	630.3
1430278_a_at	10.3
1430283_s_at	0.7
1430289_a_at	153.2
1430290_at	55.6
1430291_at	747.6
1430292_a_at	80.2
1430293_a_at	1045.9
1430295_at	377
1430297_a_at	80.8
1430306_a_at	6.5
1430307_a_at	4.8
1430320_at	0.3
1430326_s_at	1241.7
1430332_a_at	286
1430335_a_at	13.3
1430354_x_at	56.3
1430355_a_at	3.9
1430371_x_at	22.8
1430375_a_at	74.8
1430385_a_at	359.3
1430388_a_at	25.2
1430391_a_at	943.4
1430394_a_at	48.2
1430406_at	125.8
1430417_s_at	257.3
1430419_at	171
1430421_a_at	43.8
1430427_a_at	1.7
1430437_a_at	20.9
1430443_at	5.2
1430447_a_at	93.8
1430453_a_at	2.6
1430454_x_at	24.5
1430457_at	14.2
1430463_a_at	7.8
1430474_a_at	382.6
1430483_a_at	45.2
1430486_at	15
1430487_at	34.7
1430492_at	14.9
1430500_s_at	489.4
1430509_at	19.1
1430512_a_at	10
1430514_a_at	91
1430519_a_at	324.1
1430522_a_at	415.5
1430523_s_at	5.9
1430526_a_at	484.3
1430527_a_at	1500.6
1430533_a_at	411
1430536_a_at	2405.1
1430542_a_at	2752.6
1430545_at	39.8
1430549_at	245.4
1430559_at	23.4
1430562_at	30.3
1430571_s_at	2.9
1430573_s_at	658.5
1430575_a_at	576.6
1430576_at	121.2
1430586_at	83.5
1430598_at	4.4
1430599_at	7
1430604_a_at	1.6
1430610_at	31.2
1430619_a_at	72.1
1430634_a_at	1268
1430643_at	62.5
1430656_a_at	1154.9
1430661_at	44.9
1430668_a_at	75.8
1430671_a_at	325.8
1430676_at	4.6
1430681_at	21
1430692_a_at	504.4
1430694_at	24.1
1430698_a_at	87.4
1430700_a_at	30.2
1430701_a_at	1.5
1430708_a_at	260.7
1430713_s_at	8357.6
1430718_s_at	125.5
1430727_at	24.8
1430734_at	55.7
1430749_at	40.5
1430769_s_at	344
1430771_a_at	32.8
1430772_at	2.8
1430773_a_at	0.3
1430776_s_at	182.7
1430777_a_at	229.8
1430778_a_at	141.3
1430780_a_at	55.8
1430798_x_at	218.4
1430805_s_at	281.8
1430811_a_at	162.4
1430818_at	10.7
1430820_a_at	254
1430824_at	2.4
1430826_s_at	8.4
1430827_a_at	6.1
1430829_s_at	708.4
1430837_a_at	623.2
1430838_x_at	122.3
1430845_at	1.5
1430848_a_at	124.6
1430853_a_at	3.6
1430869_a_at	270.8
1430875_a_at	153.6
1430889_a_at	13.2
1430891_at	1.9
1430899_at	1.6
1430902_at	5.1
1430912_a_at	3
1430956_at	9.6
1430962_at	7
1430970_a_at	25.6
1430971_a_at	251.6
1430972_x_at	43.4
1430976_a_at	277.4
1430978_at	545.4
1430979_a_at	1432.6
1430980_a_at	2247.7
1430982_at	867
1430983_at	21.7
1430986_at	453
1430989_a_at	542
1430993_at	4.6
1430994_at	5.8
1430998_at	0.8
1430999_a_at	185.1
1431003_a_at	939.1
1431006_at	27.9
1431008_at	6520.9
1431010_a_at	100.1
1431011_at	91.6
1431012_a_at	822.9
1431013_at	480.2
1431017_at	42.8
1431020_a_at	4035.2
1431022_at	5.8
1431024_a_at	1811.5
1431028_a_at	47.2
1431030_a_at	229.1
1431031_at	337
1431032_at	7.6
1431033_x_at	9
1431036_a_at	950.8
1431037_a_at	1401.9
1431040_at	21.8
1431048_at	3
1431055_a_at	347.2
1431056_a_at	10.7
1431057_a_at	0.5
1431058_at	66
1431059_x_at	114.1
1431062_a_at	123.8
1431070_a_at	157.6
1431072_a_at	1644
1431074_a_at	150.6
1431075_a_at	330.6
1431078_at	58.9
1431081_a_at	61.6
1431082_a_at	208.9
1431085_a_at	2116.4
1431086_s_at	827
1431092_at	169.3
1431099_at	4.5
1431105_a_at	227.1
1431107_at	137.1
1431117_x_at	36
1431119_at	476.5
1431124_at	18.6
1431125_a_at	317.1
1431132_x_at	234.6
1431135_at	28.1
1431145_a_at	699.5
1431162_a_at	5.6
1431164_at	25.9
1431166_at	280
1431170_at	1.9
1431177_a_at	8936.2
1431181_a_at	316.9
1431182_at	298
1431188_a_at	102.4
1431191_a_at	0.7
1431203_at	837.5
1431208_a_at	20.5
1431210_at	4.8
1431213_a_at	4041.8
1431214_at	1201.9
1431219_at	180.8
1431226_a_at	7
1431227_at	10.9
1431231_at	56
1431232_a_at	231.6
1431238_at	2.7
1431239_at	61.6
1431240_at	0.6
1431241_at	125.5
1431262_at	5.5
1431270_a_at	324.8
1431274_a_at	22
1431280_at	117.4
1431282_at	10.1
1431284_a_at	193.1
1431287_at	42.7
1431292_a_at	529.4
1431293_a_at	213
1431295_a_at	286.3
1431299_a_at	1909.8
1431301_at	1.5
1431302_a_at	130.8
1431304_a_at	202.6
1431314_a_at	854.7
1431320_a_at	105.6
1431326_a_at	1.6
1431328_at	835.6
1431330_at	96.5
1431331_at	3.5
1431332_a_at	161.3
1431335_a_at	57.7
1431336_at	0.9
1431337_a_at	193.5
1431339_a_at	1676.7
1431345_a_at	641.7
1431349_at	267.4
1431350_at	30.1
1431354_a_at	546.5
1431357_a_at	2.2
1431359_a_at	174.4
1431362_a_at	3.7
1431363_at	7.8
1431373_at	9.4
1431375_s_at	2.6
1431379_a_at	4.6
1431382_a_at	4.7
1431385_a_at	202.5
1431386_s_at	148.6
1431388_at	40.5
1431390_a_at	1174.1
1431394_a_at	50
1431395_a_at	228.8
1431396_at	14
1431400_a_at	152.7
1431405_a_at	82.9
1431411_a_at	390.4
1431415_a_at	1469.7
1431416_a_at	0.5
1431417_at	0.9
1431419_at	144.7
1431420_s_at	3645.6
1431421_x_at	401.2
1431422_a_at	27.4
1431423_a_at	790.6
1431428_a_at	451.3
1431429_a_at	922.4
1431431_a_at	81.4
1431434_at	70.3
1431435_at	1.4
1431442_at	10.6
1431464_a_at	1010.8
1431469_a_at	32.5
1431475_a_at	0.1
1431487_at	8.2
1431505_at	117.9
1431506_s_at	250.6
1431507_a_at	518.7
1431527_at	362.4
1431530_a_at	140.2
1431539_at	2.7
1431541_at	11.4
1431542_at	44.6
1431549_at	61.9
1431553_at	2.2
1431554_a_at	65
1431569_a_at	4.7
1431575_at	1.5
1431591_s_at	733.6
1431592_a_at	2391.7
1431593_a_at	41.3
1431594_at	389.3
1431597_a_at	0.2
1431598_a_at	31.6
1431602_a_at	5.2
1431604_a_at	193
1431606_a_at	226.5
1431609_a_at	3882.4
1431611_a_at	15.1
1431613_a_at	1.5
1431619_a_at	191.6
1431624_a_at	119.5
1431630_a_at	1019.6
1431644_a_at	11.7
1431645_a_at	2640.4
1431646_a_at	323.1
1431653_at	9
1431655_a_at	325.8
1431663_a_at	25.3
1431665_a_at	449.2
1431668_at	92.3
1431675_a_at	702.4
1431676_x_at	507.2
1431680_a_at	3.2
1431686_a_at	1182.3
1431687_at	0.5
1431691_a_at	198.3
1431692_a_at	16.8
1431693_a_at	12.5
1431694_a_at	45.9
1431697_at	8.7
1431700_at	0.9
1431701_a_at	56.8
1431702_at	14.3
1431704_a_at	116.6
1431705_a_at	100.8
1431706_at	57.8
1431707_a_at	69.4
1431711_a_at	1.8
1431712_a_at	273.8
1431715_a_at	143.6
1431716_at	20.2
1431719_a_at	18.4
1431721_a_at	188.9
1431722_a_at	121.2
1431724_a_at	55.9
1431725_at	2
1431726_a_at	89.3
1431731_at	87.7
1431734_a_at	50.2
1431737_at	12.4
1431739_at	21.4
1431740_at	0.4
1431741_a_at	52.9
1431743_a_at	17.7
1431744_a_at	321
1431745_a_at	1307.5
1431746_a_at	1262.7
1431748_a_at	49.6
1431749_a_at	1174.7
1431750_at	1.1
1431752_a_at	526.4
1431753_x_at	237.3
1431760_a_at	492.1
1431761_at	74.7
1431762_at	1.1
1431763_a_at	91.1
1431765_a_at	9765.6
1431766_x_at	7534.6
1431768_a_at	83.3
1431771_a_at	20.8
1431772_a_at	198.3
1431773_at	62.2
1431774_a_at	124.5
1431777_a_at	96.4
1431781_at	41.8
1431782_s_at	92.6
1431784_a_at	1266.4
1431791_a_at	497.5
1431792_a_at	364.8
1431795_a_at	1.1
1431800_at	3.8
1431803_at	7.8
1431804_a_at	691
1431805_a_at	17.9
1431808_a_at	11.3
1431810_a_at	353.7
1431812_a_at	1.7
1431815_a_at	213.6
1431816_at	13.2
1431821_a_at	150.8
1431822_a_at	1385.1
1431824_at	8.8
1431827_a_at	174.9
1431828_a_at	502
1431829_a_at	1.9
1431830_at	474.3
1431832_x_at	484.2
1431833_a_at	0.6
1431834_a_at	11.6
1431843_a_at	726.5
1431844_at	0.5
1431848_at	7.7
1431856_a_at	96.4
1431857_at	1.9
1431861_a_at	51.8
1431862_x_at	105.3
1431868_at	0.5
1431875_a_at	106.1
1431877_a_at	1.6
1431878_at	6
1431885_a_at	47.7
1431886_at	13.6
1431890_a_at	369.4
1431893_a_at	185.5
1431900_a_at	1.1
1431901_a_at	5.1
1431913_a_at	11.9
1431914_at	0.6
1431917_at	8.7
1431920_a_at	1.2
1431921_a_at	1113.3
1431926_a_at	128.7
1431929_a_at	89.4
1431933_a_at	93.9
1431936_a_at	0.4
1431938_a_at	422.4
1431939_a_at	400.3
1431942_at	8.2
1431946_a_at	15.4
1431947_at	27.4
1431951_a_at	363.6
1431960_at	12.9
1431962_a_at	145.1
1431973_at	236.1
1431980_a_at	29.5
1431981_at	230.6
1431995_at	4.2
1432000_a_at	274.6
1432003_a_at	75.6
1432004_a_at	2685.3
1432005_at	1752.5
1432006_at	32.2
1432007_s_at	45.5
1432012_a_at	53.3
1432013_a_at	36
1432016_a_at	2027.1
1432018_at	0.9
1432022_at	5.1
1432027_a_at	171.9
1432029_a_at	970.4
1432032_a_at	5.6
1432034_at	2.5
1432042_a_at	3158.4
1432043_at	56.4
1432050_at	15.5
1432052_at	67.3
1432057_a_at	16.5
1432066_at	44.4
1432068_a_at	98.2
1432072_at	14.4
1432075_a_at	18.7
1432081_at	2.2
1432083_a_at	102.3
1432086_a_at	1.3
1432091_a_at	3.5
1432094_a_at	150.7
1432096_at	6.3
1432097_a_at	106.3
1432099_a_at	2.6
1432103_a_at	9.4
1432104_a_at	8.7
1432108_at	26.8
1432115_a_at	248.8
1432125_at	162.1
1432129_a_at	0.3
1432130_a_at	157.4
1432136_s_at	335.2
1432139_at	6.4
1432143_a_at	527.2
1432144_a_at	634.2
1432151_at	36.5
1432155_at	27.7
1432156_a_at	39.3
1432158_a_at	48.4
1432159_a_at	3
1432160_at	46.7
1432164_a_at	860.7
1432167_at	10.8
1432174_a_at	0.4
1432176_a_at	2.5
1432177_a_at	405.4
1432179_x_at	38.5
1432181_s_at	120.5
1432187_at	15.8
1432188_s_at	127.4
1432189_a_at	46.9
1432190_at	8
1432195_s_at	1261.7
1432207_a_at	116.8
1432211_a_at	130.9
1432227_at	10.4
1432235_at	233.9
1432236_a_at	127.3
1432249_a_at	18.1
1432255_at	8.2
1432263_a_at	4733.1
1432264_x_at	3901.9
1432269_a_at	5824.2
1432270_a_at	2725.9
1432271_a_at	2343.4
1432272_a_at	100.4
1432273_a_at	10.6
1432275_at	137.2
1432281_a_at	5.8
1432282_a_at	29.7
1432287_a_at	8.6
1432295_a_at	27.2
1432296_a_at	135.4
1432301_a_at	7.4
1432312_a_at	1.3
1432322_at	188.3
1432329_a_at	22.4
1432331_a_at	0.6
1432332_a_at	130.1
1432344_a_at	137.2
1432346_a_at	0.7
1432349_a_at	30
1432350_at	13.8
1432360_a_at	57.4
1432367_a_at	819.8
1432372_a_at	155.4
1432377_x_at	9.6
1432381_a_at	4.3
1432384_a_at	539.8
1432385_a_at	217.8
1432392_at	12.7
1432394_a_at	883
1432399_a_at	11.2
1432400_at	0.3
1432405_a_at	4.2
1432408_a_at	1.5
1432410_a_at	6.3
1432411_a_at	123.8
1432414_at	1.7
1432415_at	1.3
1432416_a_at	7026.6
1432417_a_at	527.5
1432418_a_at	13.8
1432419_a_at	296.9
1432426_a_at	347.5
1432430_a_at	718.2
1432431_s_at	5.4
1432432_a_at	1.4
1432435_s_at	532.9
1432436_a_at	297.8
1432444_a_at	1962.8
1432453_a_at	2.1
1432459_a_at	392.8
1432462_a_at	298.3
1432466_a_at	3.2
1432474_a_at	65.2
1432478_a_at	2151.5
1432479_at	15
1432480_a_at	11.8
1432486_a_at	6.8
1432488_a_at	3125.4
1432490_a_at	14.5
1432491_at	8.5
1432492_a_at	163
1432499_a_at	428.2
1432503_a_at	1.6
1432517_a_at	1.6
1432526_a_at	2424
1432533_a_at	27.8
1432538_a_at	156
1432539_a_at	151.7
1432543_a_at	325.3
1432558_a_at	5.1
1432622_a_at	5.6
1432623_at	14.2
1432628_at	116.9
1432634_at	1.3
1432635_a_at	33.3
1432646_a_at	888.2
1432647_at	2.4
1432657_at	8.7
1432675_at	5.4
1432763_at	4.4
1432820_at	80.3
1432821_at	14.9
1432826_a_at	109.7
1432827_x_at	6647.3
1432828_at	1513.1
1432829_at	7.7
1432834_at	5.6
1432835_at	7.7
1432845_at	3.3
1432848_a_at	642.7
1432849_at	130.3
1432862_at	1.6
1432863_a_at	1
1433029_at	1.3
1433052_at	2.9
1433139_at	7
1433140_a_at	320.7
1433144_at	2.2
1433156_at	10.9
1433210_at	1.8
1433211_at	0.8
1433407_at	72.2
1433408_a_at	96.4
1433428_x_at	55
1433429_at	609.8
1433430_s_at	302.4
1433431_at	7.5
1433432_x_at	10792
