

#ID_REF = 
#VALUE = MAS5.0 signal intensity
#ABS_CALL = P or A
#DETECTION P-VALUE = 
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
1415720_s_at	2687.21	P	0.000244141
1415721_a_at	2153.04	P	0.000244141
1415722_a_at	5169.32	P	0.000244141
1415723_at	12513.1	P	0.000244141
1415724_a_at	23062.9	P	0.000244141
1415725_at	1714.58	P	0.000244141
1415726_at	3685.44	P	0.000244141
1415727_at	4052.31	P	0.000244141
1415728_at	2117.15	P	0.000244141
1415729_at	6581.84	P	0.000244141
1415730_at	2962.71	P	0.000244141
1415731_at	1524.16	P	0.000244141
1415732_at	1084.19	P	0.0107422
1415733_a_at	7220.08	P	0.000244141
1415734_at	7915.5	P	0.000244141
1415735_at	4009.15	P	0.000244141
1415736_at	22939	P	0.000244141
1415737_at	3106.77	P	0.000244141
1415738_at	5105.53	P	0.000244141
1415739_at	4257.78	P	0.000244141
1415740_at	5250.93	P	0.000244141
1415741_at	5650.31	P	0.000244141
1415742_at	4682.56	P	0.000244141
1415743_at	1216.74	P	0.00195313
1415744_at	8297.18	P	0.000244141
1415745_a_at	3298.48	P	0.000244141
1415746_at	1778.91	P	0.000244141
1415747_s_at	7067.72	P	0.000244141
1415748_a_at	6506.95	P	0.000244141
1415749_a_at	6652.36	P	0.000244141
1415750_at	1003.53	P	0.000244141
1415751_at	11495	P	0.000244141
1415752_at	9243.95	P	0.000244141
1415753_at	4590.91	P	0.000244141
1415754_at	6459.52	P	0.000244141
1415755_a_at	5924.11	P	0.000732422
1415756_a_at	3350.56	P	0.000244141
1415757_at	748.983	P	0.00292969
1415758_at	3625.42	P	0.000244141
1415759_a_at	11127.4	P	0.000244141
1415760_s_at	7204.92	P	0.000244141
1415761_at	7116.9	P	0.000244141
1415762_x_at	8383.39	P	0.000244141
1415763_a_at	8106.13	P	0.000244141
1415764_at	9888.43	P	0.000244141
1415765_at	3393.11	P	0.000244141
1415766_at	1727.16	P	0.000244141
1415767_at	3310.72	P	0.000244141
1415768_a_at	4611.2	P	0.000244141
1415769_at	3202.83	P	0.000244141
1415770_at	3037.78	P	0.000244141
1415771_at	39237.4	P	0.000244141
1415772_at	1994.42	P	0.000244141
1415773_at	24253.1	P	0.000244141
1415774_at	1182.95	P	0.000244141
1415775_at	20945.6	P	0.000244141
1415776_at	1001.94	P	0.00415039
1415777_at	7.40378	A	0.72583
1415778_at	8993.62	P	0.000244141
1415779_s_at	71371.1	P	0.000244141
1415780_a_at	771.752	P	0.000244141
1415781_a_at	59619.3	P	0.000244141
1415782_at	32011.6	P	0.000244141
1415783_at	12355.3	P	0.000244141
1415784_at	2568	P	0.000244141
1415785_a_at	13699.8	P	0.000244141
1415786_at	48.8122	A	0.19458
1415787_at	2350.42	P	0.000244141
1415788_at	1547.62	P	0.000244141
1415789_a_at	519.493	P	0.000244141
1415790_at	407.235	P	0.000244141
1415791_at	2858.64	P	0.00292969
1415792_at	4362.22	P	0.000244141
1415793_at	1492.41	P	0.000732422
1415794_a_at	4042.74	P	0.000244141
1415795_at	963.253	P	0.000244141
1415796_at	24760.2	P	0.000244141
1415797_at	378.213	P	0.00805664
1415798_at	155.896	A	0.111572
1415799_at	4605.81	P	0.000244141
1415800_at	1122.08	P	0.000244141
1415801_at	218.428	P	0.00415039
1415802_at	4968.21	P	0.000244141
1415803_at	87.1936	P	0.0375977
1415804_at	91.0565	A	0.432373
1415805_at	23.0641	A	0.5
1415806_at	37.3889	A	0.432373
1415807_s_at	5614.85	P	0.000244141
1415808_at	40.5758	A	0.27417
1415809_at	5.48832	A	0.665527
1415810_at	4734.39	P	0.000244141
1415811_at	1337.48	P	0.000244141
1415812_at	4344.25	P	0.000244141
1415813_at	5369.22	P	0.000244141
1415814_at	3764.9	P	0.0012207
1415815_at	98.9625	M	0.0561523
1415816_at	14531	P	0.000244141
1415817_s_at	6980.09	P	0.000244141
1415818_at	6057.37	P	0.000244141
1415819_a_at	7299.48	P	0.000244141
1415820_x_at	12548.6	P	0.000244141
1415821_at	10302.9	P	0.000244141
1415822_at	30133.4	P	0.000244141
1415823_at	7837.63	P	0.000244141
1415824_at	1797.72	P	0.000244141
1415825_s_at	1988.35	P	0.000244141
1415826_at	4349.83	P	0.000244141
1415827_a_at	8697.45	P	0.000244141
1415828_a_at	6174.38	P	0.000244141
1415829_at	21387.8	P	0.000244141
1415830_at	3193.38	P	0.000244141
1415831_at	8481.9	P	0.000244141
1415832_at	40.0264	A	0.456299
1415833_x_at	75314.3	P	0.000244141
1415834_at	2719.44	P	0.000244141
1415835_at	60.4951	A	0.129639
1415836_at	1134	P	0.000244141
1415837_at	7.06337	A	0.80542
1415838_at	7659.37	P	0.000244141
1415839_a_at	57643.1	P	0.000244141
1415840_at	11899.5	P	0.000244141
1415841_at	4851.17	P	0.000244141
1415842_at	522.026	P	0.000732422
1415843_at	339.94	P	0.000244141
1415844_at	4.56348	A	0.953857
1415845_at	25.7362	A	0.533936
1415846_a_at	5.1061	A	0.953857
1415847_at	22.197	A	0.5
1415848_at	61.2593	A	0.466064
1415849_s_at	25936.1	P	0.000244141
1415850_at	2854.31	P	0.000244141
1415851_a_at	12217.4	P	0.000244141
1415852_at	12258.1	P	0.000244141
1415853_at	342.952	M	0.0561523
1415854_at	28.8496	A	0.366211
1415855_at	12.1897	A	0.696289
1415856_at	25256	P	0.000244141
1415857_at	55486.5	P	0.000244141
1415858_at	15692.9	P	0.000244141
1415859_at	8102.72	P	0.000244141
1415860_at	13464.9	P	0.000244141
1415861_at	7.87484	A	0.753906
1415862_at	75.8732	P	0.0302734
1415863_at	20266.2	P	0.000244141
1415864_at	2202.16	P	0.000244141
1415865_s_at	1532.02	P	0.000244141
1415866_at	1112.05	P	0.000244141
1415867_at	22377.3	P	0.000244141
1415868_at	95.96	A	0.0805664
1415869_a_at	5160.91	P	0.000244141
1415870_at	3427.42	P	0.000732422
1415871_at	40.5415	A	0.432373
1415872_at	17819.6	P	0.000244141
1415873_a_at	4503.18	P	0.000244141
1415874_at	197.211	M	0.0561523
1415875_at	154.463	P	0.0302734
1415876_a_at	55965.9	P	0.000244141
1415877_at	133.374	A	0.149658
1415878_at	5346.82	P	0.000244141
1415879_a_at	90439.6	P	0.000244141
1415880_a_at	10075.5	P	0.000244141
1415881_at	5808.35	P	0.000244141
1415882_at	17075.5	P	0.000244141
1415883_a_at	8.80769	A	0.850342
1415884_at	212.777	A	0.0952148
1415885_at	8.75963	A	0.870361
1415886_at	1025.55	P	0.000244141
1415887_at	8900.59	P	0.000244141
1415888_at	5324.46	P	0.000244141
1415889_a_at	18156.7	P	0.000244141
1415890_at	1649.16	P	0.000244141
1415891_at	7184.26	P	0.000244141
1415892_at	974.945	P	0.0012207
1415893_at	548.718	P	0.000244141
1415894_at	549.468	P	0.00415039
1415895_at	1562.34	A	0.303711
1415896_x_at	137.183	A	0.601074
1415897_a_at	38.7993	A	0.366211
1415898_at	9.24973	A	0.72583
1415899_at	5197.57	P	0.000244141
1415900_a_at	203.269	P	0.0107422
1415901_at	1001.56	P	0.00805664
1415902_at	11.3728	A	0.932373
1415903_at	2123.14	P	0.000244141
1415904_at	383.868	P	0.00415039
1415905_at	58.2861	A	0.398926
1415906_at	91090.2	P	0.000244141
1415907_at	6443.3	P	0.000244141
1415908_at	5360.41	P	0.000244141
1415909_at	4043.11	P	0.000244141
1415910_s_at	1554.54	P	0.000732422
1415911_at	917.496	P	0.000244141
1415912_a_at	44106.1	P	0.000244141
1415913_at	584.449	P	0.00415039
1415914_at	22024.1	P	0.000244141
1415915_at	5631.92	P	0.000244141
1415916_a_at	2392.39	P	0.000732422
1415917_at	1427.36	P	0.000244141
1415918_a_at	45445.7	P	0.000244141
1415919_at	364.967	P	0.00805664
1415920_at	6797.86	P	0.000244141
1415921_a_at	37.846	A	0.334473
1415922_s_at	1173.97	P	0.000244141
1415923_at	15.7906	A	0.5
1415924_at	11.0792	A	0.633789
1415925_a_at	3265.88	P	0.000244141
1415926_at	3962.77	P	0.000244141
1415927_at	34.0305	A	0.27417
1415928_a_at	10291.2	P	0.000244141
1415929_at	7719.21	P	0.000244141
1415930_a_at	16900.9	P	0.000244141
1415931_at	14.6707	A	0.533936
1415932_x_at	695.462	P	0.0012207
1415933_a_at	39644	P	0.000244141
1415934_at	2160.52	P	0.000244141
1415935_at	35.6005	A	0.432373
1415936_at	66.6131	M	0.0561523
1415937_s_at	1588.73	P	0.000244141
1415938_at	75.7057	A	0.27417
1415939_at	2.97913	A	0.98584
1415940_at	1730.99	P	0.000244141
1415941_s_at	1220.37	P	0.000244141
1415942_at	66762.8	P	0.000244141
1415943_at	200.115	A	0.0805664
1415944_at	54.1829	A	0.398926
1415945_at	2990.27	P	0.000244141
1415946_at	1638.2	P	0.000244141
1415947_at	1994.13	P	0.000244141
1415948_at	635.538	P	0.00415039
1415949_at	722.765	P	0.00195313
1415950_a_at	13107.9	P	0.000732422
1415951_at	4.94505	A	0.976074
1415952_at	1854.38	P	0.000244141
1415953_s_at	681.131	P	0.000244141
1415954_at	2.88571	A	0.976074
1415955_x_at	73.3819	A	0.466064
1415956_a_at	502.621	A	0.129639
1415957_a_at	5573.31	P	0.000244141
1415958_at	36.2801	A	0.665527
1415959_at	10.4214	A	0.904785
1415960_at	77.8589	A	0.334473
1415961_at	7080.33	P	0.000244141
1415962_at	36425.6	P	0.000244141
1415963_at	9158.95	P	0.000244141
1415964_at	2215.69	P	0.000244141
1415965_at	708.193	P	0.000244141
1415966_a_at	5110.16	P	0.000488281
1415967_at	4980.3	P	0.0012207
1415968_a_at	145.042	A	0.111572
1415969_s_at	7.75093	A	0.601074
1415970_at	29766	P	0.000244141
1415971_at	1245.74	P	0.000244141
1415972_at	536.087	P	0.000244141
1415973_at	446.185	P	0.00585938
1415974_at	2984.46	P	0.000244141
1415975_at	723.637	P	0.000732422
1415976_a_at	610.889	P	0.000732422
1415977_at	1015.95	P	0.000732422
1415978_at	11.0358	A	0.366211
1415979_x_at	74161.8	P	0.000244141
1415980_at	17371.2	P	0.000244141
1415981_at	3512.93	P	0.000244141
1415982_at	1964.84	P	0.000244141
1415983_at	32202.9	P	0.000244141
1415984_at	7227.31	P	0.000244141
1415985_at	5068.88	P	0.000244141
1415986_at	2754.79	P	0.000244141
1415987_at	3350.91	P	0.000244141
1415988_at	656.224	P	0.000244141
1415989_at	63.9118	A	0.334473
1415990_at	21369.2	P	0.000244141
1415991_a_at	4689.81	P	0.000244141
1415992_at	710.659	P	0.000244141
1415993_at	4069.01	P	0.000244141
1415994_at	60.7103	A	0.165527
1415995_at	4157.91	P	0.000244141
1415996_at	36826.8	P	0.000244141
1415997_at	22658.4	P	0.000244141
1415998_at	13112.9	P	0.000244141
1415999_at	65.1208	A	0.5
1416000_a_at	22133.6	P	0.000244141
1416001_a_at	2171.2	P	0.00415039
1416002_x_at	2765.01	P	0.000244141
1416003_at	3.96762	A	0.665527
1416004_at	16327.8	P	0.000244141
1416005_at	6071.92	P	0.000244141
1416006_at	324.486	P	0.0461426
1416007_at	36916.2	P	0.000244141
1416008_at	26580.4	P	0.000244141
1416009_at	10409.7	P	0.000244141
1416010_a_at	1761.7	P	0.000244141
1416011_x_at	1054.54	P	0.000732422
1416012_at	131.167	A	0.366211
1416013_at	3211.61	P	0.000732422
1416014_at	3124.21	P	0.000244141
1416015_s_at	4960.27	P	0.000244141
1416016_at	5824.85	P	0.000732422
1416017_at	911.503	P	0.0302734
1416018_at	3928.78	P	0.000732422
1416019_at	2156.11	P	0.000244141
1416020_a_at	5598.39	P	0.000244141
1416021_a_at	15465.2	P	0.000244141
1416022_at	6106.54	P	0.000244141
1416023_at	123.903	P	0.0185547
1416024_x_at	16865.9	P	0.000244141
1416025_at	8.62082	A	0.904785
1416026_a_at	63456.8	P	0.000244141
1416027_at	10583.9	P	0.000244141
1416028_a_at	11194.8	P	0.000244141
1416029_at	1562.12	P	0.000244141
1416030_a_at	6000.11	P	0.000244141
1416031_s_at	3982.41	P	0.000244141
1416032_at	1326.27	P	0.000732422
1416033_at	185.052	P	0.00805664
1416034_at	1445.52	P	0.000732422
1416035_at	10406.3	P	0.000244141
1416036_at	17524.3	P	0.000244141
1416037_a_at	27240	P	0.000244141
1416038_at	2731.92	P	0.000244141
1416039_x_at	77.4148	A	0.246094
1416040_at	5.61653	A	0.904785
1416041_at	7993.56	P	0.000244141
1416042_s_at	3560.75	P	0.000244141
1416043_at	4.79917	A	0.916016
1416044_at	4460.01	P	0.000244141
1416045_a_at	2697.31	P	0.000244141
1416046_a_at	1987.39	P	0.000244141
1416047_at	32.7169	A	0.5
1416048_at	2572.35	P	0.000244141
1416049_at	19.7427	A	0.753906
1416050_a_at	990.238	P	0.000244141
1416051_at	72.0673	A	0.219482
1416052_at	6963.49	P	0.000244141
1416053_at	3.40809	A	0.962402
1416054_at	66476.4	P	0.000244141
1416055_at	30.6702	A	0.296143
1416056_a_at	22721.2	P	0.000244141
1416057_at	13722.7	P	0.000244141
1416058_s_at	28470.3	P	0.000244141
1416059_at	4604.78	P	0.000244141
1416060_at	8025.13	P	0.000244141
1416061_at	5378.29	P	0.000732422
1416062_at	1408.46	P	0.000244141
1416063_x_at	7.14278	A	0.80542
1416064_a_at	19589.1	P	0.000244141
1416065_a_at	8526.57	P	0.000732422
1416066_at	1447.32	P	0.000732422
1416067_at	4098.5	P	0.000244141
1416068_at	7925.28	P	0.000244141
1416069_at	17414.7	P	0.000244141
1416070_a_at	2686.09	P	0.000244141
1416071_at	3505.26	P	0.000244141
1416072_at	21.0795	A	0.5
1416073_a_at	1960.32	P	0.000244141
1416074_a_at	81385	P	0.000244141
1416075_at	1332.9	P	0.000244141
1416076_at	2628.75	P	0.000244141
1416077_at	653.769	P	0.00292969
1416078_s_at	3246.51	P	0.000244141
1416079_a_at	2957.79	P	0.000244141
1416080_at	222.433	A	0.0952148
1416081_at	511.221	P	0.000244141
1416082_at	19135.7	P	0.000244141
1416083_at	3213.02	P	0.000244141
1416084_at	1037.85	P	0.000244141
1416085_s_at	8342.08	P	0.000244141
1416086_at	2415	P	0.000244141
1416087_at	2205.88	P	0.000244141
1416088_a_at	70270	P	0.000244141
1416089_at	57076.7	P	0.00292969
1416090_at	8868.18	P	0.000244141
1416091_at	1226.79	P	0.000244141
1416092_a_at	2383.91	P	0.000732422
1416093_a_at	5008.74	P	0.000244141
1416094_at	2011.9	P	0.000244141
1416095_x_at	10382.6	P	0.000244141
1416096_at	2601.25	P	0.000244141
1416097_at	7.08891	A	0.850342
1416098_at	362.393	P	0.0107422
1416099_at	70262.2	P	0.000732422
1416100_at	10139.1	P	0.000244141
1416101_a_at	1764.74	P	0.000732422
1416102_at	16073.1	P	0.000244141
1416103_at	1860.18	P	0.000244141
1416104_at	1621.78	P	0.000244141
1416105_at	2639.38	P	0.000244141
1416106_at	2861.89	P	0.000244141
1416107_at	3191.92	P	0.000244141
1416108_a_at	3978.95	P	0.000244141
1416109_at	5552.9	P	0.000732422
1416110_at	1703	P	0.000244141
1416111_at	132.832	A	0.334473
1416112_at	16649.1	P	0.000244141
1416113_at	3036.9	P	0.000732422
1416114_at	23.775	A	0.633789
1416115_at	3669.53	P	0.000244141
1416116_at	581.714	P	0.000244141
1416117_at	233.488	M	0.0561523
1416118_at	4558.22	P	0.000244141
1416119_at	30927	P	0.000244141
1416120_at	4692.79	P	0.0239258
1416121_at	14.647	A	0.633789
1416122_at	23051.3	P	0.0012207
1416123_at	1774.15	P	0.000244141
1416124_at	1956.22	P	0.000732422
1416125_at	2435.89	P	0.000244141
1416126_at	906.261	P	0.000244141
1416127_a_at	3309.18	P	0.000244141
1416128_at	722.896	P	0.00195313
1416129_at	305.197	P	0.000244141
1416130_at	2770.5	P	0.000244141
1416131_s_at	5650.84	P	0.000244141
1416132_at	2760.97	P	0.000244141
1416133_at	3936.76	P	0.000244141
1416134_at	244.467	A	0.219482
1416135_at	4683.19	P	0.000244141
1416136_at	78.7298	A	0.219482
1416137_at	816.943	P	0.00585938
1416138_at	8012.62	P	0.000244141
1416139_at	115.759	A	0.067627
1416140_a_at	2936.68	P	0.000244141
1416141_a_at	75837.8	P	0.000244141
1416142_at	8218.55	P	0.000732422
1416143_at	17176.8	P	0.000244141
1416144_a_at	23301	P	0.000244141
1416145_at	19292.5	P	0.000244141
1416146_at	10038.4	P	0.000244141
1416147_at	218.986	A	0.366211
1416148_at	262.095	A	0.219482
1416149_at	9.00309	A	0.828613
1416150_a_at	22057.4	P	0.000244141
1416151_at	857.352	P	0.000244141
1416152_a_at	2664.2	P	0.000244141
1416153_at	9385.76	P	0.000244141
1416154_at	96.3163	P	0.000244141
1416155_at	2559.71	P	0.000244141
1416156_at	670.14	P	0.000244141
1416157_at	103.092	P	0.0375977
1416158_at	29.954	A	0.111572
1416159_at	96.2103	A	0.129639
1416160_at	3.0458	A	0.99585
1416161_at	15848.1	P	0.000244141
1416162_at	3376.34	P	0.000244141
1416163_at	4569.43	P	0.0012207
1416164_at	7.13772	A	0.888428
1416165_at	374.127	P	0.000244141
1416166_a_at	2394.31	P	0.000244141
1416167_at	8368.9	P	0.000244141
1416168_at	4654.94	P	0.000244141
1416169_at	4.56763	A	0.850342
1416170_at	3130.94	P	0.00585938
1416171_at	3145.08	P	0.000732422
1416172_at	4287.25	P	0.000244141
1416173_at	191.479	P	0.0107422
1416174_at	586.263	P	0.0012207
1416175_a_at	12027.1	P	0.000244141
1416176_at	9694.41	P	0.000244141
1416177_at	8517.97	P	0.000244141
1416178_a_at	51.1973	A	0.303711
1416179_a_at	10217.2	P	0.000244141
1416180_a_at	2511.37	P	0.000244141
1416181_at	4451.02	P	0.000244141
1416182_at	1074.1	P	0.00292969
1416183_a_at	2445.14	P	0.000732422
1416184_s_at	1187.48	P	0.00292969
1416185_a_at	13252.3	P	0.000244141
1416186_at	7567.81	P	0.000732422
1416187_s_at	8655.83	P	0.000244141
1416188_at	7501.23	P	0.000244141
1416189_a_at	10966.1	P	0.000244141
1416190_a_at	1457.5	P	0.000244141
1416191_at	2594.59	P	0.000732422
1416192_at	636.789	P	0.000244141
1416193_at	79.069	A	0.19458
1416194_at	55.4413	A	0.219482
1416195_at	4337.2	P	0.000244141
1416196_at	124.94	A	0.129639
1416197_at	7280.41	P	0.000244141
1416198_at	1909.87	P	0.000244141
1416199_at	141.497	P	0.00415039
1416200_at	24.1049	A	0.366211
1416201_at	1121.86	P	0.00805664
1416202_at	8844.39	P	0.000244141
1416203_at	41.9709	A	0.567627
1416204_at	93.3216	A	0.171387
1416205_at	2378.75	P	0.000244141
1416206_at	1601.94	P	0.000244141
1416207_at	2911.12	P	0.000244141
1416208_at	4168.33	P	0.000244141
1416209_at	10347.1	P	0.000244141
1416210_at	6643.81	P	0.000244141
1416211_a_at	14.5564	A	0.870361
1416212_at	13457.3	P	0.000244141
1416213_x_at	3705.45	P	0.000244141
1416214_at	7132.82	P	0.000244141
1416215_at	1756.37	P	0.000244141
1416216_at	2018.08	P	0.000244141
1416217_a_at	66317.2	P	0.000244141
1416218_x_at	2964.91	P	0.000732422
1416219_at	71692.7	P	0.000244141
1416220_at	14527.2	P	0.000244141
1416221_at	4.16118	A	0.601074
1416222_at	3045.59	P	0.000244141
1416223_at	556.528	P	0.00292969
1416224_at	764.878	P	0.000732422
1416225_at	825.061	P	0.000732422
1416226_at	21714	P	0.000244141
1416227_at	504.839	P	0.0141602
1416228_at	3983.13	P	0.000244141
1416229_at	2965.12	P	0.000244141
1416230_at	2860.7	P	0.000244141
1416231_at	296.77	M	0.0561523
1416232_at	30.5913	A	0.601074
1416233_at	27916	P	0.000244141
1416234_at	3997.9	P	0.000244141
1416235_at	1557.9	P	0.000244141
1416236_a_at	143.936	P	0.00195313
1416237_at	134.216	A	0.111572
1416238_at	16.6704	A	0.601074
1416239_at	7248.01	P	0.000244141
1416240_at	18988.3	P	0.000244141
1416241_at	4563.66	P	0.000244141
1416242_at	56.6909	A	0.533936
1416243_a_at	70285	P	0.000244141
1416244_a_at	33311.9	P	0.000244141
1416245_at	9485.15	P	0.000244141
1416246_a_at	61225.2	P	0.000244141
1416247_at	7895.75	P	0.000244141
1416248_at	3004.21	P	0.000244141
1416249_at	2000.33	P	0.00195313
1416250_at	6721.94	P	0.000244141
1416251_at	13147.8	P	0.000244141
1416252_at	6280.69	P	0.000244141
1416253_at	13320.9	P	0.000244141
1416254_a_at	2728.85	P	0.000244141
1416255_at	79.2699	A	0.432373
1416256_a_at	26835.3	P	0.000244141
1416257_at	6230.26	P	0.000244141
1416258_at	2709.01	P	0.000244141
1416259_at	868.953	P	0.0012207
1416260_a_at	3121.85	P	0.000244141
1416261_at	1053.35	P	0.000732422
1416262_at	1227.13	P	0.000244141
1416263_at	829.698	P	0.0012207
1416264_at	621.294	P	0.0375977
1416265_at	166.605	P	0.0107422
1416266_at	19.3133	A	0.665527
1416267_at	879.941	P	0.000244141
1416268_at	557.5	P	0.000244141
1416269_at	21567.4	P	0.000244141
1416270_at	10702.8	P	0.000244141
1416271_at	810.095	P	0.000732422
1416272_at	2479.11	P	0.000244141
1416273_at	68.2741	A	0.398926
1416274_at	338.695	P	0.000244141
1416275_at	253.687	P	0.00292969
1416276_a_at	84468.1	P	0.000244141
1416277_a_at	74699.7	P	0.000244141
1416278_a_at	15031.8	P	0.000244141
1416279_at	1933.33	P	0.000244141
1416280_at	9080.67	P	0.000244141
1416281_at	1999.79	P	0.0012207
1416282_at	9022.98	P	0.000244141
1416283_at	2243.13	P	0.000244141
1416284_at	2134.61	P	0.000244141
1416285_at	4038.28	P	0.000244141
1416286_at	3.66246	A	0.98584
1416287_at	28.2973	A	0.696289
1416288_at	15830.7	P	0.000244141
