

#ID_REF = 
#VALUE = MAS5
ID_REF	VALUE
1415910_s_at	770.2
1415911_at	82.7
1415912_a_at	3620.7
1415913_at	29.9
1415914_at	2754
1415915_at	1447.8
1415916_a_at	758.2
1415917_at	169.2
1415918_a_at	727.9
1415919_at	41.6
1415920_at	679
1415921_a_at	1.7
1415922_s_at	263.7
1415923_at	1.1
1415924_at	10.4
1415925_a_at	1486.8
1415926_at	1629.4
1415927_at	1.7
1415928_a_at	3103.8
1415929_at	1033.6
1415930_a_at	3796.5
1415931_at	2
1415932_x_at	51.2
1415933_a_at	2044.3
1415934_at	494.2
1415935_at	4.4
1415936_at	3.6
1415937_s_at	276.2
1415938_at	4.3
1415939_at	14.2
1415940_at	319.7
1415941_s_at	209
1415942_at	4228
1415943_at	30.1
1415944_at	7.8
1415945_at	223.6
1415946_at	153.9
1415947_at	224.8
1415948_at	101
1415949_at	1.8
1415950_a_at	4686.9
1415951_at	2.6
1415952_at	605.2
1415953_s_at	250.6
1415954_at	0.1
1415955_x_at	54.7
1415956_a_at	600.2
1415957_a_at	696.1
1415958_at	5.8
1415959_at	1.9
1415960_at	56.6
1415961_at	2830.9
1415962_at	6334.7
1415963_at	1453.4
1415964_at	3.3
1415965_at	1.2
1415966_a_at	1493.6
1415967_at	873
1415968_a_at	9.9
1415969_s_at	6.8
1415970_at	7951.5
1415971_at	132.6
1415972_at	156.1
1415973_at	74.5
1415974_at	522.9
1415975_at	606.5
1415976_a_at	154.3
1415977_at	250.5
1415978_at	58.5
1415979_x_at	5437.1
1415980_at	1224
1415981_at	550.2
1415982_at	398.7
1415983_at	5048.9
1415984_at	347.1
1415985_at	2257.7
1415986_at	347.6
1415987_at	513.3
1415988_at	1088.8
1415989_at	13.3
1415990_at	2798
1415991_a_at	1054.2
1415992_at	109.5
1415993_at	200.9
1415994_at	1.9
1415995_at	265.3
1415996_at	2076.3
1415997_at	747.8
1415998_at	2091.9
1415999_at	23.2
1416000_a_at	2279.9
1416001_a_at	453.3
1416002_x_at	361.1
1416003_at	0.7
1416004_at	3071
1416005_at	3923.7
1416006_at	113.2
1416007_at	1836.5
1416008_at	2275.8
1416009_at	910.8
1416010_a_at	2532.5
1416011_x_at	718.9
1416012_at	48.4
1416013_at	541.2
1416014_at	586.2
1416015_s_at	865
1416016_at	1429.4
1416017_at	381.9
1416018_at	940.4
1416019_at	486.2
1416020_a_at	716.2
1416021_a_at	966.3
1416022_at	169.9
1416023_at	4.6
1416024_x_at	1892.5
1416025_at	8.5
1416026_a_at	5707.5
1416027_at	1785
1416028_a_at	1291.2
1416029_at	622.3
1416030_a_at	172.7
1416031_s_at	977.2
1416032_at	718.9
1416033_at	34.5
1416034_at	263.5
1416035_at	1550.6
1416036_at	2632.1
1416037_a_at	3086
1416038_at	1498
1416039_x_at	4
1416040_at	1.3
1416041_at	495.3
1416042_s_at	996
1416043_at	36
1416044_at	1600.8
1416045_a_at	988.7
1416046_a_at	248.3
1416047_at	51
1416048_at	1014.4
1416049_at	453.9
1416050_a_at	51.8
1416051_at	6.2
1416052_at	250.3
1416053_at	0.1
1416054_at	6606.7
1416055_at	0.4
1416056_a_at	4436.3
1416057_at	698.2
1416058_s_at	4719.2
1416059_at	612.6
1416060_at	405.1
1416061_at	788.6
1416062_at	1701.6
1416063_x_at	0.5
1416064_a_at	2944.5
1416065_a_at	963.4
1416066_at	890.8
1416067_at	1502.3
1416068_at	439.2
1416069_at	1737.8
1416070_a_at	1219.9
1416071_at	612.9
1416072_at	0.6
1416073_a_at	541.9
1416074_a_at	6598.4
1416075_at	313.4
1416076_at	135.7
1416077_at	11.5
1416078_s_at	410.5
1416079_a_at	924.8
1416080_at	4.3
1416081_at	14.1
1416082_at	3640.9
1416083_at	934.7
1416084_at	968.4
1416085_s_at	4732.2
1416086_at	596.1
1416087_at	529.7
1416088_a_at	7169.4
1416089_at	3285.8
1416090_at	1685.4
1416091_at	1309.4
1416092_a_at	1389.5
1416093_a_at	707.3
1416094_at	185.2
1416095_x_at	1183.1
1416096_at	207.7
1416097_at	25.6
1416098_at	1.2
1416099_at	7879.3
1416100_at	1811.9
1416101_a_at	220
1416102_at	5651.1
1416103_at	491.8
1416104_at	350.4
1416105_at	235.7
1416106_at	240.3
1416107_at	3130.7
1416108_a_at	379.1
1416109_at	1346.7
1416110_at	1045.2
1416111_at	229.1
1416112_at	395.9
1416113_at	909.2
1416114_at	1.2
1416115_at	825.4
1416116_at	213.4
1416117_at	301.2
1416118_at	1452
1416119_at	3810.5
1416120_at	216.7
1416121_at	0.3
1416122_at	537.3
1416123_at	1418.7
1416124_at	2777.2
1416125_at	1043.4
1416126_at	89.6
1416127_a_at	178.7
1416128_at	7.8
1416129_at	352.2
1416130_at	59.2
1416131_s_at	368.6
1416132_at	823.2
1416133_at	947.4
1416134_at	42.2
1416135_at	512.6
1416136_at	6.2
1416137_at	137.3
1416138_at	872.7
1416139_at	1.2
1416140_a_at	185.7
1416141_a_at	8812
1416142_at	817.8
1416143_at	4971.4
1416144_a_at	2210.9
1416145_at	2328.8
1416146_at	4079.5
1416147_at	281.1
1416148_at	48.9
1416149_at	0.9
1416150_a_at	3329.2
1416151_at	175.5
1416152_a_at	345.2
1416153_at	1410.9
1416154_at	349.8
1416155_at	476.6
1416156_at	111.9
1416157_at	258.7
1416158_at	1.5
1416159_at	9.2
1416160_at	0.4
1416161_at	452.3
1416162_at	743.3
1416163_at	1279.2
1416164_at	1.4
1416165_at	71.2
1416166_a_at	226.5
1416167_at	241.9
1416168_at	207
1416169_at	0.8
1416170_at	1181.5
1416171_at	1367.3
1416172_at	547.9
1416173_at	21.5
1416174_at	94.9
1416175_a_at	1402.5
1416176_at	1257.4
1416177_at	1228.2
1416178_a_at	7.7
1416179_a_at	703.4
1416180_a_at	877.7
1416181_at	2420.4
1416182_at	169.3
1416183_a_at	567.7
1416184_s_at	546.4
1416185_a_at	3380.9
1416186_at	2156.8
1416187_s_at	3038.9
1416188_at	682.4
1416189_a_at	5952.7
1416190_a_at	205.8
1416191_at	183.2
1416192_at	69.7
1416193_at	39.2
1416194_at	5.9
1416195_at	258.3
1416196_at	51.5
1416197_at	745.5
1416198_at	220
1416199_at	23.1
1416200_at	2.4
1416201_at	300.6
1416202_at	2338.9
1416203_at	17.6
1416204_at	13.3
1416205_at	237.6
1416206_at	640.8
1416207_at	618.5
1416208_at	261.5
1416209_at	4995.8
1416210_at	760.8
1416211_a_at	1.8
1416212_at	1468.4
1416213_x_at	1390.9
1416214_at	578.9
1416215_at	936.9
1416216_at	315.7
1416217_a_at	5425.3
1416218_x_at	94.7
1416219_at	8336.9
1416220_at	876.5
1416221_at	4.2
1416222_at	215.1
1416223_at	528.5
1416224_at	187
1416225_at	42.9
1416226_at	3678.6
1416227_at	218.9
1416228_at	376.4
1416229_at	538.4
1416230_at	614.8
1416231_at	168.2
1416232_at	2.1
1416233_at	3281.7
1416234_at	694.8
1416235_at	281.5
1416236_a_at	1.6
1416237_at	4.9
1416238_at	4
1416239_at	439.1
1416240_at	1174.6
1416241_at	1455.2
1416242_at	6.4
1416243_a_at	9467.5
1416244_a_at	5518.2
1416245_at	724.2
1416246_a_at	7315.8
1416247_at	1797
1416248_at	844.4
1416249_at	228.4
1416250_at	587.9
1416251_at	937.4
1416252_at	3286.6
1416253_at	606.2
1416254_a_at	1361.1
1416255_at	3.2
1416256_a_at	1304.6
1416257_at	1392.3
1416258_at	115.7
1416259_at	153.9
1416260_a_at	622.9
1416261_at	420.4
1416262_at	262.8
1416263_at	166.7
1416264_at	109.2
1416265_at	40.1
1416266_at	1.9
1416267_at	115.1
1416268_at	247.9
1416269_at	2333.7
1416270_at	1734.7
1416271_at	151.5
1416272_at	991.3
1416273_at	31.9
1416274_at	125.2
1416275_at	38.1
1416276_a_at	6948.3
1416277_a_at	6851.4
1416278_a_at	1537
1416279_at	432.7
1416280_at	856.7
1416281_at	526.1
1416282_at	1207.3
1416283_at	496.3
1416284_at	267.8
1416285_at	184.6
1416286_at	1.3
1416287_at	1.1
1416288_at	4466.5
1416289_at	48.1
1416290_a_at	1486.3
1416291_at	1144
1416292_at	1333.1
1416293_at	21.1
1416294_at	975
1416295_a_at	3647.9
1416296_at	4926
1416297_s_at	1
1416298_at	59.2
1416299_at	44.6
1416300_a_at	2719.2
1416301_a_at	24.5
1416302_at	9.2
1416303_at	678.3
1416304_at	332.5
1416305_at	66.3
1416306_at	9.6
1416307_at	474.7
1416308_at	463
1416309_at	68.3
1416310_at	0.6
1416311_s_at	67.7
1416312_at	1329.8
1416313_at	422.3
1416314_at	37.9
1416315_at	75.1
1416316_at	1.1
1416317_a_at	131.9
1416318_at	58.5
1416319_at	1033.8
1416320_at	180.5
1416321_s_at	6.2
1416322_at	12.2
1416323_at	978.4
1416324_s_at	992.1
1416325_at	1.3
1416326_at	5898
1416327_at	1009.3
1416328_a_at	1211.4
1416329_at	395.6
1416330_at	755.4
1416331_a_at	438.2
1416332_at	1638.8
1416333_at	492.2
1416334_at	79.8
1416335_at	1272.6
1416336_s_at	1268.1
1416337_at	989.2
1416338_at	224.9
1416339_a_at	463.2
1416340_a_at	1975.2
1416341_at	365.7
1416342_at	47.4
1416343_a_at	383
1416344_at	232.8
1416345_at	1338.5
1416346_at	29.1
1416347_at	116.3
1416348_at	211.4
1416349_at	408.9
1416350_at	248.3
1416351_at	654.3
1416352_s_at	1781.6
1416353_at	176.3
1416354_at	1038.5
1416355_at	93.8
1416356_at	738.4
1416357_a_at	1.4
1416358_at	50.5
1416359_at	1394.2
1416360_at	135.9
1416361_a_at	7.6
1416362_a_at	1295.4
1416363_at	34.5
1416364_at	5857.3
1416365_at	3593.1
1416366_at	2055
1416367_at	167.8
1416368_at	67.6
1416369_at	641.1
1416370_at	214.2
1416371_at	0.5
1416372_at	1445.9
1416373_at	181.4
1416374_at	987.2
1416375_at	156.4
1416376_at	178.6
1416377_at	249.5
1416378_at	187.3
1416379_at	842
1416380_at	249.4
1416381_a_at	1522.1
1416382_at	857.6
1416383_a_at	32.1
1416384_a_at	1433.7
1416385_a_at	1883.9
1416386_a_at	1796.7
1416387_at	1066.5
1416388_at	250
1416389_a_at	411.8
1416390_at	37.6
1416391_at	1734.8
1416392_a_at	617.1
1416393_at	2048.4
1416394_at	3377.2
1416395_at	429.1
1416396_at	72.1
1416397_at	57.3
1416398_at	18.6
1416399_a_at	1204.6
1416400_at	166.3
1416401_at	1782
1416402_at	126.9
1416403_at	47.2
1416404_s_at	7591.2
1416405_at	14.3
1416406_at	252.5
1416407_at	251
1416408_at	162.1
1416409_at	277.7
1416410_at	273.2
1416411_at	11.3
1416412_at	793.6
1416413_at	0.4
1416414_at	21.2
1416415_a_at	4464.7
1416416_x_at	37
1416417_a_at	7232.2
1416418_at	283.6
1416419_s_at	684.7
1416420_a_at	7582.3
1416421_a_at	2615.8
1416422_a_at	607
1416423_x_at	180.4
1416424_at	89.2
1416425_at	197
1416426_at	613
1416427_at	1043
1416428_at	836.7
1416429_a_at	1189.5
1416430_at	843.5
1416431_at	120.9
1416432_at	587.8
1416433_at	1258.6
1416434_at	0.5
1416435_at	1.2
1416436_a_at	86.3
1416437_a_at	543.1
1416438_at	2568.2
1416439_at	941.6
1416440_at	1536.5
1416441_at	0.8
1416442_at	242.5
1416443_a_at	1178.2
1416444_at	0.6
1416445_at	549.7
1416446_at	793.7
1416447_at	431.8
1416448_at	129.5
1416449_x_at	1642.8
1416450_at	29.1
1416451_s_at	274.9
1416452_at	444.1
1416453_x_at	7986.6
1416454_s_at	27.8
1416455_a_at	2.2
1416456_a_at	42.8
1416457_at	4.8
1416458_at	358
1416459_at	44.1
1416460_at	2.7
1416461_at	1466.5
1416462_at	2096
1416463_at	124.6
1416464_at	78.2
1416465_a_at	1986.6
1416466_at	1303.6
1416467_at	3199.1
1416468_at	8.1
1416469_at	70.8
1416470_a_at	1040.3
1416471_at	448.1
1416472_at	548.4
1416473_a_at	27.7
1416474_at	9.2
1416475_at	1402.9
1416476_a_at	1385.1
1416477_at	3343.1
1416478_a_at	3429.1
1416479_a_at	1102.5
1416480_a_at	1482.6
1416481_s_at	181.8
1416482_at	124.9
1416483_at	403.7
1416484_at	430.1
1416485_at	2325.9
1416486_at	1496.2
1416487_a_at	5.6
1416488_at	796.2
1416489_at	31.1
1416490_at	4.3
1416491_at	23.9
1416492_at	223.8
1416493_at	1808.9
1416494_at	356.2
1416495_s_at	1458.5
1416496_at	5091.6
1416497_at	848.5
1416498_at	320.9
1416499_a_at	1202.4
1416500_at	794.7
1416501_at	1479.2
1416502_a_at	567.1
1416503_at	370.4
1416504_at	148
1416505_at	129.8
1416506_at	4325.2
1416507_at	46.5
1416508_at	1132
1416509_at	2807.1
1416510_at	950.4
1416511_a_at	80.3
1416512_at	540.4
1416513_at	26.9
1416514_a_at	89.8
1416515_at	23
1416516_at	6.2
1416517_at	528.6
1416518_at	2.1
1416519_at	8290.4
1416520_x_at	5823.2
1416521_at	4615.5
1416522_a_at	3042.9
1416523_at	1.2
1416524_at	1001.9
1416525_at	762
1416526_a_at	3560.7
1416527_at	13.9
1416528_at	5095.2
1416529_at	463.2
1416530_a_at	697.2
1416531_at	93.7
1416532_at	464.2
1416533_at	1350.5
1416534_at	804.6
1416535_at	282.2
1416536_at	184.8
1416537_at	62.1
1416538_at	81.1
1416539_at	122.9
1416540_at	193.3
1416541_at	146.2
1416542_at	97.9
1416543_at	982.9
1416544_at	1264.2
1416545_at	863
1416546_a_at	7106
1416547_at	2570.2
1416548_at	105.8
1416549_at	236.4
1416550_at	354.5
1416551_at	183.5
1416552_at	11.5
1416553_at	382.2
1416554_at	1244.9
1416555_at	2656
1416556_at	2326.9
1416557_a_at	396.9
1416558_at	56.7
1416559_at	594.3
1416560_at	6.3
1416561_at	0.4
1416562_at	7.1
1416563_at	181.7
1416564_at	4
1416565_at	4004.9
1416566_at	1003.6
1416567_s_at	4005.2
1416568_a_at	804.5
1416569_at	296.7
1416570_s_at	597.6
1416571_at	111.2
1416572_at	14.9
1416573_at	94.3
1416574_at	963.4
1416575_at	35.4
1416576_at	250
1416577_a_at	8508.6
1416578_at	278.9
1416579_a_at	157.2
1416580_a_at	1910.2
1416581_at	760.4
1416582_a_at	559.1
1416583_at	458.5
1416584_at	321.8
1416585_at	890.4
1416586_at	116.6
1416587_a_at	296
1416588_at	24
1416589_at	19.2
1416590_a_at	22.3
1416591_at	7
1416592_at	470.3
1416593_at	270.4
1416594_at	0.4
1416595_at	555.4
1416596_at	19.2
1416597_at	392.2
1416598_at	6
1416599_at	16.8
1416600_a_at	326.5
1416601_a_at	65.1
1416602_a_at	492.2
1416603_at	6507.6
1416604_at	1300.6
1416605_at	227.5
1416606_s_at	2204
1416607_at	84.9
1416608_a_at	1276.1
1416609_at	864.6
1416610_a_at	486
1416611_at	386
1416612_at	0.9
1416613_at	0.7
1416614_at	851.2
1416615_at	147.7
1416616_s_at	532.6
1416617_at	603.6
1416618_at	190.3
1416619_at	1071.8
1416620_at	180.1
1416621_at	237
1416622_at	309.3
1416623_at	57.4
1416624_a_at	9012.1
1416625_at	1.8
1416626_at	3.4
1416627_at	49.9
1416628_at	464.4
1416629_at	814.8
1416630_at	903
1416631_at	126.6
1416632_at	0.4
1416633_a_at	1727.7
1416634_at	976.8
1416635_at	1139.4
1416636_at	725.9
1416637_at	490
1416638_at	239
1416639_at	2.1
1416640_at	11.3
1416641_at	491
1416642_a_at	8759
1416643_at	0.8
1416644_a_at	15.3
1416645_a_at	107.9
1416646_at	75.7
1416647_at	68.3
1416648_at	1957.1
1416649_at	12.2
1416650_at	0.2
1416651_at	82.4
1416652_at	0.2
1416653_at	1510.6
1416654_at	218.7
1416655_at	572.6
1416656_at	2904.5
1416657_at	188.7
1416658_at	1.5
1416659_at	2302.1
1416660_at	4653.6
1416661_at	2404.2
1416662_at	3.9
1416663_at	1900.7
1416664_at	110.7
1416665_at	144.4
1416666_at	14.6
1416667_at	598.2
1416668_at	532.9
1416669_s_at	6856.8
1416670_at	680.3
1416671_a_at	132.1
1416672_s_at	210.7
1416673_at	269.8
1416674_at	13.9
1416675_s_at	2.3
1416676_at	5.3
1416677_at	1.7
1416678_at	571.3
1416679_at	758.8
1416680_at	2313.2
1416681_at	204.9
1416682_at	156.9
1416683_at	9
1416684_at	1510.5
1416685_s_at	1882.6
1416686_at	48
1416687_at	21.2
1416688_at	0.4
1416689_at	12.7
1416690_at	921.5
1416691_at	97.4
1416692_at	70.3
1416693_at	1.6
1416694_at	4.7
1416695_at	766.6
1416696_at	390.3
1416697_at	1516
1416698_a_at	1743.9
1416699_at	1066.6
1416700_at	3
1416701_at	5.9
1416702_at	139.8
1416703_at	2681.8
1416704_at	816.3
1416705_at	336.7
1416706_at	604.3
1416707_a_at	9.3
1416708_a_at	1008.1
1416709_a_at	249.1
1416710_at	6.2
1416711_at	5.8
1416712_at	237.4
1416713_at	100.1
1416714_at	243.7
1416715_at	1.8
1416716_at	12.7
1416717_at	3.1
1416718_at	15.2
1416719_a_at	4287.2
1416720_at	943.1
1416721_s_at	2103.9
1416722_at	633.8
1416723_at	19.8
1416724_x_at	102.3
1416725_at	9.3
1416726_s_at	832.9
1416727_a_at	1117.6
1416728_at	2108.9
1416729_at	0.6
1416730_at	439.1
1416731_at	1093.4
1416732_at	1727
1416733_at	625
1416734_at	73.1
1416735_at	915
1416736_at	779.3
1416737_at	34.3
1416738_at	1698.9
1416739_a_at	422.8
1416740_at	11.8
1416741_at	1.6
1416742_at	1830
1416743_at	305.8
1416744_at	6.8
1416745_x_at	5.4
1416746_at	620.1
1416747_at	239.6
1416748_a_at	404.1
1416749_at	7.6
1416750_at	201.9
1416751_a_at	198.4
1416752_at	13.2
1416753_at	20
1416754_at	17.3
1416755_at	4207.4
1416756_at	372.7
1416757_at	76.5
1416758_at	606.9
1416759_at	1726.6
1416760_at	9.4
1416761_at	24.6
1416762_at	4515.1
1416763_at	2631.5
1416764_at	3733.6
1416765_s_at	1006.8
1416766_at	1437.8
1416767_a_at	4156.5
1416768_at	1192.6
1416769_s_at	216.7
1416770_at	235.8
1416771_at	478.7
1416772_at	165.8
1416773_at	168.9
1416774_at	324.1
1416775_at	143.7
1416776_at	2.7
1416777_at	0.5
1416778_at	2
1416779_at	4.8
1416780_at	253.4
1416781_at	100.9
1416782_s_at	224.9
1416783_at	6.2
1416784_at	11
1416785_at	10.9
1416786_at	9.4
1416787_at	35.9
1416788_a_at	1950.7
1416789_at	2922.8
1416790_a_at	1696.2
1416791_a_at	1896.7
1416792_at	998.9
1416793_at	352
1416794_at	204.1
1416795_at	81.2
1416796_at	1296.7
1416797_at	263.6
1416798_a_at	204.2
1416799_at	285
1416800_at	309.4
1416801_at	467.2
1416802_a_at	113.9
1416803_at	42.9
1416804_at	377
1416805_at	5.1
1416806_at	179.2
1416807_at	6825
1416808_at	8.1
1416809_at	5.4
1416810_at	1192.7
1416811_s_at	1293.1
1416812_at	227.2
1416813_at	381.5
1416814_at	85.7
1416815_s_at	2070.5
1416816_at	3896.3
1416817_at	76.1
1416818_at	0.3
1416819_at	1405.6
1416820_at	140.2
1416821_at	357.9
1416822_at	46
1416823_a_at	12.7
1416824_at	9
1416825_at	6
1416826_a_at	541
1416827_at	36.6
1416828_at	1.7
1416829_at	5074.7
1416830_at	241.2
1416831_at	136.9
1416832_at	185.6
1416833_at	1.6
1416834_x_at	343.4
1416835_s_at	632.9
1416836_at	1170.9
1416837_at	833.3
1416838_at	535.1
1416839_at	6.6
1416840_at	526.8
1416841_at	227.7
1416842_at	7.2
1416843_at	471
1416844_at	70.9
1416845_at	5.1
1416846_a_at	6.9
1416847_s_at	1.3
1416848_at	1141
1416849_at	129.6
1416850_s_at	1087.9
1416851_at	107.4
1416852_a_at	1101
1416853_at	256
1416854_at	5
1416855_at	0.8
1416856_at	1156.6
