

#ID_REF = 
#VALUE = MAS5
ID_REF	VALUE
1421038_a_at	774.3
1421039_at	12.9
1421040_a_at	1.4
1421041_s_at	11.6
1421042_at	457.9
1421043_s_at	495.1
1421044_at	5.9
1421045_at	14.3
1421046_a_at	262.4
1421047_at	340.1
1421048_a_at	34.3
1421049_at	37.3
1421050_at	333.1
1421051_s_at	887.6
1421052_a_at	1600.4
1421053_at	2.6
1421054_at	204.2
1421055_at	625.7
1421056_at	148.2
1421057_at	140.3
1421058_at	0.8
1421059_a_at	541.7
1421060_at	69.2
1421061_at	6.5
1421062_s_at	7587.3
1421063_s_at	200.6
1421064_at	75.9
1421065_at	1073.8
1421066_at	2377.2
1421067_a_at	12.8
1421068_at	178.9
1421069_at	766.7
1421070_at	2710.6
1421071_at	94.9
1421072_at	3.9
1421073_a_at	310.8
1421074_at	2.6
1421075_s_at	8.5
1421076_at	87.1
1421077_at	105.8
1421078_at	1.7
1421079_at	32.1
1421080_at	23.6
1421081_a_at	447.5
1421082_s_at	616.3
1421083_x_at	367.1
1421084_at	1.1
1421085_at	13.3
1421086_at	4.2
1421087_at	29
1421088_at	8.7
1421089_a_at	358.1
1421090_at	0.8
1421091_at	1.1
1421092_at	8.6
1421093_at	9.9
1421094_at	182.2
1421095_a_at	0.4
1421096_at	6.1
1421097_at	91.6
1421098_at	1040.4
1421099_at	2.3
1421100_a_at	0.4
1421101_a_at	6.2
1421102_a_at	653.6
1421103_at	41.4
1421104_at	158.8
1421105_at	0.6
1421106_at	0.7
1421107_at	2396.7
1421108_at	7.8
1421109_at	1.9
1421110_at	58.9
1421111_at	165.8
1421112_at	1.8
1421113_at	6.1
1421114_a_at	0.1
1421115_a_at	317.8
1421116_a_at	1359.2
1421117_at	3.8
1421118_a_at	10.2
1421119_at	428.2
1421120_at	1.4
1421121_at	177.9
1421122_at	295.4
1421123_at	23.7
1421124_at	46.3
1421125_at	150.4
1421126_at	6.9
1421127_at	326.1
1421128_at	27.3
1421129_a_at	946.2
1421130_at	0.5
1421131_a_at	1.7
1421132_at	3
1421133_at	4.3
1421134_at	14.7
1421135_a_at	435.2
1421136_at	9.2
1421137_a_at	11.5
1421138_a_at	3.7
1421139_a_at	391.6
1421140_a_at	665
1421141_a_at	301.4
1421142_s_at	650.6
1421143_at	383.4
1421144_at	1481.2
1421145_at	126.7
1421146_at	248.8
1421147_at	308.8
1421148_a_at	1147.6
1421149_a_at	161.5
1421150_at	38.8
1421151_a_at	0.4
1421152_a_at	45.3
1421153_at	29.2
1421154_at	19.8
1421155_at	16.1
1421156_a_at	9.4
1421157_at	2.4
1421158_at	31.3
1421159_at	0.6
1421160_a_at	65.8
1421161_at	7.2
1421162_a_at	77
1421163_a_at	291.9
1421164_a_at	3866.2
1421165_at	3
1421166_at	108.6
1421167_at	56.8
1421168_at	514.9
1421169_at	10.3
1421170_a_at	10.3
1421171_at	12.2
1421172_at	20.2
1421173_at	818.1
1421174_at	316.2
1421175_at	0.7
1421176_at	931.3
1421177_at	117.2
1421178_at	7.2
1421179_at	1.1
1421180_at	4.7
1421181_at	2.2
1421182_at	21.5
1421183_at	5.4
1421184_a_at	192.6
1421185_at	6.4
1421186_at	37.2
1421187_at	67.8
1421188_at	17.2
1421189_at	3.2
1421190_at	0.5
1421191_s_at	256.9
1421192_a_at	26.7
1421193_a_at	29.7
1421194_at	4424.4
1421195_at	0.1
1421196_at	465.6
1421197_a_at	2257.7
1421198_at	268.5
1421199_at	7.3
1421200_at	1
1421201_a_at	19.3
1421202_at	10.6
1421203_at	16.3
1421204_a_at	809.2
1421205_at	496.4
1421206_at	3.2
1421207_at	111.2
1421208_at	29.3
1421209_s_at	317.7
1421210_at	13.8
1421211_a_at	2.7
1421212_at	0.1
1421213_at	17.4
1421214_at	539.9
1421215_a_at	599.5
1421216_a_at	144.4
1421217_a_at	896.7
1421218_at	0.4
1421219_at	132.8
1421220_at	25.6
1421221_at	6.6
1421222_at	50.1
1421223_a_at	175
1421224_a_at	8.3
1421225_a_at	2.8
1421226_at	1.2
1421227_at	0.2
1421228_at	9.9
1421229_at	255.9
1421230_a_at	1973.5
1421231_at	3.4
1421232_at	32
1421233_at	797.1
1421234_at	43.7
1421235_s_at	52.9
1421236_at	131.8
1421237_at	105.5
1421238_a_at	4.9
1421239_at	3052.4
1421240_at	675.7
1421241_at	1.7
1421242_at	515.8
1421243_at	81.4
1421244_at	15.3
1421245_at	11.6
1421246_at	8.2
1421247_at	1.3
1421248_at	13.7
1421249_at	12.7
1421250_at	13.3
1421251_at	17.5
1421252_a_at	69.5
1421253_at	46
1421254_a_at	1.2
1421255_a_at	1.6
1421256_at	27.7
1421257_at	319.3
1421258_a_at	44.5
1421259_at	2.1
1421260_a_at	132.7
1421261_at	2.6
1421262_at	0.4
1421263_at	0.8
1421264_at	9.2
1421265_a_at	404.4
1421266_s_at	398.5
1421267_a_at	275.2
1421268_at	679.7
1421269_at	594
1421270_at	181.3
1421271_at	60.7
1421272_at	70.3
1421273_at	267.7
1421274_at	117.3
1421275_s_at	407.3
1421276_a_at	22
1421277_at	5.8
1421278_s_at	2
1421279_at	1.5
1421280_at	4.1
1421281_at	2.7
1421282_at	2.6
1421283_at	3.2
1421284_at	314.7
1421285_at	145.6
1421286_a_at	6.8
1421287_a_at	861
1421288_at	22.2
1421289_at	1.6
1421290_at	1.2
1421291_at	837.8
1421292_a_at	1999.6
1421293_at	1.8
1421294_at	2.3
1421295_at	0.7
1421296_at	46.8
1421297_a_at	5.7
1421298_a_at	687.8
1421299_a_at	1042.4
1421300_at	2
1421301_at	0.2
1421302_a_at	57.8
1421303_at	2791
1421304_at	10.5
1421305_x_at	205.8
1421306_a_at	33.3
1421307_at	7.1
1421308_at	6.1
1421309_at	32.2
1421310_at	1.4
1421311_at	0.3
1421312_a_at	53.7
1421313_s_at	32.4
1421314_at	3.2
1421315_s_at	20.2
1421316_at	3.7
1421317_x_at	1170.7
1421318_at	0.6
1421319_at	21.9
1421320_a_at	74.8
1421321_a_at	246
1421322_a_at	673.5
1421323_a_at	3451.2
1421324_a_at	1706.7
1421325_at	12.2
1421326_at	11
1421327_at	18.6
1421328_at	3
1421329_a_at	6.4
1421330_at	337.8
1421331_at	97.5
1421332_at	25.4
1421333_a_at	227.1
1421334_x_at	119.4
1421335_a_at	20.5
1421336_at	0.3
1421337_at	1217.9
1421338_at	3694
1421339_at	335.6
1421340_at	885.9
1421341_at	337.2
1421342_at	0.4
1421343_at	152.4
1421344_a_at	9.3
1421345_at	8.8
1421346_a_at	843.4
1421347_at	7.5
1421348_a_at	23.5
1421349_x_at	13.8
1421350_a_at	17.6
1421351_at	1
1421352_at	91.7
1421353_at	15.8
1421354_at	10.5
1421355_at	22.9
1421356_at	23.6
1421357_at	317.1
1421358_at	4045.8
1421359_at	0.9
1421360_at	120.4
1421361_at	1.3
1421362_a_at	0.2
1421363_at	2.9
1421364_at	3.5
1421365_at	1.4
1421366_at	11.1
1421367_at	7.8
1421368_at	0.8
1421369_a_at	5.3
1421370_a_at	0.9
1421371_at	0.6
1421372_at	8.1
1421373_at	22
1421374_a_at	25
1421375_a_at	7146.6
1421376_at	255.5
1421377_at	450.3
1421378_s_at	727
1421379_at	2.1
1421380_at	143.8
1421381_a_at	16
1421382_at	3
1421383_at	256.1
1421384_at	212.1
1421385_a_at	27.8
1421386_at	2.4
1421387_at	91
1421388_at	302.8
1421389_a_at	173.3
1421390_at	5.9
1421391_at	13.4
1421392_a_at	1169.6
1421393_at	3.6
1421394_a_at	257.3
1421395_at	7.1
1421396_at	30
1421397_a_at	34.9
1421398_at	8.7
1421399_at	0.8
1421400_at	6.2
1421401_at	1.8
1421402_at	816.9
1421403_at	1.3
1421404_at	0.5
1421405_at	6.2
1421406_at	1.4
1421407_at	60.6
1421408_at	95.5
1421409_at	6.5
1421410_a_at	8.4
1421411_at	74.2
1421412_at	1.8
1421413_a_at	336.6
1421414_a_at	4
1421415_s_at	3.8
1421416_at	14.3
1421417_s_at	75.1
1421418_a_at	4.8
1421419_at	1
1421420_at	9.4
1421421_at	21.8
1421422_at	2.4
1421423_at	0.5
1421424_a_at	1.4
1421425_a_at	0.8
1421426_at	1.5
1421427_at	1.2
1421428_at	0.9
1421429_a_at	2.5
1421430_at	27.4
1421431_at	1.5
1421432_at	15.2
1421433_at	2.3
1421434_at	16
1421435_at	1.3
1421436_at	9.7
1421437_x_at	8
1421438_at	8.7
1421439_at	1.7
1421440_at	0.7
1421441_at	2
1421442_at	13
1421443_at	4.6
1421444_at	0.6
1421445_at	4.3
1421446_at	1.2
1421447_at	1.5
1421448_at	313.6
1421449_at	0.8
1421450_a_at	322.8
1421451_at	1.1
1421452_at	215.5
1421453_at	14.8
1421454_at	17.7
1421455_at	318.7
1421456_at	3.8
1421457_a_at	323.3
1421458_at	6.6
1421459_a_at	20.2
1421460_at	3.9
1421461_at	0.5
1421462_a_at	13.3
1421463_at	22.9
1421464_at	0.7
1421465_at	47.3
1421466_at	1.1
1421467_at	68.7
1421468_at	7.7
1421469_a_at	1682.9
1421470_at	6.1
1421471_at	7.9
1421472_at	3.8
1421473_at	7.5
1421474_a_at	15.9
1421475_at	0.4
1421476_a_at	24.1
1421477_at	5.8
1421478_a_at	721.5
1421479_at	11.8
1421480_a_at	4.2
1421481_at	0.9
1421482_at	1.9
1421483_at	13
1421484_at	0.3
1421485_at	64.3
1421486_at	4.5
1421487_a_at	963
1421488_at	734.7
1421489_a_at	1.5
1421490_at	0.2
1421491_a_at	537.5
1421492_at	20.9
1421493_a_at	8.7
1421494_at	5.3
1421495_a_at	97.6
1421496_at	115.7
1421497_at	5
1421498_a_at	73.8
1421499_a_at	1.6
1421500_at	367
1421501_a_at	40.3
1421502_at	5.5
1421503_at	5.9
1421504_at	526.5
1421505_at	10.7
1421506_at	7.9
1421507_at	0.3
1421508_at	41.7
1421509_at	0.7
1421510_at	0.3
1421511_at	73.4
1421512_at	247.6
1421513_at	1.9
1421514_a_at	1.5
1421515_at	15
1421516_at	25.9
1421517_at	15.3
1421518_at	9.1
1421519_a_at	175.2
1421520_at	6.4
1421521_at	1.8
1421522_at	11.9
1421523_at	2.3
1421524_at	2.7
1421525_a_at	8.4
1421526_at	0.5
1421527_at	4
1421528_a_at	294.1
1421529_a_at	865
1421530_a_at	7.4
1421531_at	10.1
1421532_at	0.6
1421533_at	473.9
1421534_at	280.6
1421535_a_at	6.5
1421536_at	1.3
1421537_at	0.6
1421538_at	0.6
1421539_at	0.7
1421540_at	7.3
1421541_a_at	30.7
1421542_at	10.2
1421543_at	15.4
1421544_at	1313
1421545_a_at	279.9
1421546_a_at	139.7
1421547_at	16.6
1421548_at	3.1
1421549_at	0.4
1421550_a_at	996.4
1421551_s_at	1.9
1421552_at	0.9
1421553_at	6
1421554_at	1.7
1421555_at	2.1
1421556_at	0.7
1421557_x_at	467.5
1421558_at	5.9
1421559_at	6.2
1421560_at	6.6
1421561_at	1.2
1421562_at	7.9
1421563_at	2
1421564_at	0.4
1421565_at	33.9
1421566_at	0.3
1421567_at	16.4
1421568_at	20.8
1421569_at	1
1421570_at	32.8
1421571_a_at	1406.6
1421572_at	3.3
1421573_at	0.7
1421574_at	66.8
1421575_at	0.5
1421576_at	8.8
1421577_at	23.4
1421578_at	44.8
1421579_at	11.9
1421580_at	16.9
1421581_at	2.6
1421582_a_at	856.8
1421583_at	0.1
1421584_at	1.4
1421585_at	2.2
1421586_a_at	23
1421587_at	56.6
1421588_at	222.4
1421589_at	5.9
1421590_at	0.5
1421591_at	6
1421592_at	5.9
1421593_at	3.3
1421594_a_at	140.9
1421595_at	0.3
1421596_s_at	0.6
1421597_a_at	10.3
1421598_at	36.4
1421599_at	2.4
1421600_a_at	169.4
1421601_at	0.3
1421602_at	11.5
1421603_a_at	6.5
1421604_a_at	3335.6
1421605_a_at	6.8
1421606_a_at	2.1
1421607_at	1
1421608_at	2.3
1421609_a_at	20.6
1421610_at	0.8
1421611_at	1.8
1421612_a_at	105.1
1421613_at	164.7
1421614_at	10.7
1421615_at	0.9
1421616_at	1.5
1421617_at	0.9
1421618_at	543.4
1421619_at	66
1421620_at	7.8
1421621_at	15.3
1421622_a_at	146.6
1421623_at	226.5
1421624_a_at	1.8
1421625_a_at	11.2
1421626_at	5.5
1421627_at	10.7
1421628_at	3345.9
1421629_at	5
1421630_at	0.8
1421631_at	0.3
1421632_at	3.3
1421633_a_at	6.3
1421634_at	1.4
1421635_at	10.3
1421636_at	48
1421637_at	0.8
1421638_at	0.3
1421639_at	5.4
1421640_a_at	377.5
1421641_at	4.5
1421642_a_at	248.5
1421643_at	1031.2
1421644_at	70.1
1421645_at	42.8
1421646_a_at	88.8
1421647_at	33.3
1421648_at	0.8
1421649_at	60.8
1421650_at	15.4
1421651_at	1.2
1421652_at	1.5
1421653_a_at	128.4
1421654_a_at	86.6
1421655_a_at	148.5
1421656_at	6.1
1421657_a_at	11
1421658_x_at	5.4
1421659_at	1.9
1421660_at	0.2
1421661_at	0.5
1421662_a_at	317.3
1421663_at	1.9
1421664_a_at	301.5
1421665_a_at	2.7
1421666_a_at	14.3
1421667_at	12.2
1421668_x_at	5.6
1421669_at	0.6
1421670_a_at	397.3
1421671_at	1
1421672_at	0.3
1421673_s_at	0.8
1421674_at	1.8
1421675_at	7.4
1421676_at	6.7
1421677_at	4.5
1421678_at	436.4
1421679_a_at	84
1421680_at	23.4
1421681_at	22.3
1421682_a_at	26.9
1421683_at	50
1421684_at	2.9
1421685_at	0.9
1421686_at	9
1421687_at	7.9
1421688_a_at	20.2
1421689_at	0.5
1421690_s_at	37.4
1421691_at	1.3
1421692_at	2.3
1421693_a_at	0.3
1421694_a_at	29.1
1421695_at	1.5
1421696_at	8
1421697_at	0.7
1421698_a_at	3.7
1421699_at	1.4
1421700_at	2.1
1421701_at	4.7
1421702_at	4.8
1421703_at	23.5
1421704_a_at	7.8
1421705_at	0.4
1421706_at	0.4
1421707_at	1.1
1421708_a_at	136.8
1421709_a_at	19
1421710_at	2.1
1421711_at	160.9
1421712_at	8.7
1421713_at	5.2
1421714_at	10.3
1421715_at	12.5
1421716_at	11.4
1421717_at	8.7
1421718_at	41.7
1421719_at	0.5
1421720_a_at	81.5
1421721_a_at	90.5
1421722_at	7.8
1421723_at	0.9
1421724_at	0.6
1421725_at	4
1421726_at	1.8
1421727_at	5.9
1421728_at	5.2
1421729_a_at	8.4
1421730_at	18.3
1421731_a_at	66.8
1421732_at	3.7
1421733_a_at	35.7
1421734_at	42.3
1421735_a_at	11.3
1421736_at	1.4
1421737_at	4.3
1421738_at	1
1421739_a_at	387.4
1421740_at	1.1
1421741_at	0.4
1421742_at	0.3
1421743_a_at	3678.6
1421744_at	18.1
1421745_at	14.9
1421746_a_at	42.3
1421747_at	5.4
1421748_a_at	85.5
1421749_at	6.5
1421750_a_at	1236.5
1421751_a_at	3041.2
1421752_a_at	7.2
1421753_a_at	4.4
1421754_at	11723.8
1421755_at	941.9
1421756_a_at	94.3
1421757_at	9
1421758_at	0.8
1421759_a_at	381
1421760_at	1.5
1421761_a_at	1.4
1421762_at	1.1
1421763_at	1.7
1421764_at	0.8
1421765_at	4.1
1421766_at	29
1421767_at	1.2
1421768_a_at	135.2
1421769_at	1.1
1421770_a_at	11.2
1421771_a_at	498.8
1421772_a_at	7183.8
1421773_at	1.8
1421774_at	14.9
1421775_at	0.1
1421776_at	3.1
1421777_at	5.1
1421778_at	1
1421779_at	2.7
1421780_a_at	6.8
1421781_at	21
1421782_a_at	3.5
1421783_a_at	3.4
1421784_a_at	0.8
1421785_at	72.8
1421786_at	137
1421787_at	1.5
1421788_x_at	7
1421789_s_at	667.4
1421790_a_at	1.1
1421791_at	1.4
1421792_s_at	1.7
1421793_at	2.7
1421794_at	5.8
1421795_s_at	8.5
1421796_a_at	2.8
1421797_a_at	287.4
1421798_at	20.3
1421799_at	0.3
1421800_at	26.2
1421801_at	6.5
1421802_at	0.6
1421803_at	1.7
1421804_at	4.3
1421805_at	0.4
1421806_at	1
1421807_at	1.1
1421808_at	0.8
1421809_at	217.2
1421810_at	214.2
1421811_at	7.1
1421812_at	6039.8
1421813_a_at	1556
1421814_at	4663.1
1421815_at	9.6
1421816_at	182.7
1421817_at	1931.5
1421818_at	824.2
1421819_a_at	1497.3
1421820_a_at	526.5
1421821_at	1042.9
1421822_at	29
1421823_a_at	966.9
1421824_at	67.5
1421825_at	231.7
1421826_at	0.9
1421827_at	30.2
1421828_at	420.9
1421829_at	47.1
1421830_at	12
1421831_at	6
1421832_at	624.1
1421833_at	2
1421834_at	3.1
1421835_at	68.5
1421836_at	182
1421837_at	201.2
1421838_at	22.7
1421839_at	11.3
1421840_at	36.2
1421841_at	31.6
1421842_a_at	396.8
1421843_at	60.4
1421844_at	94.8
1421845_at	1650.5
1421846_at	127.9
1421847_at	1160.8
1421848_at	6.6
1421849_at	536.6
1421850_at	12.2
1421851_at	6.2
1421852_at	120.8
1421853_at	698
1421854_at	34.2
1421855_at	13.3
1421856_at	11.4
1421857_at	332.8
1421858_at	1208.6
1421859_at	829.9
1421860_at	160
1421861_at	316.8
1421862_a_at	168.1
1421863_at	185.6
1421864_at	2.4
1421865_at	1.4
1421866_at	94.5
1421867_at	365.4
1421868_a_at	1.3
1421869_at	293
1421870_at	1261
1421871_at	1443
1421872_at	295.7
1421873_s_at	613.7
1421874_a_at	483.1
1421875_a_at	318.9
1421876_at	607.7
1421877_at	705.1
1421878_at	258
1421879_at	257.4
1421880_at	218.1
1421881_a_at	1.7
1421882_a_at	3.1
1421883_at	0.8
1421884_at	50.1
1421885_at	173.6
1421886_at	386.8
1421887_a_at	831.8
1421888_x_at	58.6
1421889_a_at	291.6
1421890_at	70.2
1421891_at	119
1421892_at	104.4
1421893_a_at	319.2
1421894_a_at	1197.8
1421895_at	1912.2
1421896_at	70.3
1421897_at	69.8
1421898_a_at	249.9
1421899_a_at	217.3
1421900_at	840.9
1421901_at	787.6
1421902_at	16.2
1421903_at	69.1
1421904_at	715.3
1421905_at	1279.4
1421906_at	177.8
1421907_at	1735.5
1421908_a_at	601.4
1421909_at	319.3
1421910_at	1861.9
1421911_at	209.2
1421912_at	107.1
1421913_at	7.1
1421914_s_at	737.4
1421915_a_at	34.3
1421916_at	1.4
1421917_at	9.2
1421918_at	292.2
1421919_a_at	42.7
1421920_a_at	57.8
1421921_at	9.3
1421922_at	427.2
1421923_at	354.3
1421924_at	188.6
1421925_at	209.5
1421926_at	256.2
1421927_at	46.7
1421928_at	1.4
1421929_at	2.2
1421930_at	3775.5
1421931_at	2497.5
1421932_at	1.1
1421933_at	202
1421934_at	930.6
1421935_at	86.4
1421936_at	513.5
1421937_at	216.8
1421938_at	1154.3
1421939_a_at	271.4
1421940_at	315.7
1421941_at	587.3
1421942_s_at	0.7
1421943_at	0.4
1421944_a_at	1
1421945_a_at	966.4
1421946_at	0.7
1421947_at	183.6
1421948_a_at	121.4
1421949_a_at	59.5
1421950_at	2448.7
1421951_at	3.2
1421952_at	4.2
1421953_at	446.6
1421954_at	1036.6
1421955_a_at	61
1421956_at	3.2
1421957_a_at	35.7
1421958_at	36.4
1421959_s_at	159.3
1421960_at	300.6
1421961_a_at	114
1421962_at	158.6
1421963_a_at	689
1421964_at	2.7
1421965_s_at	1.3
1421966_at	0.6
1421967_at	1148
1421968_a_at	408.5
1421969_a_at	1114.7
1421970_a_at	3.7
1421971_a_at	426.8
1421972_s_at	37.1
1421973_at	3.3
1421974_at	358.1
1421975_a_at	7
1421976_at	16.8
1421977_at	16.8
1421978_at	7.5
1421979_at	1.2
1421980_at	8.1
1421981_at	14.7
1421982_a_at	1250.4
1421983_s_at	0.4
1421984_at	2.6
1421985_a_at	1261.2
1421986_at	58.6
1421987_at	12.7
1421988_at	0.4
1421989_s_at	56.3
1421990_at	1.9
1421991_a_at	64.4
1421992_a_at	27.1
1421993_a_at	147.2
1421994_a_at	32
1421995_at	29.4
1421996_at	5.3
1421997_s_at	12.6
1421998_at	384.5
1421999_at	14
1422000_at	29.9
1422001_at	8
1422002_at	90.4
1422003_at	1634.9
1422004_at	0.5
1422005_at	730.7
1422006_at	1127.1
1422007_at	14.9
1422008_a_at	382.3
1422009_at	19.1
1422010_at	17.5
1422011_s_at	76.5
1422012_at	1.8
1422013_at	8.2
1422014_at	6
1422015_a_at	47
1422016_a_at	61.4
1422017_s_at	321.1
1422018_at	287.4
1422019_at	3.2
1422020_at	2
1422021_at	6.9
1422022_at	31.7
1422023_at	1.8
1422024_at	818.8
1422025_at	9.4
1422026_at	1.6
1422027_a_at	4661.2
1422028_a_at	4166.4
1422029_at	1.8
1422030_at	2.7
1422031_a_at	860.6
1422032_a_at	1807.7
1422033_a_at	40
1422034_a_at	21
1422035_at	8.5
1422036_at	189.7
1422037_at	5.1
1422038_a_at	188.6
1422039_at	35.6
1422040_at	93.9
1422041_at	29
1422042_at	0.4
1422043_at	34.7
1422044_at	21.5
1422045_a_at	235
1422046_at	10
1422047_at	6.9
1422048_at	5.7
1422049_at	1.9
1422050_at	7.9
1422051_a_at	82.6
1422052_at	0.5
1422053_at	4.3
1422054_a_at	201.7
1422055_at	41.2
1422056_at	0.5
1422057_at	10.1
1422058_at	49.1
1422059_at	16.8
1422060_at	1.7
1422061_at	1.6
1422062_at	0.5
1422063_a_at	52.9
1422064_a_at	32.6
1422065_at	4.4
1422066_x_at	2.4
1422067_at	5.1
1422068_at	25.6
1422069_at	0.6
1422070_at	0.5
1422071_at	1.6
1422072_a_at	4.3
1422073_a_at	9.2
1422074_at	2.1
1422075_at	15.7
1422076_at	13.4
1422077_at	0.4
1422078_at	804.2
1422079_at	2997.3
1422080_at	7.8
1422081_at	0.5
1422082_a_at	910.9
1422083_at	26.4
1422084_at	1.6
1422085_at	8
1422086_at	0.5
1422087_at	8.1
1422088_at	0.7
1422089_at	0.7
1422090_a_at	116.3
1422091_at	22.7
1422092_at	104.3
1422093_at	30.3
1422094_a_at	737.6
1422095_a_at	148
1422096_at	1.6
1422097_at	1.8
1422098_at	24.4
1422099_a_at	0.2
1422100_at	0.4
1422101_at	58.3
1422102_a_at	904.1
1422103_a_at	1332.2
1422104_at	10.8
1422105_at	4544.4
1422106_a_at	27.9
1422107_at	65.1
1422108_at	4.1
1422109_at	286.9
1422110_at	6.4
1422111_at	1.5
1422112_at	0.9
1422113_at	3.1
1422114_at	27
1422115_a_at	572.7
1422116_at	0.7
1422117_s_at	19.6
1422118_at	16.7
1422119_at	669.7
1422120_at	37.1
1422121_at	6.1
1422122_at	15.9
1422123_s_at	13
1422124_a_at	5472.9
1422125_at	57.4
1422126_a_at	552.4
1422127_at	16
1422128_at	670.9
1422129_at	3.6
1422130_at	0.3
1422131_at	225.7
1422132_at	20.2
1422133_at	1354.5
1422134_at	77.6
1422135_at	289.4
1422136_at	662.9
1422137_at	3.7
1422138_at	0.6
1422139_at	14.6
1422140_at	12.3
1422141_s_at	207.7
1422142_at	1.3
1422143_at	5.5
1422144_at	3.1
1422145_at	1.2
1422146_at	13.7
1422147_a_at	111.2
1422148_at	4.2
1422149_at	5.7
1422150_at	0.4
1422151_at	36.3
1422152_at	2.1
1422153_a_at	11
1422154_at	3
1422155_at	7.6
1422156_a_at	8021.6
1422157_a_at	1494.2
1422158_at	2.7
1422159_at	1
1422160_at	913.3
1422161_at	0.9
1422162_at	37.5
1422163_at	0.7
1422164_at	13.8
1422165_at	1.1
1422166_at	596.2
1422167_at	0.5
1422168_a_at	5.2
1422169_a_at	1
1422170_at	241.7
1422171_at	69.2
1422172_x_at	8.1
1422173_at	2.8
1422174_at	0.4
1422175_at	1.5
1422176_at	7.8
1422177_at	27.4
1422178_a_at	0.4
1422179_at	1.8
1422180_a_at	8.9
1422181_at	3.7
1422182_at	0.6
1422183_a_at	15.2
1422184_a_at	4.1
1422185_a_at	2966.1
1422186_s_at	706.4
1422187_at	13.2
1422188_s_at	2.8
1422189_x_at	1.3
1422190_at	15.5
1422191_at	194.6
1422192_at	1.8
1422193_at	0.5
1422194_at	11.3
1422195_s_at	17.1
1422196_at	2.9
1422197_at	5.9
1422198_a_at	46.6
1422199_at	3
1422200_at	6.2
1422201_at	279.4
1422202_at	31.2
1422203_at	2.1
1422204_at	1.2
1422205_at	1.6
1422206_at	0.6
1422207_at	2.3
1422208_a_at	46.4
1422209_s_at	58.9
1422210_at	12
1422211_a_at	83.2
1422212_at	2
1422213_s_at	2.6
1422214_at	11.5
1422215_at	0.5
1422216_at	12.8
1422217_a_at	0.4
1422218_at	941.7
1422219_a_at	1.9
1422220_at	6.6
1422221_at	4.4
1422222_at	2.4
1422223_at	11.7
1422224_at	0.7
1422225_s_at	7.1
1422226_at	26.8
1422227_at	13.2
1422228_at	16.7
1422229_at	0.3
1422230_s_at	0.4
1422231_a_at	468.4
1422232_at	1.3
1422233_at	0.6
1422234_at	0.7
1422235_at	1.1
1422236_at	1.6
1422237_at	3.5
1422238_at	216.9
1422239_at	2.3
1422240_s_at	0.3
1422241_a_at	6005
1422242_at	1.1
1422243_at	4.9
1422244_at	10.3
1422245_a_at	5.5
1422246_at	0.9
1422247_a_at	204.3
1422248_at	2.2
1422249_s_at	399.9
1422250_at	166.5
1422251_at	3.1
1422252_a_at	4.5
1422253_at	22.7
1422254_a_at	78.8
1422255_at	10.6
1422256_at	20.5
1422257_s_at	1.3
1422258_at	15.6
1422259_a_at	38.7
1422260_x_at	39.4
1422261_a_at	252.8
1422262_a_at	0.4
1422263_at	16.7
1422264_s_at	2
1422265_at	1
1422266_at	1.6
1422267_at	1.4
1422268_a_at	402
1422269_at	2.2
1422270_a_at	256.7
1422271_at	1
1422272_at	74.8
1422273_at	5.7
1422274_at	1.6
1422275_at	12.7
1422276_at	0.9
1422277_at	1
1422278_at	8.7
1422279_at	120.7
1422280_at	650.4
1422281_at	1.5
1422282_at	2.5
1422283_at	1131.4
1422284_at	1.6
1422285_at	24.7
1422286_a_at	443.2
1422287_at	9.4
1422288_at	1.3
1422289_a_at	0.7
1422290_at	21.9
1422291_at	34
1422292_at	0.3
1422293_a_at	181.9
1422294_at	3.9
1422295_at	6.6
1422296_at	5.2
1422297_at	3.8
1422298_at	0.2
1422299_a_at	11.8
1422300_at	4.2
1422301_at	28.8
1422302_s_at	2337.1
1422303_a_at	1941.4
1422304_at	43.2
1422305_at	1.1
1422306_at	13.8
1422307_at	1349.8
1422308_a_at	24.4
1422309_a_at	30.9
1422310_at	1.3
1422311_a_at	574.4
1422312_a_at	1.3
1422313_a_at	2.2
1422314_at	127.7
1422315_x_at	10.4
1422316_at	65
1422317_a_at	20.7
1422318_at	2.2
1422319_at	19
1422320_x_at	678.8
1422321_a_at	384.2
1422322_at	35.1
1422323_a_at	5.8
1422324_a_at	4.3
1422325_at	0.5
1422326_at	0.7
1422327_s_at	643.3
1422328_at	4.8
1422329_a_at	75.2
1422330_at	3.6
1422331_at	7.7
1422332_at	1.6
1422333_at	1
1422334_a_at	1.4
1422335_at	1
1422336_at	0.3
1422337_at	1.9
1422338_at	12.6
1422339_at	1.3
1422340_a_at	24.8
1422341_s_at	26.1
1422342_at	2.1
1422343_at	0.9
1422344_s_at	13
1422345_s_at	1.3
1422346_at	4.1
1422347_at	0.1
1422348_at	30
1422349_at	6.2
1422350_at	1
1422351_at	1.8
1422352_at	0.7
1422353_at	8.1
1422354_at	1.9
1422355_at	1.2
1422356_at	0.9
1422357_at	0.3
1422358_at	2.1
1422359_at	7.9
1422360_at	3.1
1422361_at	0.1
1422362_s_at	0.9
1422363_at	7.3
1422364_at	0.4
1422365_at	0.4
1422366_at	9.3
1422367_at	0.3
1422368_at	2
1422369_at	3.4
1422370_at	0.7
1422371_at	0.9
1422372_at	6.1
1422373_at	23.5
1422374_s_at	0.4
