

#ID_REF = 
#VALUE = MAS5.0 signal intensity
#ABS_CALL = P or A
#DETECTION P-VALUE = 
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
1415853_at	442.19	P	0.0239258
1415854_at	42.7101	A	0.27417
1415855_at	51.3512	A	0.111572
1415856_at	8632.03	P	0.000244141
1415857_at	28828.5	P	0.000244141
1415858_at	16091.4	P	0.000244141
1415859_at	8410.59	P	0.000244141
1415860_at	17503.4	P	0.000244141
1415861_at	3.78127	A	0.969727
1415862_at	41.8875	A	0.432373
1415863_at	16390.9	P	0.000244141
1415864_at	733.852	P	0.000244141
1415865_s_at	667.826	P	0.000244141
1415866_at	947.929	P	0.000244141
1415867_at	21255.1	P	0.000244141
1415868_at	93.2063	A	0.246094
1415869_a_at	4968.75	P	0.000244141
1415870_at	2177.12	P	0.000244141
1415871_at	80.3163	A	0.303711
1415872_at	16013.9	P	0.000244141
1415873_a_at	4353.55	P	0.000244141
1415874_at	394.064	P	0.0141602
1415875_at	243.999	P	0.0185547
1415876_a_at	64148.9	P	0.000244141
1415877_at	43.6066	A	0.366211
1415878_at	5872.2	P	0.000244141
1415879_a_at	111518	P	0.000244141
1415880_a_at	11226.7	P	0.000244141
1415881_at	5857.69	P	0.000244141
1415882_at	17321.6	P	0.000244141
1415883_a_at	5.11832	A	0.989258
1415884_at	129.213	A	0.27417
1415885_at	9.56392	A	0.919434
1415886_at	1489.13	P	0.000244141
1415887_at	7880.58	P	0.000244141
1415888_at	6438.33	P	0.000244141
1415889_a_at	20542.5	P	0.000244141
1415890_at	1434.42	P	0.000244141
1415891_at	6039.71	P	0.000244141
1415892_at	880.807	P	0.00195313
1415893_at	333.487	P	0.000244141
1415894_at	38.5753	A	0.303711
1415895_at	1579.79	A	0.246094
1415896_x_at	373.09	A	0.432373
1415897_a_at	70.0534	P	0.0141602
1415898_at	4.40984	A	0.71875
1415899_at	3814.02	P	0.000244141
1415900_a_at	44.0636	A	0.398926
1415901_at	747.126	P	0.0461426
1415902_at	3.12814	A	0.998779
1415903_at	2049.69	P	0.000244141
1415904_at	11.5637	A	0.696289
1415905_at	67.8709	A	0.334473
1415906_at	115314	P	0.000244141
1415907_at	13617.6	P	0.000244141
1415908_at	4079.8	P	0.000244141
1415909_at	4185.55	P	0.000244141
1415910_s_at	1518.63	P	0.00805664
1415911_at	893.54	P	0.000244141
1415912_a_at	50148.7	P	0.000244141
1415913_at	595.119	P	0.00585938
1415914_at	24818.7	P	0.000244141
1415915_at	5725.82	P	0.000244141
1415916_a_at	2362.18	P	0.000732422
1415917_at	1831.46	P	0.000244141
1415918_a_at	49030.7	P	0.000244141
1415919_at	66.1615	A	0.246094
1415920_at	6159.98	P	0.000244141
1415921_a_at	103.294	A	0.0805664
1415922_s_at	118.874	P	0.0461426
1415923_at	4.20913	A	0.601074
1415924_at	12.6173	A	0.850342
1415925_a_at	3727.02	P	0.000244141
1415926_at	5002.49	P	0.000244141
1415927_at	93.429	A	0.149658
1415928_a_at	7916.68	P	0.000244141
1415929_at	6506.13	P	0.000244141
1415930_a_at	16791.8	P	0.000244141
1415931_at	2.13193	A	0.888428
1415932_x_at	443.532	P	0.00585938
1415933_a_at	50283.7	P	0.000244141
1415934_at	2540.81	P	0.000244141
1415935_at	78.5379	A	0.27417
1415936_at	32.1409	A	0.171387
1415937_s_at	1412.7	P	0.000244141
1415938_at	4.61876	A	0.80542
1415939_at	21.176	A	0.72583
1415940_at	1984.99	P	0.000244141
1415941_s_at	1404.19	P	0.000244141
1415942_at	76432.6	P	0.000244141
1415943_at	94.7347	P	0.0375977
1415944_at	13.7359	A	0.850342
1415945_at	4982.67	P	0.000244141
1415946_at	1655.17	P	0.000732422
1415947_at	1586.39	P	0.000244141
1415948_at	391.567	P	0.0239258
1415949_at	36.6194	A	0.334473
1415950_a_at	11869.8	P	0.000732422
1415951_at	4.97418	A	0.989258
1415952_at	2065.33	P	0.000244141
1415953_s_at	674.41	P	0.000244141
1415954_at	6.21799	A	0.888428
1415955_x_at	98.1218	A	0.366211
1415956_a_at	737.637	A	0.0952148
1415957_a_at	6291.66	P	0.000244141
1415958_at	40.0508	A	0.559082
1415959_at	12.8811	A	0.943848
1415960_at	152.611	M	0.0561523
1415961_at	6875.71	P	0.000244141
1415962_at	38924.4	P	0.000244141
1415963_at	8636.46	P	0.000244141
1415964_at	1310.52	P	0.000244141
1415965_at	616.331	P	0.000244141
1415966_a_at	4589.64	P	0.000488281
1415967_at	4923.94	P	0.0012207
1415968_a_at	141.061	A	0.067627
1415969_s_at	25.8613	A	0.601074
1415970_at	33527.3	P	0.000244141
1415971_at	1462.77	P	0.000244141
1415972_at	593.889	P	0.000732422
1415973_at	793.976	P	0.0012207
1415974_at	2880.37	P	0.000244141
1415975_at	904.578	P	0.000732422
1415976_a_at	1032.8	P	0.000244141
1415977_at	1134.63	P	0.000732422
1415978_at	4.32686	A	0.625244
1415979_x_at	84495.9	P	0.000244141
1415980_at	22408.3	P	0.000244141
1415981_at	3191.85	P	0.000244141
1415982_at	1662.48	P	0.000244141
1415983_at	36210.1	P	0.000244141
1415984_at	3497.97	P	0.000244141
1415985_at	5372.63	P	0.000244141
1415986_at	1554.86	P	0.000244141
1415987_at	3574.91	P	0.000244141
1415988_at	985.288	P	0.000244141
1415989_at	62.6151	A	0.356934
1415990_at	23399.6	P	0.000244141
1415991_a_at	3878.52	P	0.000244141
1415992_at	781.249	P	0.000244141
1415993_at	5119.94	P	0.000244141
1415994_at	145.064	A	0.129639
1415995_at	2456.65	P	0.000244141
1415996_at	32237.5	P	0.000244141
1415997_at	20297.9	P	0.000244141
1415998_at	10529.2	P	0.000244141
1415999_at	102.201	A	0.334473
1416000_a_at	25521.5	P	0.000244141
1416001_a_at	1988.33	P	0.00415039
1416002_x_at	1882.65	P	0.000244141
1416003_at	53.9185	A	0.129639
1416004_at	19707.6	P	0.000244141
1416005_at	5667.17	P	0.000244141
1416006_at	292.22	A	0.067627
1416007_at	27162.4	P	0.000244141
1416008_at	18117.6	P	0.000244141
1416009_at	2371.71	P	0.000244141
1416010_a_at	1490.53	P	0.000244141
1416011_x_at	884.877	P	0.000244141
1416012_at	207.361	A	0.366211
1416013_at	3140.75	P	0.000732422
1416014_at	3206.51	P	0.000244141
1416015_s_at	4870.28	P	0.000244141
1416016_at	8711.58	P	0.000244141
1416017_at	846.723	M	0.0561523
1416018_at	3375.51	P	0.000732422
1416019_at	2403.64	P	0.000244141
1416020_a_at	8013.27	P	0.000244141
1416021_a_at	14686.1	P	0.000244141
1416022_at	5733.07	P	0.000244141
1416023_at	49.1937	A	0.5
1416024_x_at	13376.4	P	0.000244141
1416025_at	25.5909	A	0.633789
1416026_a_at	74020.1	P	0.000244141
1416027_at	12280.9	P	0.000244141
1416028_a_at	12289	P	0.000244141
1416029_at	2453.36	P	0.000244141
1416030_a_at	8030.26	P	0.000244141
1416031_s_at	5379.64	P	0.000244141
1416032_at	1172.6	P	0.000244141
1416033_at	194.598	P	0.00292969
1416034_at	165.542	P	0.0141602
1416035_at	7013.86	P	0.000244141
1416036_at	29429.8	P	0.000244141
1416037_a_at	34221.1	P	0.000244141
1416038_at	3882.61	P	0.000244141
1416039_x_at	67.2033	A	0.334473
1416040_at	4.98867	A	0.953857
1416041_at	9208.44	P	0.000244141
1416042_s_at	4779.97	P	0.000244141
1416043_at	56.6294	A	0.432373
1416044_at	3939.54	P	0.000244141
1416045_a_at	2557.16	P	0.000244141
1416046_a_at	2224.89	P	0.000244141
1416047_at	4.95991	A	0.969727
1416048_at	2315.6	P	0.000244141
1416049_at	10.6381	A	0.98584
1416050_a_at	1093.72	P	0.000732422
1416051_at	14.5093	A	0.845215
1416052_at	4723.93	P	0.000244141
1416053_at	4.55247	A	0.870361
1416054_at	80826	P	0.000244141
1416055_at	33.7039	A	0.27417
1416056_a_at	24325.3	P	0.000244141
1416057_at	14453.3	P	0.000244141
1416058_s_at	37482.9	P	0.000244141
1416059_at	4480.75	P	0.000244141
1416060_at	6573.08	P	0.000244141
1416061_at	4359.67	P	0.000732422
1416062_at	1250.81	P	0.000244141
1416063_x_at	29.7741	A	0.398926
1416064_a_at	33076.6	P	0.000244141
1416065_a_at	6191.08	P	0.000732422
1416066_at	1823.71	P	0.000244141
1416067_at	5434.55	P	0.000244141
1416068_at	9574.27	P	0.000244141
1416069_at	21604.6	P	0.000244141
1416070_a_at	2884.45	P	0.000244141
1416071_at	3742.08	P	0.000244141
1416072_at	44.7568	A	0.398926
1416073_a_at	2747.84	P	0.000732422
1416074_a_at	89346	P	0.000244141
1416075_at	1060.5	P	0.000732422
1416076_at	4083.02	P	0.000244141
1416077_at	62.8023	A	0.303711
1416078_s_at	2616.78	P	0.00195313
1416079_a_at	2681.92	P	0.000244141
1416080_at	168.888	A	0.0952148
1416081_at	330.75	P	0.000732422
1416082_at	24102.4	P	0.000244141
1416083_at	5042.47	P	0.000244141
1416084_at	1822.25	P	0.000244141
1416085_s_at	11426	P	0.000244141
1416086_at	5177.31	P	0.000244141
1416087_at	2100.72	P	0.000244141
1416088_a_at	78166.6	P	0.000244141
1416089_at	62378.2	P	0.00292969
1416090_at	8426.52	P	0.000244141
1416091_at	1003.97	P	0.000244141
1416092_a_at	1926.62	P	0.00195313
1416093_a_at	5667.35	P	0.000244141
1416094_at	2183.73	P	0.000244141
1416095_x_at	10776.8	P	0.000732422
1416096_at	1979.43	P	0.000244141
1416097_at	6.4001	A	0.80542
1416098_at	254.578	M	0.0561523
1416099_at	86844	P	0.000244141
1416100_at	11025.9	P	0.000244141
1416101_a_at	6258.37	P	0.000244141
1416102_at	17031.4	P	0.000244141
1416103_at	1831.78	P	0.000244141
1416104_at	2256.33	P	0.000244141
1416105_at	2071.84	P	0.000244141
1416106_at	4616.98	P	0.000244141
1416107_at	483.926	P	0.000732422
1416108_a_at	5573.27	P	0.000244141
1416109_at	5263.98	P	0.000244141
1416110_at	2017.62	P	0.000244141
1416111_at	79.5038	A	0.246094
1416112_at	20933.1	P	0.000244141
1416113_at	3029.99	P	0.00292969
1416114_at	61.0157	A	0.665527
1416115_at	2826.02	P	0.000244141
1416116_at	455.523	P	0.000244141
1416117_at	236.221	M	0.0561523
1416118_at	6179.42	P	0.000244141
1416119_at	42894.9	P	0.000244141
1416120_at	9270.57	P	0.0141602
1416121_at	10.7351	A	0.665527
1416122_at	28394.3	P	0.000732422
1416123_at	1937.38	P	0.000244141
1416124_at	3225.77	P	0.0012207
1416125_at	4840.21	P	0.000244141
1416126_at	1342.21	P	0.000244141
1416127_a_at	2923.44	P	0.000244141
1416128_at	1234.23	P	0.000244141
1416129_at	1100.7	P	0.000244141
1416130_at	5676.94	P	0.000244141
1416131_s_at	6800.81	P	0.000244141
1416132_at	3328.16	P	0.000244141
1416133_at	4103.07	P	0.000244141
1416134_at	92.7665	A	0.432373
1416135_at	4694.16	P	0.000244141
1416136_at	35.3229	A	0.466064
1416137_at	847.76	P	0.0107422
1416138_at	8982.34	P	0.000244141
1416139_at	138.306	P	0.0375977
1416140_a_at	2587.49	P	0.000244141
1416141_a_at	88578	P	0.000244141
1416142_at	8450.36	P	0.000732422
1416143_at	18583.1	P	0.000244141
1416144_a_at	25122.1	P	0.000244141
1416145_at	19179.6	P	0.000244141
1416146_at	9407.5	P	0.000244141
1416147_at	249.466	A	0.366211
1416148_at	65.7721	A	0.567627
1416149_at	73.7117	A	0.5
1416150_a_at	26840	P	0.000244141
1416151_at	1102.62	P	0.000244141
1416152_a_at	2910.26	P	0.000244141
1416153_at	9237.18	P	0.000244141
1416154_at	119.544	P	0.0239258
1416155_at	4120.01	P	0.000244141
1416156_at	630.756	P	0.000244141
1416157_at	89.9809	A	0.303711
1416158_at	30.272	A	0.246094
1416159_at	87.1099	A	0.432373
1416160_at	4.59805	A	0.919434
1416161_at	15137.4	P	0.000244141
1416162_at	4023.36	P	0.000244141
1416163_at	4344.12	P	0.00292969
1416164_at	3.84651	A	0.943848
1416165_at	425.902	P	0.00195313
1416166_a_at	3377.81	P	0.000244141
1416167_at	12744.2	P	0.000244141
1416168_at	761.289	P	0.000732422
1416169_at	3.90136	A	0.888428
1416170_at	3653.86	P	0.00195313
1416171_at	2204.03	P	0.000732422
1416172_at	3869.66	P	0.000244141
1416173_at	283.802	P	0.00805664
1416174_at	409.281	P	0.00415039
1416175_a_at	13352.9	P	0.000244141
1416176_at	10738.3	P	0.000244141
1416177_at	11012.6	P	0.000244141
1416178_a_at	92.2318	A	0.19458
1416179_a_at	8599.08	P	0.000244141
1416180_a_at	2607.69	P	0.000244141
1416181_at	5218.57	P	0.000244141
1416182_at	1002.01	P	0.00415039
1416183_a_at	664.772	P	0.00195313
1416184_s_at	2786.44	P	0.000732422
1416185_a_at	14507.4	P	0.000244141
1416186_at	6431.93	P	0.000732422
1416187_s_at	6627.86	P	0.000244141
1416188_at	7947.85	P	0.000244141
1416189_a_at	13324.2	P	0.000244141
1416190_a_at	2719.16	P	0.000244141
1416191_at	3982.25	P	0.000732422
1416192_at	465.428	P	0.000244141
1416193_at	60.3283	A	0.334473
1416194_at	68.6882	A	0.129639
1416195_at	2691.85	P	0.000244141
1416196_at	94.5801	A	0.129639
1416197_at	8735.35	P	0.000244141
1416198_at	1379.25	P	0.000244141
1416199_at	137.814	P	0.0239258
1416200_at	10.8779	A	0.567627
1416201_at	1122.96	P	0.00805664
1416202_at	11360	P	0.000244141
1416203_at	27.5057	A	0.533936
1416204_at	77.7346	A	0.171387
1416205_at	1864.07	P	0.000244141
1416206_at	1834.95	P	0.000244141
1416207_at	2525.65	P	0.000244141
1416208_at	4491.2	P	0.000732422
1416209_at	11938.4	P	0.000244141
1416210_at	7686.4	P	0.000244141
1416211_a_at	12.1058	A	0.98584
1416212_at	15835.1	P	0.000244141
1416213_x_at	4191.63	P	0.000244141
1416214_at	9435	P	0.000244141
1416215_at	3019.13	P	0.000244141
1416216_at	2176.62	P	0.000244141
1416217_a_at	81667.6	P	0.000244141
1416218_x_at	2528.05	P	0.000732422
1416219_at	85554.8	P	0.000244141
1416220_at	15588.3	P	0.000244141
1416221_at	3.73511	A	0.98584
1416222_at	2470.62	P	0.000244141
1416223_at	832.019	P	0.00415039
1416224_at	855.556	P	0.000732422
1416225_at	54.7238	A	0.303711
1416226_at	27281.5	P	0.000244141
1416227_at	832.842	P	0.00805664
1416228_at	4309.11	P	0.000244141
1416229_at	3821.28	P	0.000244141
1416230_at	2927.29	P	0.000244141
1416231_at	552.283	A	0.067627
1416232_at	4.39149	A	0.919434
1416233_at	27483	P	0.000244141
1416234_at	5296.37	P	0.000244141
1416235_at	2478.13	P	0.000244141
1416236_a_at	374.802	P	0.000244141
1416237_at	183.321	A	0.111572
1416238_at	4.02017	A	0.780518
1416239_at	8646.61	P	0.000244141
1416240_at	23271	P	0.000244141
1416241_at	4053.41	P	0.000244141
1416242_at	129.621	A	0.303711
1416243_a_at	78607.4	P	0.000244141
1416244_a_at	37442.7	P	0.000244141
1416245_at	10968.3	P	0.000244141
1416246_a_at	74507.7	P	0.000244141
1416247_at	8925.37	P	0.000244141
1416248_at	2663.14	P	0.000244141
1416249_at	1609.16	P	0.00805664
1416250_at	6256.49	P	0.000244141
1416251_at	14043	P	0.000244141
1416252_at	6559.45	P	0.000244141
1416253_at	10196.7	P	0.000244141
1416254_a_at	2541.34	P	0.000244141
1416255_at	99.6015	A	0.398926
1416256_a_at	35325.8	P	0.000244141
1416257_at	12088.8	P	0.000244141
1416258_at	4013.64	P	0.000244141
1416259_at	605.324	P	0.000244141
1416260_a_at	3389.33	P	0.000244141
1416261_at	808.753	P	0.0012207
1416262_at	867.265	P	0.000244141
1416263_at	2144.9	P	0.000244141
1416264_at	1522.58	P	0.000732422
1416265_at	263.971	P	0.00585938
1416266_at	69.236	A	0.696289
1416267_at	1208.73	P	0.000244141
1416268_at	581.274	P	0.000732422
1416269_at	26798.9	P	0.000244141
1416270_at	10764.5	P	0.000244141
1416271_at	549.469	P	0.00195313
1416272_at	3728.53	P	0.000244141
1416273_at	55.0805	A	0.432373
1416274_at	268.421	P	0.0107422
1416275_at	232.072	A	0.0952148
1416276_a_at	98292.5	P	0.000244141
1416277_a_at	90582.4	P	0.000244141
1416278_a_at	20984	P	0.000244141
1416279_at	2157.88	P	0.00195313
1416280_at	10314.5	P	0.000244141
1416281_at	1961.85	P	0.000732422
1416282_at	8855.76	P	0.000244141
1416283_at	2971.7	P	0.000244141
1416284_at	2383.93	P	0.000244141
1416285_at	4543.6	P	0.000244141
1416286_at	4.27582	A	0.98584
1416287_at	11.9381	A	0.870361
1416288_at	15733.8	P	0.000244141
1416289_at	159.992	A	0.129639
