

#ID_REF = 
#VALUE = MAS5.0 signal intensity
#ABS_CALL = P or A
#DETECTION P-VALUE = 
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
1415831_at	7751.9	P	0.000244141
1415832_at	3.35211	A	0.951904
1415833_x_at	74990.8	P	0.000244141
1415834_at	8517.14	P	0.000244141
1415835_at	70.574	A	0.067627
1415836_at	1502.56	P	0.000244141
1415837_at	75.3721	A	0.246094
1415838_at	10257.6	P	0.000244141
1415839_a_at	65715	P	0.000244141
1415840_at	22018.4	P	0.000244141
1415841_at	5130.18	P	0.000244141
1415842_at	521.091	P	0.00292969
1415843_at	393.572	P	0.00195313
1415844_at	9.22666	A	0.888428
1415845_at	13.212	A	0.80542
1415846_a_at	4.73132	A	0.80542
1415847_at	29.6667	A	0.5
1415848_at	21.7638	A	0.466064
1415849_s_at	35823.4	P	0.000244141
1415850_at	8241.59	P	0.000244141
1415851_a_at	12040.2	P	0.000244141
1415852_at	13601.9	P	0.000244141
1415853_at	187.743	A	0.0805664
1415854_at	6.57313	A	0.780518
1415855_at	72.9537	A	0.334473
1415856_at	8452.46	P	0.000244141
1415857_at	28205.5	P	0.000244141
1415858_at	13219.9	P	0.000244141
1415859_at	8157.9	P	0.000244141
1415860_at	16560.1	P	0.000244141
1415861_at	13.661	A	0.601074
1415862_at	78.2349	A	0.067627
1415863_at	18183	P	0.000244141
1415864_at	913.819	P	0.000244141
1415865_s_at	602.251	P	0.000244141
1415866_at	875.265	P	0.000244141
1415867_at	24722.2	P	0.000244141
1415868_at	149.312	A	0.149658
1415869_a_at	4922.41	P	0.000244141
1415870_at	2449.86	P	0.000244141
1415871_at	3.29048	A	0.919434
1415872_at	14783.7	P	0.000244141
1415873_a_at	3865.41	P	0.000244141
1415874_at	349.245	P	0.0239258
1415875_at	221.423	P	0.0141602
1415876_a_at	54349	P	0.000244141
1415877_at	85.4581	A	0.432373
1415878_at	6872.1	P	0.000244141
1415879_a_at	93306.2	P	0.000244141
1415880_a_at	10666.7	P	0.000244141
1415881_at	5430.45	P	0.000244141
1415882_at	16637.7	P	0.000244141
1415883_a_at	5.26266	A	0.976074
1415884_at	170.837	A	0.246094
1415885_at	7.76609	A	0.904785
1415886_at	1380.42	P	0.000244141
1415887_at	7158.06	P	0.000244141
1415888_at	5629.42	P	0.000244141
1415889_a_at	24515.7	P	0.000244141
1415890_at	1515.92	P	0.000732422
1415891_at	5993.69	P	0.000244141
1415892_at	873.094	P	0.00415039
1415893_at	321.252	P	0.000244141
1415894_at	116.696	P	0.0461426
1415895_at	1230.83	A	0.219482
1415896_x_at	435.039	A	0.466064
1415897_a_at	22.9884	A	0.5
1415898_at	9.49643	A	0.696289
1415899_at	3755.93	P	0.000732422
1415900_a_at	67.2667	A	0.334473
1415901_at	728.637	A	0.149658
1415902_at	18.5444	A	0.870361
1415903_at	2270.87	P	0.000244141
1415904_at	6.83959	A	0.665527
1415905_at	61.5823	A	0.303711
1415906_at	103554	P	0.000244141
1415907_at	12522.8	P	0.000244141
1415908_at	5001.88	P	0.000244141
1415909_at	3865.13	P	0.000244141
1415910_s_at	1274.01	P	0.00805664
1415911_at	942.784	P	0.000244141
1415912_a_at	45066.3	P	0.000244141
1415913_at	595.967	P	0.00415039
1415914_at	23881.9	P	0.000244141
1415915_at	5744.39	P	0.000244141
1415916_a_at	2730.43	P	0.000732422
1415917_at	1638.25	P	0.000244141
1415918_a_at	43770.4	P	0.000244141
1415919_at	197.639	P	0.0185547
1415920_at	6205.48	P	0.000244141
1415921_a_at	12.8614	A	0.5
1415922_s_at	109.81	A	0.129639
1415923_at	2.48012	A	0.850342
1415924_at	65.6568	A	0.567627
1415925_a_at	4147.01	P	0.000244141
1415926_at	4667.83	P	0.000244141
1415927_at	126.468	P	0.0185547
1415928_a_at	8110.6	P	0.000244141
1415929_at	6374.39	P	0.000244141
1415930_a_at	16556.4	P	0.000244141
1415931_at	5.05343	A	0.932373
1415932_x_at	402.418	P	0.00415039
1415933_a_at	48655.7	P	0.000244141
1415934_at	2010.39	P	0.000244141
1415935_at	38.9853	A	0.27417
1415936_at	119.379	A	0.111572
1415937_s_at	1619.13	P	0.000244141
1415938_at	75.0758	A	0.366211
1415939_at	57.1265	A	0.366211
1415940_at	2255.86	P	0.000244141
1415941_s_at	1454.75	P	0.000244141
1415942_at	65419.2	P	0.000244141
1415943_at	50.1431	A	0.171387
1415944_at	42.6961	A	0.828613
1415945_at	4655.79	P	0.000244141
1415946_at	1437.11	P	0.000732422
1415947_at	1716.19	P	0.000244141
1415948_at	440.609	P	0.0185547
1415949_at	33.0244	A	0.149658
1415950_a_at	11454.9	P	0.000732422
1415951_at	14.3127	A	0.753906
1415952_at	1696.53	P	0.000244141
1415953_s_at	776.566	P	0.000732422
1415954_at	4.51114	A	0.962402
1415955_x_at	108.527	A	0.219482
1415956_a_at	522.966	A	0.0952148
1415957_a_at	5305.21	P	0.000244141
1415958_at	50.9174	A	0.601074
1415959_at	135.264	A	0.567627
1415960_at	71.7246	A	0.303711
1415961_at	6199.99	P	0.000244141
1415962_at	34855.3	P	0.000244141
1415963_at	9683.21	P	0.000244141
1415964_at	1230.8	P	0.000244141
1415965_at	655.677	P	0.000244141
1415966_a_at	4712.15	P	0.000488281
1415967_at	4447.4	P	0.00195313
1415968_a_at	191.319	P	0.000732422
1415969_s_at	10.5507	A	0.72583
1415970_at	32245	P	0.000244141
1415971_at	1605.87	P	0.000244141
1415972_at	722.509	P	0.000732422
1415973_at	793.123	P	0.0012207
1415974_at	2563.13	P	0.000244141
1415975_at	1010.92	P	0.000244141
1415976_a_at	989.841	P	0.000244141
1415977_at	1035.81	P	0.000732422
1415978_at	71.7367	A	0.219482
1415979_x_at	74597.1	P	0.000244141
1415980_at	20948.7	P	0.000244141
1415981_at	3200.38	P	0.000244141
1415982_at	1675.82	P	0.000244141
1415983_at	32580.7	P	0.000244141
1415984_at	4041.02	P	0.000244141
1415985_at	5045.89	P	0.000244141
1415986_at	1640.95	P	0.000244141
1415987_at	3361.15	P	0.000244141
1415988_at	1128.33	P	0.000244141
1415989_at	267.26	A	0.067627
1415990_at	21113.5	P	0.000244141
1415991_a_at	4189.06	P	0.000244141
1415992_at	625.844	P	0.000732422
1415993_at	5123.73	P	0.000244141
1415994_at	6.89533	A	0.696289
1415995_at	2509.32	P	0.000244141
1415996_at	31842.5	P	0.000244141
1415997_at	19429.5	P	0.000244141
1415998_at	10090.1	P	0.000244141
1415999_at	91.1104	A	0.366211
1416000_a_at	28977.6	P	0.000244141
1416001_a_at	2426.51	P	0.0107422
1416002_x_at	1703.8	P	0.000244141
1416003_at	3.93028	A	0.5
1416004_at	19549.3	P	0.000244141
1416005_at	5809.19	P	0.000244141
1416006_at	348.985	P	0.0375977
1416007_at	25467.9	P	0.000244141
1416008_at	17794.8	P	0.000244141
1416009_at	2519.71	P	0.000244141
1416010_a_at	1356.56	P	0.000244141
1416011_x_at	817.736	P	0.0012207
1416012_at	118.795	A	0.633789
1416013_at	3127.95	P	0.000732422
1416014_at	2979.17	P	0.000244141
1416015_s_at	4965.82	P	0.000244141
1416016_at	8491.48	P	0.000732422
1416017_at	892.823	M	0.0561523
1416018_at	4347.91	P	0.000732422
1416019_at	2887.36	P	0.000244141
1416020_a_at	6350.95	P	0.000244141
1416021_a_at	14714.7	P	0.000244141
1416022_at	5465.19	P	0.000244141
1416023_at	118.307	P	0.00805664
1416024_x_at	13559.8	P	0.000244141
1416025_at	72.4487	P	0.0239258
1416026_a_at	61692.1	P	0.000244141
1416027_at	10994.2	P	0.000244141
1416028_a_at	11440.9	P	0.000244141
1416029_at	2212.66	P	0.000244141
1416030_a_at	7857.84	P	0.000244141
1416031_s_at	6145.1	P	0.000244141
1416032_at	1259.19	P	0.000732422
1416033_at	235.916	P	0.00195313
1416034_at	39.3852	A	0.432373
1416035_at	8426.39	P	0.000244141
1416036_at	28820.5	P	0.000244141
1416037_a_at	29620.9	P	0.000244141
1416038_at	3235.82	P	0.000244141
1416039_x_at	99.5744	A	0.129639
1416040_at	15.5293	A	0.850342
1416041_at	8828.2	P	0.000244141
1416042_s_at	4348.01	P	0.000244141
1416043_at	50.4749	A	0.466064
1416044_at	3599.45	P	0.000244141
1416045_a_at	2559.25	P	0.000244141
1416046_a_at	2220.25	P	0.000244141
1416047_at	66.0254	A	0.466064
1416048_at	2024.71	P	0.000244141
1416049_at	10.2332	A	0.904785
1416050_a_at	868.224	P	0.000244141
1416051_at	101.043	A	0.398926
1416052_at	4434.83	P	0.000244141
1416053_at	8.42023	A	0.80542
1416054_at	66902.5	P	0.000244141
1416055_at	30.1759	A	0.27417
1416056_a_at	22517.5	P	0.000244141
1416057_at	15101.2	P	0.000244141
1416058_s_at	34086.7	P	0.000244141
1416059_at	4418.33	P	0.000244141
1416060_at	7359.23	P	0.000244141
1416061_at	4143.91	P	0.000732422
1416062_at	1418.61	P	0.000244141
1416063_x_at	1.5819	A	0.665527
1416064_a_at	32631.7	P	0.000244141
1416065_a_at	7234.98	P	0.000244141
1416066_at	2005.93	P	0.000244141
1416067_at	5810.83	P	0.000244141
1416068_at	8799.42	P	0.000244141
1416069_at	20496.6	P	0.000244141
1416070_a_at	2997.79	P	0.000244141
1416071_at	3930.89	P	0.000244141
1416072_at	39.1894	A	0.601074
1416073_a_at	2215.73	P	0.000244141
1416074_a_at	77474.4	P	0.000244141
1416075_at	1067.21	P	0.0012207
1416076_at	3579.64	P	0.000244141
1416077_at	99.479	A	0.219482
1416078_s_at	2640.8	P	0.00195313
1416079_a_at	3148.38	P	0.000244141
1416080_at	120.91	A	0.219482
1416081_at	348.501	P	0.00415039
1416082_at	24965.8	P	0.000244141
1416083_at	4962.87	P	0.000244141
1416084_at	2399.83	P	0.0012207
1416085_s_at	10754.9	P	0.000244141
1416086_at	4338.43	P	0.000244141
1416087_at	1965	P	0.000244141
1416088_a_at	69087.4	P	0.000244141
1416089_at	52089.8	P	0.0012207
1416090_at	7945.16	P	0.000244141
1416091_at	910.159	P	0.000244141
1416092_a_at	2115.96	P	0.0012207
1416093_a_at	5607.09	P	0.000244141
1416094_at	2073.45	P	0.000244141
1416095_x_at	10154.2	P	0.000244141
1416096_at	2027.98	P	0.000244141
1416097_at	3.18622	A	0.943848
1416098_at	316.013	P	0.0239258
1416099_at	75221.8	P	0.000244141
1416100_at	10202.5	P	0.000244141
1416101_a_at	5924.26	P	0.000244141
1416102_at	17380.8	P	0.000244141
1416103_at	1819.85	P	0.000244141
1416104_at	1818.82	P	0.000244141
1416105_at	1750.44	P	0.000244141
1416106_at	4836.79	P	0.000244141
1416107_at	696.358	P	0.000732422
1416108_a_at	5926.78	P	0.000244141
1416109_at	5577.7	P	0.000244141
1416110_at	1822.53	P	0.000244141
1416111_at	67.1192	A	0.5
1416112_at	19318.9	P	0.000244141
1416113_at	2477.48	P	0.00292969
1416114_at	7.28094	A	0.953857
1416115_at	3183.87	P	0.000244141
1416116_at	528.805	P	0.0012207
1416117_at	174.036	A	0.067627
1416118_at	6515.77	P	0.000244141
1416119_at	41107	P	0.000244141
1416120_at	8516.61	P	0.0107422
1416121_at	7.80306	A	0.780518
1416122_at	25446	P	0.0012207
1416123_at	1972.71	P	0.000244141
1416124_at	2837.28	P	0.00195313
1416125_at	4724.4	P	0.000244141
1416126_at	1331.07	P	0.000244141
1416127_a_at	3481.9	P	0.000244141
1416128_at	1334.23	P	0.000244141
1416129_at	1000.32	P	0.000244141
1416130_at	5319.54	P	0.000244141
1416131_s_at	7516.75	P	0.000244141
1416132_at	3535.46	P	0.000244141
1416133_at	4206.51	P	0.000244141
1416134_at	144.668	A	0.334473
1416135_at	4502.58	P	0.000244141
1416136_at	18.4404	A	0.533936
1416137_at	1005.04	P	0.0141602
1416138_at	8426.31	P	0.000244141
1416139_at	229.643	P	0.0302734
1416140_a_at	2660.03	P	0.000244141
1416141_a_at	71285.2	P	0.000244141
1416142_at	8517.94	P	0.000244141
1416143_at	18610.1	P	0.000244141
1416144_a_at	25418.2	P	0.000244141
1416145_at	19067.1	P	0.000244141
1416146_at	9101.5	P	0.000244141
1416147_at	250.411	A	0.303711
1416148_at	19.6112	A	0.828613
1416149_at	16.8471	A	0.466064
1416150_a_at	25095.6	P	0.000244141
1416151_at	1114.17	P	0.000244141
1416152_a_at	3247.5	P	0.000244141
1416153_at	8670.97	P	0.000244141
1416154_at	141.778	A	0.129639
1416155_at	3884.38	P	0.000244141
1416156_at	648.89	P	0.000244141
1416157_at	177.683	P	0.0302734
1416158_at	4.81975	A	0.753906
1416159_at	62.8844	A	0.111572
1416160_at	30.2239	A	0.432373
1416161_at	18498.9	P	0.000244141
1416162_at	3922.75	P	0.000244141
1416163_at	3908.9	P	0.00415039
1416164_at	55.4767	A	0.665527
1416165_at	519.852	P	0.000244141
1416166_a_at	5017	P	0.000244141
1416167_at	13056.2	P	0.000244141
1416168_at	929.432	P	0.000732422
1416169_at	62.3845	A	0.171387
1416170_at	3034.94	P	0.0107422
1416171_at	2129.7	P	0.0012207
1416172_at	4209.6	P	0.000244141
1416173_at	248.723	P	0.0107422
1416174_at	439.188	P	0.00292969
1416175_a_at	12354.4	P	0.000244141
1416176_at	11288.5	P	0.000244141
1416177_at	10216.9	P	0.000244141
1416178_a_at	97.8743	A	0.067627
1416179_a_at	9943.4	P	0.000244141
1416180_a_at	2796.26	P	0.000244141
1416181_at	4697.53	P	0.000244141
1416182_at	848.226	P	0.00805664
1416183_a_at	715.329	P	0.00585938
1416184_s_at	2552.4	P	0.000732422
1416185_a_at	13572	P	0.000244141
1416186_at	6709.31	P	0.000732422
1416187_s_at	8082.82	P	0.000244141
1416188_at	7782.21	P	0.000244141
1416189_a_at	13086.3	P	0.000244141
1416190_a_at	2275.95	P	0.000244141
1416191_at	3308.84	P	0.000732422
1416192_at	501.589	P	0.000244141
1416193_at	98.3949	A	0.398926
1416194_at	153.443	P	0.0375977
1416195_at	2592.88	P	0.000732422
1416196_at	88.9091	A	0.0952148
1416197_at	8547.63	P	0.000244141
1416198_at	1640.66	P	0.000244141
1416199_at	111.639	P	0.0239258
1416200_at	3.2335	A	0.696289
1416201_at	1023.46	P	0.00805664
1416202_at	9155.34	P	0.000244141
1416203_at	14.0869	A	0.533936
1416204_at	84.3777	A	0.303711
1416205_at	2023.81	P	0.000732422
1416206_at	1699.49	P	0.000244141
1416207_at	2421.64	P	0.000244141
1416208_at	4766.84	P	0.000244141
1416209_at	10955.1	P	0.000244141
1416210_at	6793.44	P	0.000244141
1416211_a_at	5.70293	A	0.976074
1416212_at	14925	P	0.000244141
1416213_x_at	3939.68	P	0.000244141
1416214_at	9101.45	P	0.000244141
1416215_at	2589.5	P	0.000244141
1416216_at	2056.29	P	0.000244141
1416217_a_at	64989.1	P	0.000244141
1416218_x_at	2671.68	P	0.0012207
1416219_at	73400.1	P	0.000244141
1416220_at	15032.4	P	0.000244141
1416221_at	2.72988	A	0.98584
1416222_at	2766.5	P	0.000244141
1416223_at	721.784	P	0.00292969
1416224_at	816.894	P	0.000732422
1416225_at	62.3367	A	0.171387
1416226_at	25911.6	P	0.000244141
1416227_at	565.772	P	0.00195313
1416228_at	4197.89	P	0.000244141
1416229_at	3719.35	P	0.000244141
1416230_at	3029.57	P	0.000244141
1416231_at	459.983	A	0.111572
1416232_at	48.0371	A	0.111572
1416233_at	27091.6	P	0.000244141
1416234_at	5429.83	P	0.000244141
1416235_at	2213.1	P	0.000244141
1416236_a_at	337.197	P	0.000732422
1416237_at	122.162	A	0.111572
1416238_at	3.49329	A	0.80542
1416239_at	8266.49	P	0.000244141
1416240_at	21723.9	P	0.000244141
1416241_at	3851.43	P	0.000244141
1416242_at	84.5593	A	0.19458
1416243_a_at	67568.1	P	0.000244141
1416244_a_at	33716.8	P	0.000244141
1416245_at	11470.8	P	0.000244141
1416246_a_at	65026.2	P	0.000244141
1416247_at	8096.12	P	0.000244141
1416248_at	2168.1	P	0.000244141
1416249_at	1446.21	P	0.0141602
1416250_at	5617.99	P	0.000244141
1416251_at	14664.3	P	0.000244141
1416252_at	6843.82	P	0.000244141
1416253_at	10419.1	P	0.000244141
1416254_a_at	2161.98	P	0.000244141
1416255_at	106.912	A	0.466064
1416256_a_at	30957.2	P	0.000244141
1416257_at	11523.1	P	0.000244141
1416258_at	3952.53	P	0.000244141
1416259_at	817.015	P	0.000732422
1416260_a_at	3302.69	P	0.000244141
1416261_at	928.377	P	0.0012207
1416262_at	906.797	P	0.00195313
1416263_at	2201.65	P	0.000244141
1416264_at	1471.82	P	0.000732422
1416265_at	309.349	P	0.0012207
1416266_at	40.8679	A	0.533936
1416267_at	1334.55	P	0.000244141
1416268_at	502.084	P	0.00805664
1416269_at	22964.9	P	0.000244141
1416270_at	10187.2	P	0.000244141
1416271_at	363.741	P	0.000732422
1416272_at	3329.17	P	0.000244141
1416273_at	79.0028	A	0.466064
1416274_at	250.254	P	0.00292969
1416275_at	250.767	P	0.0239258
1416276_a_at	85626.6	P	0.000244141
1416277_a_at	74700.5	P	0.000244141
1416278_a_at	17304.6	P	0.000244141
1416279_at	2003.21	P	0.00195313
1416280_at	9850.13	P	0.000244141
1416281_at	2194.33	P	0.00195313
1416282_at	8787.72	P	0.000244141
1416283_at	2522.71	P	0.000244141
1416284_at	2530.27	P	0.000244141
1416285_at	4198	P	0.000244141
1416286_at	8.37118	A	0.904785
1416287_at	115.366	A	0.466064
1416288_at	14968.4	P	0.000244141
1416289_at	207.901	A	0.19458
