

#ID_REF = 
#VALUE = MAS5.0 signal intensity
#ABS_CALL = A or P
#DETECTION P-VALUE = 
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
1428388_at	8015.8	P	0.000244
1428389_s_at	983.6	P	0.000244
1428390_at	2017.5	P	0.001221
1428392_at	3220.4	P	0.000244
1428394_at	387.9	P	0.00415
1428401_at	201.6	P	0.00415
1428402_at	102.8	P	0.001221
1428405_at	1806.8	P	0.000244
1428406_s_at	521.8	P	0.030273
1428421_a_at	1541.9	P	0.001953
1428439_at	62.7	A	0.303711
1428442_at	791.9	P	0.000732
1428443_a_at	52	A	0.665527
1428448_a_at	1201.9	P	0.000244
1428449_at	597.7	P	0.000244
1428452_at	5	A	0.870361
1428453_at	1622.5	P	0.000244
1428454_at	47.2	A	0.095215
1428455_at	6.8	A	0.567627
1428456_at	2.8	A	0.72583
1428464_at	8539.1	P	0.000244
1428465_at	1961.7	P	0.00293
1428467_at	1434.3	P	0.000732
1428468_at	305.2	P	0.000244
1428469_a_at	278.9	P	0.000732
1428472_at	146.6	A	0.246094
1428475_at	3224.8	P	0.000244
1428476_a_at	315.2	A	0.080566
1428477_at	620.9	P	0.000732
1428483_a_at	957.6	P	0.000732
1428485_at	159.4	P	0.010742
1428488_at	375.4	P	0.010742
1428492_at	552.9	P	0.00293
1428494_a_at	1831.9	P	0.001953
1428500_at	961.2	P	0.001953
1428501_at	152.1	A	0.067627
1428502_at	1778.8	P	0.000244
1428503_a_at	712.9	P	0.000244
1428505_at	1098.1	P	0.000244
1428507_at	632.2	P	0.000244
1428510_at	1114.2	P	0.00293
1428511_at	2632.4	P	0.000732
1428515_at	243.8	P	0.001221
1428526_at	1638.3	P	0.000244
1428528_at	1333.1	P	0.008057
1428529_at	2027.4	P	0.000244
1428530_x_at	89922.9	P	0.000244
1428531_at	1435.3	P	0.000244
1428532_at	323.7	P	0.00293
1428534_at	1059	P	0.01416
1428537_at	3772.3	P	0.000244
1428538_s_at	4.2	A	0.904785
1428543_at	183	P	0.001953
1428552_at	1997.1	P	0.000244
1428554_a_at	1693.3	P	0.000244
1428563_at	551.2	P	0.000732
1428570_at	345.9	P	0.000244
1428571_at	5.4	A	0.239258
1428572_at	292.2	P	0.000244
1428573_at	152.2	P	0.007568
1428574_a_at	186.6	P	0.001953
1428575_at	468.9	P	0.010742
1428577_at	4.4	A	0.904785
1428578_s_at	65.3	A	0.5
1428580_at	1801.2	P	0.000244
1428585_at	9637.8	P	0.000244
1428586_at	241.1	P	0.001953
1428587_at	547	P	0.000244
1428588_a_at	3013.8	P	0.000244
1428589_at	2195.5	P	0.000244
1428590_at	8	A	0.850342
1428591_at	58.8	A	0.129639
1428592_s_at	1092.5	P	0.030273
1428608_at	23974.3	P	0.000244
1428609_at	108	P	0.046143
1428610_at	142.5	A	0.219482
1428611_at	41.3	A	0.533936
1428612_at	139.3	P	0.00415
1428616_at	2994.7	P	0.000244
1428619_at	4341.6	P	0.000244
1428620_at	2509	P	0.000244
1428621_a_at	1891.3	P	0.001221
1428625_a_at	864.4	P	0.001953
1428626_at	324.7	A	0.095215
1428631_a_at	7523	P	0.000244
1428635_at	424.7	P	0.010742
1428639_at	372.7	P	0.000244
1428645_at	6109.9	P	0.000244
1428648_at	1694.5	P	0.000244
1428649_at	4.4	A	0.390625
1428655_at	2374.6	P	0.005859
1428657_at	747.4	P	0.000244
1428662_a_at	1201.2	P	0.000244
1428664_at	4.3	A	0.80542
1428666_at	2569	P	0.000244
1428667_at	82.4	A	0.067627
1428669_at	882.9	P	0.000732
1428674_at	5126.2	P	0.000244
1428675_at	1361.5	P	0.00415
1428679_s_at	1453.3	P	0.000244
1428684_at	790.9	P	0.000244
1428689_at	650.9	P	0.005859
1428690_at	117.1	A	0.095215
1428697_at	745.3	P	0.000244
1428698_at	352	P	0.000732
1428699_at	134.5	P	0.001221
1428701_at	57.8	A	0.149658
1428706_at	157.7	P	0.008057
1428707_at	346.7	A	0.095215
1428708_x_at	448.2	P	0.010742
1428709_a_at	7613.8	P	0.000244
1428710_at	259.8	P	0.008057
1428714_at	697.5	P	0.000732
1428722_at	32.9	A	0.171387
1428728_at	736.2	P	0.000244
1428736_at	4184.7	P	0.000244
1428737_s_at	2130.9	P	0.000244
1428740_a_at	317.9	A	0.219482
1428741_at	54.2	A	0.334473
1428742_at	178.4	P	0.00415
1428745_a_at	523.2	P	0.000244
1428751_at	18.7	A	0.432373
1428752_at	37.5	A	0.567627
1428753_a_at	138	A	0.466064
1428760_at	850.3	P	0.000244
1428761_a_at	775.5	P	0.000244
1428762_at	615.5	P	0.00293
1428766_at	532.3	P	0.000732
1428772_at	906.1	P	0.001221
1428776_at	47.7	A	0.398926
1428780_at	632.8	P	0.000244
1428781_at	4	A	0.870361
1428782_a_at	6014.6	P	0.000244
1428784_at	1057.5	P	0.010742
1428786_at	2938.2	P	0.000244
1428787_at	1195.1	P	0.000732
1428788_at	848.5	P	0.000244
1428789_at	990	P	0.000244
1428790_at	107.6	A	0.432373
1428794_at	40.3	A	0.366211
1428797_at	1084.6	P	0.000244
1428798_s_at	1371.5	P	0.000732
1428803_at	178.6	A	0.129639
1428810_at	783.8	P	0.023926
1428816_a_at	42	A	0.567627
1428819_at	581.7	P	0.00293
1428820_at	537.5	P	0.018555
1428823_at	1016.6	P	0.000244
1428835_at	21.5	A	0.780518
1428838_a_at	635.1	P	0.000244
1428842_a_at	3128.2	P	0.001953
1428843_at	3607.6	P	0.000244
1428844_a_at	3031.3	P	0.000244
1428845_at	3420.4	P	0.000244
1428847_a_at	8829.5	P	0.000244
1428848_a_at	3978.4	P	0.000244
1428849_at	254.7	A	0.080566
1428850_x_at	426.3	P	0.001953
1428853_at	1230.7	P	0.000244
1428855_at	54.9	A	0.491211
1428856_at	32.1	A	0.303711
1428862_at	439.7	P	0.00415
1428868_a_at	13076.5	P	0.000244
1428869_at	1401.1	P	0.000244
1428870_at	506.8	P	0.000244
1428871_at	4954	P	0.000244
1428872_at	2211.3	P	0.000244
1428873_a_at	883.4	P	0.000732
1428874_at	2289	P	0.000244
1428875_at	385.5	P	0.001953
1428878_a_at	1563.7	P	0.000244
1428879_at	13.1	A	0.601074
1428880_at	1626.4	P	0.000244
1428881_at	856.6	P	0.000244
1428882_at	431	P	0.000244
1428888_at	45.3	A	0.065186
1428891_at	24.8	A	0.558594
1428895_at	72.7	A	0.219482
1428904_at	442.9	P	0.00293
1428905_at	1759.8	P	0.000244
1428907_at	3209.1	P	0.000244
1428908_at	2419.4	P	0.000244
1428917_at	473.7	P	0.000244
1428920_at	585.3	P	0.000732
1428922_at	10.5	A	0.80542
1428929_s_at	124.4	P	0.037598
1428931_a_at	769.3	P	0.000244
1428935_at	283.2	P	0.01416
1428942_at	183	P	0.001953
1428943_at	296.2	P	0.008057
1428954_at	18.8	A	0.601074
1428955_x_at	11.9	A	0.665527
1428961_a_at	684.8	P	0.005859
1428966_at	2463.6	P	0.000732
1428982_at	3072.7	P	0.000244
1428983_at	4.4	A	0.953857
1428988_at	77.1	A	0.246094
1428995_at	413.1	P	0.000244
1428997_at	3352.5	P	0.000244
1429002_at	2201.9	P	0.000244
1429003_at	1294.5	P	0.000244
1429005_at	2772.3	P	0.001221
1429014_at	70	A	0.095215
1429015_at	113.8	A	0.095215
1429016_at	86.4	A	0.219482
1429033_at	415.6	P	0.000244
1429035_at	2.6	A	0.888428
1429038_at	966	P	0.001953
1429039_s_at	1023.4	P	0.018555
1429040_at	590	P	0.01416
1429041_at	956.2	P	0.008057
1429043_at	1514.1	P	0.000244
1429052_at	20.5	A	0.303711
1429054_at	1423.1	P	0.001953
1429061_at	461.4	P	0.00293
1429062_at	136.7	P	0.023926
1429063_s_at	242.9	P	0.001221
1429076_a_at	7.1	A	0.753906
1429077_x_at	80431.4	P	0.000244
1429078_a_at	482.3	P	0.001221
1429080_at	1388.9	P	0.000244
1429086_at	62.9	P	0.01001
1429090_at	67.7	M	0.056152
1429103_at	3262.8	P	0.000244
1429104_at	25011.5	P	0.000244
1429108_at	1138.6	P	0.000244
1429109_at	2558.7	P	0.000244
1429110_a_at	782.4	P	0.000244
1429115_at	850.5	M	0.056152
1429117_at	553.7	P	0.000732
1429122_a_at	368.2	P	0.001953
1429124_s_at	1101.8	P	0.001953
1429126_at	565.2	P	0.000732
1429128_x_at	534.3	P	0.023926
1429137_at	643.9	P	0.000244
1429139_at	254.8	A	0.067627
1429144_at	3530	P	0.000244
1429150_at	471.5	P	0.030273
1429159_at	287.2	P	0.000244
1429168_at	17.7	A	0.665527
1429170_a_at	455.7	P	0.010742
1429171_a_at	88.3	P	0.001953
1429172_a_at	62.4	A	0.219482
1429173_at	316	P	0.030273
1429177_x_at	55.2	A	0.095215
1429183_at	50.6	A	0.334473
1429186_a_at	275	P	0.000244
1429193_at	1709.7	P	0.000244
1429198_at	795.9	P	0.001953
1429199_s_at	746.4	P	0.000244
1429200_at	72.4	P	0.046143
1429207_at	735.2	P	0.000244
1429208_at	2.5	A	0.5
1429212_a_at	140.1	P	0.01416
1429219_at	81.5	A	0.080566
1429220_at	530.7	P	0.000732
1429221_at	3.6	A	0.773926
1429222_at	232.4	P	0.005859
1429227_x_at	5368.1	P	0.000244
1429238_a_at	705.7	P	0.010742
1429239_a_at	350.8	P	0.000244
1429240_at	632.9	P	0.000244
1429244_at	453.4	P	0.000732
1429246_a_at	1214.2	P	0.000244
1429247_at	1091.2	P	0.000244
1429252_at	1444.7	P	0.000244
1429253_at	386	P	0.000244
1429265_a_at	1401.9	P	0.001221
1429270_a_at	320.7	P	0.001953
1429280_at	8.7	A	0.904785
1429287_a_at	29	A	0.432373
1429288_x_at	347.6	P	0.000732
1429291_at	2023	P	0.000244
1429292_a_at	143.2	A	0.129639
1429294_at	77.5	A	0.080566
1429295_s_at	287	P	0.000244
1429296_at	2974.7	P	0.000244
1429301_at	322.4	P	0.001953
1429302_at	946.2	P	0.000732
1429303_at	58.3	A	0.067627
1429317_at	288.2	P	0.005859
1429318_a_at	1537.9	P	0.000244
1429319_at	4897.9	P	0.000244
1429321_at	1242	P	0.000244
1429328_at	3655.8	P	0.000244
1429339_a_at	186	A	0.111572
1429347_at	33.3	A	0.129639
1429349_at	2.1	A	0.919434
1429352_at	142.4	A	0.149658
1429356_s_at	844.6	P	0.000732
1429359_s_at	1.6	A	0.533936
1429360_at	1875.4	P	0.000732
1429367_at	538	P	0.000244
1429369_at	730.8	P	0.000244
1429370_a_at	2303	P	0.001953
1429379_at	2.6	A	0.98584
1429381_x_at	196.7	P	0.018555
1429382_at	581.6	P	0.000244
1429388_at	3.6	A	0.904785
1429400_at	269.9	P	0.046143
1429410_at	242.7	P	0.023926
1429411_a_at	1075.7	P	0.000244
1429412_at	103	P	0.001953
1429427_s_at	37.6	A	0.246094
1429428_at	20.2	A	0.27417
1429439_at	32.3	A	0.266846
1429451_at	183	P	0.037598
1429453_a_at	838.8	P	0.01416
1429456_a_at	906.7	P	0.000732
1429457_at	93.8	A	0.149658
1429473_at	1109.4	P	0.000244
1429474_at	25.9	A	0.239258
1429483_at	3.9	A	0.828613
1429485_a_at	3079.7	P	0.000244
1429490_at	537.3	P	0.000244
1429491_s_at	2566.4	P	0.000244
1429492_x_at	5.8	A	0.904785
1429497_s_at	2532.2	P	0.000244
1429514_at	106.5	P	0.001221
1429527_a_at	83.5	A	0.067627
1429528_at	3281.3	P	0.000244
1429530_a_at	197.7	P	0.000244
1429531_at	147.7	A	0.095215
1429533_at	426.7	P	0.000244
1429534_a_at	1370.2	P	0.000244
1429536_at	46.5	A	0.366211
1429541_at	422.4	P	0.01416
1429553_at	73.6	A	0.246094
1429554_at	2304	P	0.000244
1429555_at	245.2	P	0.000732
1429558_a_at	2129.1	P	0.000244
1429560_at	425.8	P	0.000244
1429562_at	331.1	A	0.067627
1429563_x_at	901	P	0.018555
1429566_a_at	62.8	P	0.010742
1429568_x_at	1383.7	P	0.000732
1429569_a_at	1.4	A	0.753906
1429574_at	21.4	A	0.466064
1429581_at	260.8	P	0.000244
1429582_at	117.6	M	0.056152
1429583_at	73.3	A	0.19458
1429584_at	360.7	P	0.00293
1429585_s_at	452	P	0.000244
1429597_at	50.7	A	0.077393
1429615_at	2576.5	P	0.000244
1429616_at	175.4	P	0.000732
1429619_a_at	177.2	P	0.001221
1429620_at	18	A	0.601074
1429623_at	856.4	P	0.000732
1429626_at	54.7	A	0.171387
1429632_at	177.9	P	0.023926
1429638_at	16	A	0.27417
1429643_a_at	6	A	0.828613
1429650_at	722.6	P	0.00415
1429654_at	2.3	A	0.870361
1429655_at	438.9	P	0.001953
1429681_a_at	4323.1	P	0.000244
1429692_s_at	193	P	0.023926
1429707_at	1825.1	P	0.000244
1429708_at	2040.5	P	0.000732
1429709_at	1813.8	P	0.000732
1429710_at	1078.7	P	0.000244
1429711_at	870.4	P	0.000244
1429715_at	264.7	P	0.000244
1429721_s_at	5.6	A	0.828613
1429723_at	287	P	0.000244
1429730_at	549	P	0.000244
1429739_a_at	424.1	P	0.000244
1429745_at	3.6	A	0.850342
1429748_at	21.3	M	0.056152
1429752_x_at	4.7	A	0.953857
1429758_at	540.5	P	0.00293
1429761_at	12.8	A	0.904785
1429763_at	1480.8	P	0.000244
1429768_at	15.3	A	0.398926
1429775_a_at	88.4	P	0.000732
1429776_a_at	853.2	P	0.000244
1429777_at	770.6	P	0.000732
1429782_at	602.3	P	0.000244
1429783_at	132.5	P	0.010742
1429786_a_at	647.7	P	0.000732
1429787_x_at	1305.8	P	0.000244
1429794_a_at	5.6	A	0.904785
1429800_at	788.7	P	0.000244
1429806_at	204.7	P	0.00415
1429819_at	113.4	P	0.030273
1429830_a_at	39.7	A	0.466064
1429832_at	159.5	P	0.00293
1429835_at	1.2	A	0.919434
1429839_a_at	1467.8	P	0.000244
1429845_at	39.6	A	0.567627
1429848_at	37.3	A	0.19458
1429850_x_at	1165.9	P	0.000732
1429859_a_at	755.1	P	0.000244
1429866_at	62.9	A	0.366211
1429878_a_at	341.1	P	0.001953
1429884_at	761	P	0.001221
1429888_a_at	34.5	A	0.432373
1429894_a_at	3	A	0.904785
1429897_a_at	972.4	P	0.000732
1429907_at	1235.1	P	0.000244
1429908_at	328.8	P	0.000244
1429921_at	292	P	0.046143
1429939_at	164.9	A	0.095215
1429947_a_at	1494.2	P	0.000244
1429948_x_at	62.3	M	0.056152
1429956_at	22.2	A	0.601074
1429962_at	128.1	P	0.005859
1429976_at	23.2	A	0.149658
1429979_a_at	222	P	0.01416
1429980_x_at	375	P	0.023926
1429981_a_at	3.6	A	0.665527
1429982_at	28.1	P	0.036133
1429994_s_at	15.9	A	0.80542
1429999_at	96.7	P	0.01416
1430005_a_at	19.6	A	0.5
1430007_a_at	3.7	A	0.904785
1430018_at	141.5	A	0.567627
1430019_a_at	7877.5	P	0.000244
1430020_x_at	10492.7	P	0.000244
1430021_a_at	1109.1	P	0.001221
1430022_at	149.5	P	0.030273
1430025_at	491.5	P	0.000732
1430029_a_at	797.1	P	0.023926
1430032_at	144.1	P	0.001953
1430045_at	379.1	P	0.000244
1430053_a_at	1604	P	0.000244
1430078_a_at	227.3	P	0.046143
1430092_at	56.9	M	0.056152
1430111_a_at	44.6	A	0.533936
1430117_a_at	262.1	P	0.001221
1430123_a_at	14713.1	P	0.000244
1430124_x_at	4188.4	P	0.000732
1430125_s_at	261.5	P	0.023926
1430127_a_at	10531.6	P	0.000244
1430128_a_at	25.4	A	0.633789
1430147_a_at	534.2	P	0.001953
1430153_at	29.3	A	0.19458
1430164_a_at	78.3	P	0.023926
1430167_a_at	71.1	A	0.149658
1430171_at	274.6	P	0.008057
1430172_a_at	113.4	P	0.005859
1430173_x_at	53.7	P	0.001221
1430195_at	1262.1	P	0.000244
1430197_a_at	43.7	A	0.665527
1430205_a_at	285.4	P	0.01416
1430219_at	1.5	A	0.865234
1430231_a_at	48.2	A	0.246094
1430233_a_at	13.2	A	0.665527
1430240_a_at	2	A	0.834473
1430259_at	73.9	A	0.111572
1430265_at	138.7	P	0.005859
1430271_x_at	1204.1	P	0.000244
1430274_a_at	817.8	P	0.000732
1430275_a_at	131.6	P	0.018555
1430278_a_at	37	A	0.72583
1430283_s_at	18.4	A	0.601074
1430289_a_at	232.3	P	0.037598
1430290_at	158.7	P	0.001953
1430291_at	72.8	P	0.037598
1430292_a_at	1961.1	P	0.000244
1430293_a_at	1040.5	P	0.001221
1430295_at	551	P	0.001953
1430297_a_at	28.4	A	0.533936
1430306_a_at	44.4	A	0.432373
1430307_a_at	68.5	A	0.107178
1430320_at	1.9	A	0.901123
1430326_s_at	3288.5	P	0.000244
1430332_a_at	489.6	P	0.000732
1430335_a_at	39.8	A	0.432373
1430354_x_at	263.8	A	0.111572
1430355_a_at	18	A	0.246094
1430371_x_at	60.8	A	0.246094
1430375_a_at	39.6	A	0.303711
1430385_a_at	90.6	P	0.001953
1430388_a_at	29.4	A	0.466064
1430391_a_at	463.3	P	0.005859
1430394_a_at	235.2	P	0.018555
1430406_at	15.3	A	0.753906
1430417_s_at	876.8	P	0.00293
1430419_at	101.6	P	0.000244
1430421_a_at	44.3	A	0.27417
1430427_a_at	2.4	A	0.919434
1430437_a_at	33.8	A	0.366211
1430443_at	1.4	A	0.870361
1430447_a_at	291.6	P	0.001953
1430453_a_at	69.2	A	0.303711
1430454_x_at	50.1	A	0.366211
1430457_at	23.2	A	0.80542
1430463_a_at	28.7	A	0.19458
1430474_a_at	1980.3	P	0.000244
1430483_a_at	19.8	A	0.432373
1430486_at	47.5	A	0.398926
1430487_at	59.6	P	0.005859
1430492_at	10.5	A	0.904785
1430500_s_at	1209.9	P	0.000244
1430509_at	68.8	P	0.01416
1430512_a_at	14.4	A	0.850342
1430514_a_at	392.3	P	0.010742
1430519_a_at	715.2	P	0.000244
1430522_a_at	441.8	P	0.037598
1430523_s_at	11.2	A	0.72583
1430526_a_at	1990.5	P	0.000244
1430527_a_at	8238.6	P	0.000244
1430533_a_at	1019	P	0.000732
1430536_a_at	4816.8	P	0.000244
1430542_a_at	15957.3	P	0.000244
1430545_at	33.6	M	0.064941
1430549_at	366.6	P	0.001221
1430559_at	105.2	A	0.095215
1430562_at	25.8	A	0.665527
1430571_s_at	119.3	P	0.030273
1430573_s_at	218.9	P	0.01416
1430575_a_at	878.8	P	0.000244
1430576_at	778	P	0.00415
1430586_at	65.4	P	0.023926
1430598_at	42.5	A	0.080566
1430599_at	9.7	A	0.888428
1430604_a_at	5.4	A	0.5
1430610_at	181.5	P	0.008057
1430619_a_at	103.1	A	0.366211
1430634_a_at	387.5	P	0.00415
1430643_at	32.8	A	0.5
1430656_a_at	3512.9	P	0.005859
1430661_at	181.4	A	0.246094
1430668_a_at	632.8	P	0.000732
1430671_a_at	137.7	P	0.000732
1430676_at	8.8	A	0.398926
1430681_at	329.7	P	0.000244
1430692_a_at	213.6	P	0.000732
1430694_at	165.1	P	0.046143
1430698_a_at	93.5	P	0.001953
1430700_a_at	4.1	A	0.888428
1430701_a_at	7	A	0.932373
1430708_a_at	84.8	A	0.077393
1430713_s_at	7923.1	P	0.000244
1430718_s_at	502	P	0.000732
1430727_at	47.6	P	0.023926
1430734_at	60.7	A	0.246094
1430749_at	97.7	P	0.001953
1430769_s_at	1060.2	P	0.000244
1430771_a_at	30.3	A	0.466064
1430772_at	8	A	0.567627
1430773_a_at	28.5	A	0.533936
1430776_s_at	149	P	0.00415
1430777_a_at	543.8	P	0.005859
1430778_a_at	700	P	0.000244
1430780_a_at	255.1	P	0.008057
1430798_x_at	142.9	P	0.005859
1430805_s_at	1748.2	P	0.000244
1430811_a_at	87	A	0.432373
1430818_at	63.8	A	0.067627
1430820_a_at	923	P	0.000244
1430824_at	51	A	0.149658
1430826_s_at	46.8	A	0.246094
1430827_a_at	33.9	A	0.171387
1430829_s_at	61.1	P	0.01416
1430837_a_at	101.6	A	0.303711
1430838_x_at	106.7	A	0.111572
1430845_at	2	A	0.99585
1430848_a_at	109.9	A	0.125
1430853_a_at	62.7	A	0.567627
1430869_a_at	128.2	A	0.171387
1430875_a_at	2450.1	P	0.000732
1430889_a_at	50.8	M	0.053711
1430891_at	68.2	A	0.303711
1430899_at	92.7	A	0.72583
1430902_at	56.1	A	0.19458
1430912_a_at	1.2	A	0.962402
1430956_at	34.7	A	0.246094
1430962_at	27.8	A	0.334473
1430970_a_at	2.8	A	0.991943
1430971_a_at	94.4	P	0.023926
1430972_x_at	62.2	P	0.036621
1430976_a_at	1037.2	P	0.000244
1430978_at	2562	P	0.000244
1430979_a_at	464.9	P	0.008057
1430980_a_at	14603.8	P	0.000244
1430982_at	2970.7	P	0.000244
1430983_at	69	P	0.037598
1430986_at	149.6	A	0.067627
1430989_a_at	513.2	P	0.000244
1430993_at	5.3	A	0.633789
1430994_at	163	A	0.219482
1430998_at	53.8	A	0.149658
1430999_a_at	330.1	P	0.000244
1431003_a_at	1429.6	P	0.000244
1431006_at	168.8	P	0.046143
1431008_at	10984.6	P	0.000244
1431010_a_at	94.6	A	0.27417
1431011_at	257.5	P	0.008057
1431012_a_at	1216.3	P	0.000244
1431013_at	7.5	A	0.828613
1431017_at	40.3	A	0.334473
1431020_a_at	1756.5	P	0.000244
1431022_at	18.3	A	0.593262
1431024_a_at	73.8	A	0.067627
1431028_a_at	165.1	P	0.008057
1431030_a_at	187.9	P	0.000244
1431031_at	494.6	P	0.000244
1431032_at	47.5	A	0.171387
1431033_x_at	91.6	P	0.018555
1431036_a_at	3653	P	0.000244
1431037_a_at	3133.7	P	0.000244
1431040_at	67.4	M	0.056152
1431048_at	5.2	A	0.850342
1431055_a_at	294.1	P	0.000244
1431056_a_at	28.4	A	0.111572
1431057_a_at	4.4	A	0.845215
1431058_at	110.1	P	0.01416
1431059_x_at	205.6	P	0.001221
1431062_a_at	242.1	A	0.129639
1431070_a_at	218.7	P	0.001953
1431072_a_at	228.6	P	0.005859
1431074_a_at	2108.7	P	0.000244
1431075_a_at	1996.1	P	0.001953
1431078_at	72.7	A	0.111572
1431081_a_at	227.3	M	0.056152
1431082_a_at	128.9	A	0.080566
1431085_a_at	2332.4	P	0.000244
1431086_s_at	1221.4	P	0.000244
1431092_at	133.4	A	0.171387
1431099_at	5.3	A	0.303711
1431105_a_at	665.7	P	0.00293
1431107_at	47.9	P	0.023926
1431117_x_at	222.4	P	0.030273
1431119_at	246.9	A	0.067627
1431124_at	24.1	A	0.567627
1431125_a_at	1525.8	P	0.001221
1431132_x_at	635.1	P	0.005859
1431135_at	3.2	A	0.976074
1431145_a_at	601	P	0.00415
1431162_a_at	15.6	A	0.334473
1431164_at	51.3	A	0.366211
1431166_at	621.4	P	0.005859
1431170_at	26.2	A	0.27417
1431177_a_at	66070.4	P	0.000244
1431181_a_at	1216.7	P	0.000244
1431182_at	2908.3	P	0.000244
1431188_a_at	273.2	P	0.018555
1431191_a_at	7.4	A	0.665527
1431203_at	63.2	P	0.046143
1431208_a_at	5.8	A	0.822998
1431210_at	21.3	A	0.213379
1431213_a_at	528.4	P	0.000244
1431214_at	111.3	A	0.334473
1431219_at	181.1	A	0.095215
1431226_a_at	2.8	A	0.932373
1431227_at	93.7	A	0.27417
1431231_at	355.9	P	0.001953
1431232_a_at	1217.9	P	0.000244
1431238_at	59.8	M	0.056152
1431239_at	671.8	P	0.001953
1431240_at	17.6	A	0.466064
1431241_at	298.1	P	0.000244
1431262_at	137.2	A	0.129639
1431270_a_at	112.2	A	0.149658
1431274_a_at	107.4	A	0.111572
1431280_at	92.8	A	0.095215
1431282_at	41.1	A	0.067627
1431284_a_at	1283.8	P	0.000244
1431287_at	122	P	0.00415
1431292_a_at	2590.2	P	0.000244
1431293_a_at	442.2	P	0.000732
1431295_a_at	270.2	P	0.000244
1431299_a_at	5581.2	P	0.000732
1431301_at	29.7	A	0.45752
1431302_a_at	564	P	0.000732
1431304_a_at	346.6	P	0.018555
1431314_a_at	580.4	P	0.000244
1431320_a_at	189.4	P	0.023926
1431326_a_at	38.9	A	0.466064
1431328_at	617.3	P	0.001221
1431330_at	24.4	A	0.219482
1431331_at	10.3	A	0.696289
1431332_a_at	295.8	P	0.000244
1431335_a_at	12.3	A	0.828613
1431336_at	82.4	A	0.366211
1431337_a_at	1140.6	P	0.000732
1431339_a_at	810.8	P	0.000732
1431345_a_at	784.7	P	0.000244
1431349_at	117.2	P	0.037598
1431350_at	111.8	A	0.149658
1431354_a_at	348	P	0.00293
1431357_a_at	13.3	A	0.665527
1431359_a_at	759.6	P	0.000732
1431362_a_at	2.9	A	0.974609
1431363_at	1.7	A	0.850342
1431373_at	45.6	A	0.165527
1431375_s_at	2	A	0.665527
1431379_a_at	19.3	A	0.334473
1431382_a_at	18.4	A	0.696289
1431385_a_at	207.9	P	0.000244
1431386_s_at	138.5	A	0.19458
1431388_at	265.2	P	0.000244
1431390_a_at	2730.4	P	0.000244
1431394_a_at	71.5	A	0.067627
1431395_a_at	114.2	A	0.27417
1431396_at	13.6	A	0.72583
1431400_a_at	10.8	A	0.657471
1431405_a_at	492.5	P	0.008057
1431411_a_at	1187.6	P	0.000244
1431415_a_at	1606.8	P	0.000244
1431416_a_at	1.3	A	0.828613
1431417_at	11	A	0.601074
1431419_at	272.4	A	0.067627
1431420_s_at	6020.5	P	0.000244
1431421_x_at	909.9	P	0.030273
1431422_a_at	45.2	A	0.171387
1431423_a_at	3027.1	P	0.000244
1431428_a_at	452.1	P	0.008057
1431429_a_at	878.9	P	0.000244
1431431_a_at	335.7	P	0.000244
1431434_at	18.4	M	0.064941
1431435_at	42.1	A	0.129639
1431442_at	37.9	A	0.334473
1431464_a_at	309.6	P	0.000244
1431469_a_at	16.8	A	0.72583
1431475_a_at	33.6	A	0.111572
1431487_at	57.6	P	0.01416
1431505_at	2	A	0.941162
1431506_s_at	1372.6	P	0.000244
1431507_a_at	1915.9	P	0.000244
1431527_at	62.1	A	0.129639
1431530_a_at	141.5	P	0.00293
1431539_at	22.1	A	0.27417
1431541_at	52.4	A	0.080566
1431542_at	57.3	A	0.171387
1431549_at	42.2	A	0.334473
1431553_at	62.1	A	0.366211
1431554_a_at	12.5	A	0.665527
1431569_a_at	96.1	A	0.303711
1431575_at	9.3	A	0.665527
1431591_s_at	1290.2	P	0.000732
1431592_a_at	3784.6	P	0.000244
1431593_a_at	483.2	P	0.023926
1431594_at	7.5	A	0.72583
1431597_a_at	3.3	A	0.850342
1431598_a_at	35	A	0.466064
1431602_a_at	11.8	A	0.601074
1431604_a_at	72	A	0.19458
1431606_a_at	314.6	P	0.000244
1431609_a_at	6721	P	0.000244
1431611_a_at	34.4	A	0.601074
1431613_a_at	7.7	A	0.828613
1431619_a_at	365.2	P	0.001221
1431624_a_at	75.6	M	0.056152
1431630_a_at	774.5	P	0.005859
1431644_a_at	33.7	M	0.056152
1431645_a_at	2413	P	0.000244
1431646_a_at	336.2	P	0.010742
1431653_at	16.2	A	0.432373
1431655_a_at	205.2	P	0.010742
1431663_a_at	11.9	A	0.780518
1431665_a_at	916.6	P	0.000244
1431668_at	10.3	A	0.466064
1431675_a_at	19.5	A	0.919434
1431676_x_at	26	A	0.095215
1431680_a_at	5.8	A	0.932373
1431686_a_at	85.7	P	0.000732
1431687_at	50.5	A	0.095215
1431691_a_at	53.1	A	0.080566
1431692_a_at	187.2	P	0.030273
1431693_a_at	14.9	A	0.888428
1431694_a_at	35.2	A	0.334473
1431697_at	66.9	P	0.023926
1431700_at	102.5	A	0.219482
1431701_a_at	5.4	A	0.888428
1431702_at	38.4	A	0.27417
1431704_a_at	278.9	P	0.000732
1431705_a_at	92.6	P	0.000244
1431706_at	10.7	A	0.696289
1431707_a_at	149	A	0.19458
1431711_a_at	12.3	A	0.466064
1431712_a_at	218.7	P	0.000244
