

#ID_REF = 
#VALUE = MAS5
ID_REF	VALUE
1416113_at	756.9
1416114_at	1.5
1416115_at	1002.1
1416116_at	258.6
1416117_at	466.4
1416118_at	939.1
1416119_at	1114.6
1416120_at	25.8
1416121_at	2.9
1416122_at	1131.5
1416123_at	3331.4
1416124_at	4166.7
1416125_at	752.6
1416126_at	88.7
1416127_a_at	135.2
1416128_at	18.3
1416129_at	134.1
1416130_at	21.7
1416131_s_at	297.1
1416132_at	983.7
1416133_at	762.3
1416134_at	12
1416135_at	524.6
1416136_at	11
1416137_at	116.4
1416138_at	491.3
1416139_at	7.7
1416140_a_at	274.1
1416141_a_at	11305.5
1416142_at	926.9
1416143_at	3423.1
1416144_a_at	1920.3
1416145_at	2926.7
1416146_at	3852.5
1416147_at	263.5
1416148_at	294.5
1416149_at	1.6
1416150_a_at	3834.2
1416151_at	192.7
1416152_a_at	329
1416153_at	1100.9
1416154_at	276.8
1416155_at	407.8
1416156_at	33.9
1416157_at	80.8
1416158_at	6.8
1416159_at	11.1
1416160_at	0.4
1416161_at	259.6
1416162_at	707.4
1416163_at	1288.2
1416164_at	0.8
1416165_at	36.5
1416166_a_at	128.5
1416167_at	116
1416168_at	28.9
1416169_at	0.3
1416170_at	1509.7
1416171_at	1716.1
1416172_at	552.2
1416173_at	39.8
1416174_at	64.5
1416175_a_at	1042
1416176_at	939.8
1416177_at	1492
1416178_a_at	71
1416179_a_at	597.1
1416180_a_at	990
1416181_at	2851.8
1416182_at	207.7
1416183_a_at	2363.9
1416184_s_at	675.3
1416185_a_at	3879.7
1416186_at	2070.5
1416187_s_at	2909
1416188_at	349.4
1416189_a_at	4987.8
1416190_a_at	147.3
1416191_at	173.9
1416192_at	56.2
1416193_at	2.2
1416194_at	1.8
1416195_at	221.9
1416196_at	107.2
1416197_at	583.2
1416198_at	306.9
1416199_at	2.5
1416200_at	4.6
1416201_at	297.3
1416202_at	2199.6
1416203_at	1.3
1416204_at	58.7
1416205_at	124.7
1416206_at	371.5
1416207_at	678.6
1416208_at	177
1416209_at	3000.3
1416210_at	852.6
1416211_a_at	1
1416212_at	1105.2
1416213_x_at	1127.4
1416214_at	662.3
1416215_at	728.7
1416216_at	366.7
1416217_a_at	6949.1
1416218_x_at	110.6
1416219_at	10244.7
1416220_at	675.5
1416221_at	3.5
1416222_at	152.6
1416223_at	397.7
1416224_at	231.7
1416225_at	65.8
1416226_at	2248.7
1416227_at	225.4
1416228_at	307.3
1416229_at	280.5
1416230_at	478.7
1416231_at	174.5
1416232_at	2.5
1416233_at	3064.2
1416234_at	562.3
1416235_at	132
1416236_a_at	0.8
1416237_at	10.9
1416238_at	9.2
1416239_at	582.4
1416240_at	703.6
1416241_at	1062.7
1416242_at	23.1
1416243_a_at	9543.7
1416244_a_at	7039.7
1416245_at	493.4
1416246_a_at	7554
1416247_at	1387
1416248_at	596.4
1416249_at	227.3
1416250_at	797.2
1416251_at	471.8
1416252_at	3971.6
1416253_at	562.4
1416254_a_at	1660
1416255_at	10.9
1416256_a_at	1525.6
1416257_at	599.7
1416258_at	20.5
1416259_at	175
1416260_a_at	637
1416261_at	326.5
1416262_at	122.4
1416263_at	114
1416264_at	129.4
1416265_at	65.7
1416266_at	30
1416267_at	140.9
1416268_at	1049.2
1416269_at	1491.2
1416270_at	1920.7
1416271_at	5.1
1416272_at	861.3
1416273_at	1.9
1416274_at	148.2
1416275_at	71.1
1416276_a_at	8870
1416277_a_at	9677.2
1416278_a_at	1240.5
1416279_at	312.3
1416280_at	889.4
1416281_at	578.7
1416282_at	1028.2
1416283_at	481.3
1416284_at	310.1
1416285_at	123.1
1416286_at	0.3
1416287_at	15.5
1416288_at	4972.7
1416289_at	28.7
1416290_a_at	1027.8
1416291_at	1257.6
1416292_at	766.1
1416293_at	10.2
1416294_at	828.9
1416295_a_at	2952.8
1416296_at	5522.2
1416297_s_at	12.4
1416298_at	2.2
1416299_at	15.8
1416300_a_at	2132.6
1416301_a_at	1.9
1416302_at	2.3
1416303_at	57.4
1416304_at	8.1
1416305_at	25.1
1416306_at	4.7
1416307_at	451.4
1416308_at	365.3
1416309_at	15.5
1416310_at	18.3
1416311_s_at	74.1
1416312_at	847.3
1416313_at	331.8
1416314_at	54.3
1416315_at	3.7
1416316_at	0.5
1416317_a_at	71.2
1416318_at	0.6
1416319_at	143.6
1416320_at	100.9
1416321_s_at	10.7
1416322_at	19
1416323_at	1010.3
1416324_s_at	1044.2
1416325_at	0.8
1416326_at	1550
1416327_at	682.6
1416328_a_at	979
1416329_at	271.4
1416330_at	1024.3
1416331_a_at	276.1
1416332_at	2833.4
1416333_at	408.4
1416334_at	9.1
1416335_at	755.1
1416336_s_at	946.3
1416337_at	572.3
1416338_at	215.8
1416339_a_at	288.1
1416340_a_at	1302.4
1416341_at	334.2
1416342_at	1.4
1416343_a_at	117.3
1416344_at	89.4
1416345_at	1505.2
1416346_at	42.2
1416347_at	111.2
1416348_at	216.8
1416349_at	241.1
1416350_at	158.1
1416351_at	521.5
1416352_s_at	2084.8
1416353_at	101.6
1416354_at	1285.6
1416355_at	157.6
1416356_at	930.2
1416357_a_at	3.2
1416358_at	38.7
1416359_at	806.2
1416360_at	78.9
1416361_a_at	8.9
